,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,t5,t6,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t5_norm,t6_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,t5_norm_cumsum,t6_norm_cumsum,major,minor,breakpoints,seg_length
107,chr7:1-2605000,chr7,1,2605000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,1.25,0.5,0.25,,,,True,True,False,0.625,0.25,0.125,,,,0.625,0.875,1.0,,,,2,2,"[0.625, 0.875, 1.0]",2604999
108,chr7:5672176-33251000,chr7,5672176,33251000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,2.0,1.4,1.2,0.6,,,True,True,False,0.3846153846153847,0.2692307692307693,0.23076923076923078,0.11538461538461539,,,0.3846153846153847,0.653846153846154,0.8846153846153848,1.0000000000000002,,,3,2,"[0.3846153846153847, 0.653846153846154, 0.8846153846153848, 1.0000000000000002]",27578824
109,chr7:59498944-64238000,chr7,59498944,64238000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,1.0,0.35,0.3,0.15,,,True,True,False,0.5555555555555556,0.19444444444444442,0.16666666666666666,0.08333333333333333,,,0.5555555555555556,0.75,0.9166666666666666,1.0,,,3,2,"[0.5555555555555556, 0.75, 0.9166666666666666, 1.0]",4739056
110,chr7:64238001-69516000,chr7,64238001,69516000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.3_solutions_downsized.sobj,0.0,2.0,0.0,0.0,0.16666666666666666,,False,True,False,0.0,0.9230769230769231,0.0,0.0,0.07692307692307693,,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,,4,2,"[0.0, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 1.0]",5277999
111,chr7:64238001-69516000,chr7,64238001,69516000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.5_solutions_downsized.sobj,0.0,1.9166666666666665,0.08333333333333333,0.08333333333333333,0.08333333333333333,,True,True,False,0.0,0.8846153846153846,0.038461538461538464,0.038461538461538464,0.038461538461538464,,0.0,0.8846153846153846,0.923076923076923,0.9615384615384615,0.9999999999999999,,4,2,"[0.0, 0.8846153846153846, 0.923076923076923, 0.9615384615384615, 0.9999999999999999]",5277999
112,chr7:137848001-143920000,chr7,137848001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.10_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,2,[],6071999
113,chr7:137848001-143920000,chr7,137848001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.11_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,2,[],6071999
114,chr7:137848001-143920000,chr7,137848001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.12_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,2,[],6071999
115,chr7:137848001-143920000,chr7,137848001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.1_solutions_downsized.sobj,2.0,0.0,0.0,0.0,0.0,0.5714285714285714,False,True,False,0.7777777777777779,0.0,0.0,0.0,0.0,0.22222222222222224,0.7777777777777779,0.7777777777777779,0.7777777777777779,0.7777777777777779,0.7777777777777779,1.0000000000000002,5,2,"[0.7777777777777779, 0.7777777777777779, 0.7777777777777779, 0.7777777777777779, 0.7777777777777779, 1.0000000000000002]",6071999
116,chr7:137848001-143920000,chr7,137848001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.2_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,2,[],6071999
117,chr7:137848001-143920000,chr7,137848001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.3_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,2,[],6071999
118,chr7:137848001-143920000,chr7,137848001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.4_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,2,[],6071999
119,chr7:137848001-143920000,chr7,137848001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.5_solutions_downsized.sobj,2.0,0.0,0.0,0.0,0.0,0.5714285714285714,False,True,False,0.7777777777777779,0.0,0.0,0.0,0.0,0.22222222222222224,0.7777777777777779,0.7777777777777779,0.7777777777777779,0.7777777777777779,0.7777777777777779,1.0000000000000002,5,2,"[0.7777777777777779, 0.7777777777777779, 0.7777777777777779, 0.7777777777777779, 0.7777777777777779, 1.0000000000000002]",6071999
120,chr7:137848001-143920000,chr7,137848001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.6_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,2,[],6071999
121,chr7:137848001-143920000,chr7,137848001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.7_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,2,[],6071999
122,chr7:137848001-143920000,chr7,137848001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.8_solutions_downsized.sobj,2.0,0.0,0.0,0.0,0.0,0.5714285714285714,False,True,False,0.7777777777777779,0.0,0.0,0.0,0.0,0.22222222222222224,0.7777777777777779,0.7777777777777779,0.7777777777777779,0.7777777777777779,0.7777777777777779,1.0000000000000002,5,2,"[0.7777777777777779, 0.7777777777777779, 0.7777777777777779, 0.7777777777777779, 0.7777777777777779, 1.0000000000000002]",6071999
123,chr7:137848001-143920000,chr7,137848001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.9_solutions_downsized.sobj,1.7142857142857144,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,True,True,False,0.6666666666666667,0.11111111111111112,0.0,0.0,0.11111111111111112,0.11111111111111112,0.6666666666666667,0.7777777777777779,0.7777777777777779,0.7777777777777779,0.8888888888888891,1.0000000000000002,5,2,"[0.6666666666666667, 0.7777777777777779, 0.7777777777777779, 0.7777777777777779, 0.8888888888888891, 1.0000000000000002]",6071999
124,chr7:148379001-157263000,chr7,148379001,157263000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.1_solutions_downsized.sobj,1.4496695,1.11561746,1.81213028,0.10080278428571443,0.0,0.0,False,True,False,0.32371555933793705,0.24912073411978977,0.40465414163946506,0.022509564902808164,0.0,0.0,0.32371555933793705,0.5728362934577268,0.9774904350971918,1.0,1.0,1.0,5,2,"[0.32371555933793705, 0.5728362934577268, 0.9774904350971918, 1.0, 1.0, 1.0]",8883999
125,chr8:6922001-25520000,chr8,6922001,25520000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,1.0,2.25,0.5,0.25,,,True,True,False,0.25,0.5625,0.125,0.0625,,,0.25,0.8125,0.9375,1.0,,,3,2,"[0.25, 0.8125, 0.9375, 1.0]",18597999
126,chr8:73521001-79343048,chr8,73521001,79343048,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_3.2_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,4,3,[],5822047
127,chr8:73521001-79343048,chr8,73521001,79343048,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_3.3_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,4,3,[],5822047
128,chr8:73521001-79343048,chr8,73521001,79343048,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_3.9_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,4,3,[],5822047
129,chr8:107798001-115322000,chr8,107798001,115322000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,2.2120125359999996,0.5253374640000003,0.0,0.0,,,False,True,False,0.8080853876924762,0.19191461230752382,0.0,0.0,,,0.8080853876924762,1.0,1.0,1.0,,,3,2,"[0.8080853876924762, 1.0, 1.0, 1.0]",7523999
130,chr8:116482001-130718000,chr8,116482001,130718000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_3.1_solutions_downsized.sobj,1.1249987325,0.7499815750000001,0.3749907874999999,0.0,0.0,,True,True,False,0.5000058600752825,0.3333294266164784,0.16666471330823918,0.0,0.0,,0.5000058600752825,0.8333352866917609,1.0,1.0,1.0,,3,3,"[0.5000058600752825, 0.8333352866917609, 1.0, 1.0, 1.0]",14235999
131,chr9:1985001-84403000,chr9,1985001,84403000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,1,8,10/3,,,,False,True,False,0.08108108108108107,0.6486486486486486,0.2702702702702703,,,,0.08108108108108107,0.7297297297297296,0.9999999999999999,,,,3,0,"[0.08108108108108107, 0.7297297297297296, 0.9999999999999999]",82417999
132,chr9:85533001-100599000,chr9,85533001,100599000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,1,2,7/3,,,,False,True,False,0.18749999999999997,0.37499999999999994,0.4375,,,,0.18749999999999997,0.5624999999999999,0.9999999999999999,,,,3,0,"[0.18749999999999997, 0.5624999999999999, 0.9999999999999999]",15065999
133,chr9:104728501-114920000,chr9,104728501,114920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,1,1,5/3,,,,False,True,False,0.2727272727272727,0.2727272727272727,0.45454545454545453,,,,0.2727272727272727,0.5454545454545454,1.0,,,,3,0,"[0.2727272727272727, 0.5454545454545454, 1.0]",10191499
134,chr9:120302001-134507500,chr9,120302001,134507500,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,0,3,7/3,,,,False,True,False,0.0,0.5624999999999999,0.4375,,,,0.0,0.5624999999999999,0.9999999999999999,,,,3,0,"[0.0, 0.5624999999999999, 0.9999999999999999]",14205499
135,chr10:3041001-9339000,chr10,3041001,9339000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_3.51_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,3,[],6297999
136,chr10:3041001-9339000,chr10,3041001,9339000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_3.6_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,3,[],6297999
137,chr10:3041001-9339000,chr10,3041001,9339000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_3.80_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,3,[],6297999
138,chr10:19308001-25101000,chr10,19308001,25101000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_3.3_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,3,[],5792999
139,chr10:26713001-40640101,chr10,26713001,40640101,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_3.51_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,3,[],13927100
140,chr10:26713001-40640101,chr10,26713001,40640101,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_3.80_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,3,[],13927100
141,chr10:41881944-47350966,chr10,41881944,47350966,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_3.1_solutions_downsized.sobj,0.25,0.5,0.75,0.0,0.5,,True,True,False,0.125,0.25,0.375,0.0,0.25,,0.125,0.375,0.75,0.75,1.0,,3,3,"[0.125, 0.375, 0.75, 0.75, 1.0]",5469022
142,chr10:41881944-47350966,chr10,41881944,47350966,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_3.2_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,3,3,[],5469022
143,chr10:69310001-75435000,chr10,69310001,75435000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,0.0,1.6665204459999998,0.0,0.0,,,False,True,False,0.0,1.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,,3,2,"[0.0, 1.0, 1.0, 1.0]",6124999
144,chr10:76496001-80530000,chr10,76496001,80530000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,0,2,1/4,,,,False,True,False,0.0,0.8888888888888888,0.1111111111111111,,,,0.0,0.8888888888888888,1.0,,,,3,1,"[0.0, 0.8888888888888888, 1.0]",4033999
145,chr10:120796001-127384000,chr10,120796001,127384000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,0,2,1/4,,,,False,True,False,0.0,0.8888888888888888,0.1111111111111111,,,,0.0,0.8888888888888888,1.0,,,,3,1,"[0.0, 0.8888888888888888, 1.0]",6587999
146,chr11:7947001-20626000,chr11,7947001,20626000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,2.75,0.5,0.25,,,,True,True,False,0.7857142857142857,0.14285714285714285,0.07142857142857142,,,,0.7857142857142857,0.9285714285714286,1.0,,,,2,2,"[0.7857142857142857, 0.9285714285714286, 1.0]",12678999
147,chr11:20626001-43333948,chr11,20626001,43333948,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,2/3,,,,,False,True,False,0.75,0.25,,,,,0.75,1.0,,,,,2,1,"[0.75, 1.0]",22707947
148,chr11:52751711-59536000,chr11,52751711,59536000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.5_solutions_downsized.sobj,0.89890832,0.2263745716666667,0.6306098783333334,0.0,0.0,,False,True,False,0.5119380496110819,0.12892277679727943,0.3591391735916387,0.0,0.0,,0.5119380496110819,0.6408608264083613,1.0,1.0,1.0,,4,2,"[0.5119380496110819, 0.6408608264083613, 1.0, 1.0, 1.0]",6784289
149,chr11:60818001-79485000,chr11,60818001,79485000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.3_solutions_downsized.sobj,1.0,2.0,3.5,0.0,0.0,,False,True,False,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.0,0.0,,0.15384615384615385,0.46153846153846156,1.0,1.0,1.0,,4,2,"[0.15384615384615385, 0.46153846153846156, 1.0, 1.0, 1.0]",18666999
150,chr11:84690001-96399000,chr11,84690001,96399000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.5_solutions_downsized.sobj,1.67912978,1.8797067066666668,0.0,0.0,0.0,,False,True,False,0.47181987323411223,0.5281801267658878,0.0,0.0,0.0,,0.47181987323411223,1.0,1.0,1.0,1.0,,4,2,"[0.47181987323411223, 1.0, 1.0, 1.0, 1.0]",11708999
151,chr11:100984001-130926000,chr11,100984001,130926000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.3_solutions_downsized.sobj,1.15021469,1.0001734,4.67476511,0.0,0.0,,False,True,False,0.16852584202798557,0.14654226369600026,0.6849318942760142,0.0,0.0,,0.16852584202798557,0.3150681057239858,1.0,1.0,1.0,,4,2,"[0.16852584202798557, 0.3150681057239858, 1.0, 1.0, 1.0]",29941999
152,chr12:1-11531000,chr12,1,11531000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.10_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,0,[],11530999
153,chr12:1-11531000,chr12,1,11531000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.2_solutions_downsized.sobj,0.0,0.0,0.0,0.8333333333333333,1.3333333333333333,0.6666666666666666,True,True,False,0.0,0.0,0.0,0.29411764705882354,0.4705882352941177,0.23529411764705885,0.0,0.0,0.0,0.29411764705882354,0.7647058823529412,1.0,6,0,"[0.0, 0.0, 0.0, 0.29411764705882354, 0.7647058823529412, 1.0]",11530999
154,chr12:1-11531000,chr12,1,11531000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.4_solutions_downsized.sobj,0.0,0.0,0.0,0.8333333333333333,1.3333333333333333,0.6666666666666666,True,True,False,0.0,0.0,0.0,0.29411764705882354,0.4705882352941177,0.23529411764705885,0.0,0.0,0.0,0.29411764705882354,0.7647058823529412,1.0,6,0,"[0.0, 0.0, 0.0, 0.29411764705882354, 0.7647058823529412, 1.0]",11530999
155,chr12:1-11531000,chr12,1,11531000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.6_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,0,[],11530999
156,chr12:1-11531000,chr12,1,11531000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.7_solutions_downsized.sobj,0.0,0.0,0.0,0.8333333333333333,1.3333333333333333,0.6666666666666666,True,True,False,0.0,0.0,0.0,0.29411764705882354,0.4705882352941177,0.23529411764705885,0.0,0.0,0.0,0.29411764705882354,0.7647058823529412,1.0,6,0,"[0.0, 0.0, 0.0, 0.29411764705882354, 0.7647058823529412, 1.0]",11530999
157,chr12:1-11531000,chr12,1,11531000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.8_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,0,[],11530999
158,chr12:15009001-22684000,chr12,15009001,22684000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.7_solutions_downsized.sobj,0.0,0.88600385,1.40922958,0.0,0.0,0.0,False,True,False,0.0,0.38601905950803445,0.6139809404919656,0.0,0.0,0.0,0.0,0.38601905950803445,1.0,1.0,1.0,1.0,6,0,"[0.0, 0.38601905950803445, 1.0, 1.0, 1.0, 1.0]",7674999
159,chr12:30618001-32947000,chr12,30618001,32947000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.10_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,0,[],2328999
160,chr12:30618001-32947000,chr12,30618001,32947000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.4_solutions_downsized.sobj,0.0,0.0,1.0,0.41666666666666663,0.16666666666666666,0.08333333333333333,True,True,False,0.0,0.0,0.6000000000000001,0.25,0.1,0.05,0.0,0.0,0.6000000000000001,0.8500000000000001,0.9500000000000001,1.0,6,0,"[0.0, 0.0, 0.6000000000000001, 0.8500000000000001, 0.9500000000000001, 1.0]",2328999
161,chr12:30618001-32947000,chr12,30618001,32947000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.7_solutions_downsized.sobj,0.0,0.0,1.0,0.41666666666666663,0.16666666666666666,0.08333333333333333,True,True,False,0.0,0.0,0.6000000000000001,0.25,0.1,0.05,0.0,0.0,0.6000000000000001,0.8500000000000001,0.9500000000000001,1.0,6,0,"[0.0, 0.0, 0.6000000000000001, 0.8500000000000001, 0.9500000000000001, 1.0]",2328999
162,chr12:37992001-52670000,chr12,37992001,52670000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.1_solutions_downsized.sobj,0,0,2,1/4,,,False,True,False,0.0,0.0,0.8888888888888888,0.1111111111111111,,,0.0,0.0,0.8888888888888888,1.0,,,4,0,"[0.0, 0.0, 0.8888888888888888, 1.0]",14677999
163,chr12:37992001-52670000,chr12,37992001,52670000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.2_solutions_downsized.sobj,0.0,0.5,1.0,0.75,,,True,True,False,0.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,,,0.0,0.2222222222222222,0.6666666666666666,1.0,,,4,0,"[0.0, 0.2222222222222222, 0.6666666666666666, 1.0]",14677999
164,chr12:76084501-124962000,chr12,76084501,124962000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.1_solutions_downsized.sobj,2.00010419,0.86442263,6.09059445,0.0,,,False,True,False,0.22334752704024524,0.09652829972228841,0.6801241732374664,0.0,,,0.22334752704024524,0.3198758267625337,1.0,1.0,,,4,0,"[0.22334752704024524, 0.3198758267625337, 1.0, 1.0]",48877499
165,chr12:125154001-130743000,chr12,125154001,130743000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,2,0,1,,,,False,True,False,0.6666666666666666,0.0,0.3333333333333333,,,,0.6666666666666666,0.6666666666666666,1.0,,,,3,0,"[0.6666666666666666, 0.6666666666666666, 1.0]",5588999
166,chr13:19565501-67707739,chr13,19565501,67707739,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,2,4,4,,,,False,True,False,0.2,0.4,0.4,,,,0.2,0.6000000000000001,1.0,,,,3,0,"[0.2, 0.6000000000000001, 1.0]",48142238
167,chr13:70621687-91414000,chr13,70621687,91414000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.1_solutions_downsized.sobj,0.99997339,0.61169638,0.88125273,1.03336611,0.0,,False,True,False,0.28357672913221926,0.17346747463191903,0.24990941680181988,0.2930463794340418,0.0,,0.28357672913221926,0.4570442037641383,0.7069536205659581,1.0,1.0,,5,0,"[0.28357672913221926, 0.4570442037641383, 0.7069536205659581, 1.0, 1.0]",20792313
168,chr13:95402001-111313000,chr13,95402001,111313000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.1_solutions_downsized.sobj,0.0,0.63767404,0.93604881,1.47921573,0.0,,False,True,False,0.0,0.20887221386550137,0.30660584399965224,0.4845219421348463,0.0,,0.0,0.20887221386550137,0.5154780578651537,1.0,1.0,,5,0,"[0.0, 0.20887221386550137, 0.5154780578651537, 1.0, 1.0]",15910999
169,chr13:112472001-114364328,chr13,112472001,114364328,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.2_solutions_downsized.sobj,0.0,0.0,0.8,0.4,0.2,,True,True,False,0.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,,0.0,0.0,0.5714285714285714,0.8571428571428571,1.0,,5,0,"[0.0, 0.0, 0.5714285714285714, 0.8571428571428571, 1.0]",1892327
170,chr13:112472001-114364328,chr13,112472001,114364328,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.4_solutions_downsized.sobj,0.0,0.0,0.8,0.4,0.2,,True,True,False,0.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,,0.0,0.0,0.5714285714285714,0.8571428571428571,1.0,,5,0,"[0.0, 0.0, 0.5714285714285714, 0.8571428571428571, 1.0]",1892327
171,chr14:50128001-77838000,chr14,50128001,77838000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.1_solutions_downsized.sobj,0,0,0,15/4,,,False,True,False,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,,4,0,"[0.0, 0.0, 0.0, 1.0]",27709999
172,chr14:50128001-77838000,chr14,50128001,77838000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.2_solutions_downsized.sobj,0.0,0.0,0.0,3.75,,,False,True,False,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,,4,0,"[0.0, 0.0, 0.0, 1.0]",27709999
173,chr14:80048001-100962000,chr14,80048001,100962000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,1,1,11/3,,,,False,True,False,0.17647058823529413,0.17647058823529413,0.6470588235294118,,,,0.17647058823529413,0.35294117647058826,1.0,,,,3,0,"[0.17647058823529413, 0.35294117647058826, 1.0]",20913999
174,chr14:101657001-105538000,chr14,101657001,105538000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.1_solutions_downsized.sobj,1,1,1,1/4,,,False,True,False,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.07692307692307693,,,0.3076923076923077,0.6153846153846154,0.9230769230769231,1.0,,,4,0,"[0.3076923076923077, 0.6153846153846154, 0.9230769230769231, 1.0]",3880999
175,chr15:32429001-48118500,chr15,32429001,48118500,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.1_solutions_downsized.sobj,0.99995491,0.70856792,2.19433937,0.0,,,False,True,False,0.25621066252351926,0.18155084235359373,0.5622384951228869,0.0,,,0.25621066252351926,0.43776150487711296,0.9999999999999999,0.9999999999999999,,,4,0,"[0.25621066252351926, 0.43776150487711296, 0.9999999999999999, 0.9999999999999999]",15689499
176,chr15:55863001-85885000,chr15,55863001,85885000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.1_solutions_downsized.sobj,1.00010364,0.78377818,1.28881301,1.64161743,0.0,,False,True,False,0.21214200181130982,0.1662550414087335,0.2733830384837512,0.3482199182962055,0.0,,0.21214200181130982,0.3783970432200433,0.6517800817037944,1.0,1.0,,5,0,"[0.21214200181130982, 0.3783970432200433, 0.6517800817037944, 1.0, 1.0]",30021999
177,chr15:88868001-96371000,chr15,88868001,96371000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.2_solutions_downsized.sobj,0.0,0.5000186,1.666330386,0.0,0.0,,False,True,False,0.0,0.23081165741593954,0.7691883425840604,0.0,0.0,,0.0,0.23081165741593954,1.0,1.0,1.0,,5,0,"[0.0, 0.23081165741593954, 1.0, 1.0, 1.0]",7502999
178,chr16:1-5132500,chr16,1,5132500,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,0.0,2.4499999999999997,0.1,0.05,,,True,True,False,0.0,0.9423076923076923,0.03846153846153847,0.019230769230769235,,,0.0,0.9423076923076923,0.9807692307692307,1.0,,,3,2,"[0.0, 0.9423076923076923, 0.9807692307692307, 1.0]",5132499
179,chr16:8554001-35074000,chr16,8554001,35074000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,4.0,0.25,0.5,2.45,,,True,True,False,0.5555555555555556,0.034722222222222224,0.06944444444444445,0.3402777777777778,,,0.5555555555555556,0.5902777777777778,0.6597222222222222,1.0,,,3,2,"[0.5555555555555556, 0.5902777777777778, 0.6597222222222222, 1.0]",26519999
180,chr16:8554001-35074000,chr16,8554001,35074000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,2.9000000000000004,1.1,2.1,1.1,,,True,True,False,0.40277777777777785,0.15277777777777782,0.2916666666666667,0.15277777777777782,,,0.40277777777777785,0.5555555555555557,0.8472222222222223,1.0000000000000002,,,3,2,"[0.40277777777777785, 0.5555555555555557, 0.8472222222222223, 1.0000000000000002]",26519999
181,chr17:30390315-37758540,chr17,30390315,37758540,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.1_solutions_downsized.sobj,0,0,1,0,2/5,,False,True,False,0.0,0.0,0.7142857142857143,0.0,0.28571428571428575,,0.0,0.0,0.7142857142857143,0.7142857142857143,1.0,,5,0,"[0.0, 0.0, 0.7142857142857143, 0.7142857142857143, 1.0]",7368225
182,chr17:30390315-37758540,chr17,30390315,37758540,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.3_solutions_downsized.sobj,0.0,0.0,0.9999999999999999,0.0,0.4,,False,True,False,0.0,0.0,0.7142857142857143,0.0,0.28571428571428575,,0.0,0.0,0.7142857142857143,0.7142857142857143,1.0,,5,0,"[0.0, 0.0, 0.7142857142857143, 0.7142857142857143, 1.0]",7368225
