chromosome	start	end	copyNumber	bafCount	observedBAF	baf	segmentStartSupport	segmentEndSupport	method	depthWindowCount	gcContent	minStart	maxStart	minor_cn	major_cn
chr6	136428001	139385969	2.5183	1227	0.5729	0.8226	NONE	DEL	BAF_WEIGHTED	2839	0.4043	136428001	136428001	0	2
chr6	139385970	139386998	1.4741	0	0	0.7601	DEL	DEL	STRUCTURAL_VARIANT	0	0	139385970	139385970	0	1
chr6	139386999	167896070	2.4556	14848	0.5794	0.856	DEL	DUP	BAF_WEIGHTED	26970	0.4021	139386999	139386999	0	2
chr6	167896071	167905459	3.4624	0	0	0.8979	DUP	DUP	BAF_WEIGHTED	8	0.4035	167896071	167896071	0	3
chr6	167905460	170805979	2.1608	1575	0.5897	0.9436	DUP	TELOMERE	BAF_WEIGHTED	2408	0.4609	167905460	167905460	0	2
chr7	1	10783223	3.9112	6500	0.5581	0.5113	TELOMERE	DUP	BAF_WEIGHTED	8745	0.4526	1	1	2	2
chr7	10783224	10794594	6.0112	2	0.6111	0.7688	DUP	DUP	BAF_WEIGHTED	10	0.3489	10783224	10783224	1	5
chr7	10794595	15388535	3.8134	2881	0.5594	0.5204	DUP	DUP	BAF_WEIGHTED	4388	0.3577	10794595	10794595	2	2
chr7	15388536	15851506	5.7202	259	0.5667	0.5245	DUP	DUP	BAF_WEIGHTED	450	0.3517	15388536	15388536	3	3
chr7	15851507	17918489	4.0118	1414	0.5601	0.5268	DUP	DUP	BAF_WEIGHTED	1977	0.3713	15851507	15851507	2	2
chr7	17918490	17920234	6.5037	0	0	0.6973	DUP	DUP	BAF_WEIGHTED	1	0.362	17918490	17918490	2	5
chr7	17920235	29336000	3.9686	6104	0.5556	0.504	DUP	NONE	BAF_WEIGHTED	10785	0.3955	17920235	17920235	2	2
chr7	29336001	30840000	2.1924	606	0.5936	0.9561	NONE	NONE	BAF_WEIGHTED	1302	0.4268	29336001	29336001	0	2
chr7	30840001	45477442	3.9385	5499	0.5584	0.517	NONE	DEL	BAF_WEIGHTED	13038	0.4114	30840001	30840001	2	2
chr7	45477443	45479473	3.0698	0	0	0.6633	DEL	DEL	BAF_WEIGHTED	1	0.374	45477443	45477443	1	2
chr7	45479474	51531000	3.9088	2867	0.5577	0.5117	DEL	NONE	BAF_WEIGHTED	5573	0.4101	45479474	45479474	2	2
chr7	51531001	54744000	3.371	1882	0.5581	0.5933	NONE	NONE	BAF_WEIGHTED	2982	0.3726	51527001	51531001	1	2
chr7	54744001	55749000	3.9549	538	0.5581	0.5057	NONE	NONE	BAF_WEIGHTED	848	0.4318	54744001	54744001	2	2
chr7	55749001	59498943	3.1989	1491	0.5627	0.6484	NONE	CENTROMERE	BAF_WEIGHTED	1241	0.427	55735001	55763001	1	2
chr7	59498944	70901912	3.3894	4605	0.5598	0.6047	CENTROMERE	DEL	BAF_WEIGHTED	6362	0.4243	59498944	59498944	1	2
chr7	70901913	70908797	1.2799	0	0	1	DEL	DEL	BAF_WEIGHTED	6	0.4303	70901913	70901913	0	1
chr7	70908798	72410000	3.0698	920	0.5556	0.6515	DEL	NONE	BAF_WEIGHTED	1472	0.4385	70908798	70908798	1	2
chr7	72410001	102848911	3.6146	11243	0.5575	0.5538	NONE	INV	BAF_WEIGHTED	25573	0.3966	72410001	72410001	2	2
chr7	102848912	102861973	5.3598	7	0.6061	0.7749	INV	INV	BAF_WEIGHTED	10	0.3592	102848912	102848912	1	4
chr7	102861974	114485000	3.8897	4171	0.5564	0.5289	INV	NONE	BAF_WEIGHTED	10717	0.3824	102861974	102861974	2	2
chr7	114485001	129665944	5.2144	6034	0.5666	0.5806	NONE	DEL	BAF_WEIGHTED	14116	0.373	114485001	114485001	2	3
chr7	129665945	129666052	1.5557	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	129665945	129665945	0	2
chr7	129666053	130552000	5.4017	397	0.5581	0.5554	DEL	NONE	BAF_WEIGHTED	838	0.4398	129666053	129666053	2	3
chr7	130552001	130767666	6.2144	129	0.5957	0.727	NONE	DUP	BAF_WEIGHTED	193	0.3945	130552001	130552001	2	5
chr7	130767667	130777018	9.6591	7	0.7083	0.8922	DUP	DUP	BAF_WEIGHTED	9	0.3523	130767667	130767667	1	9
chr7	130777019	133992237	6.2607	1352	0.5556	0.6389	DUP	DUP	BAF_WEIGHTED	3124	0.4207	130777019	130777019	2	4
chr7	133992238	134072946	9.628	59	0.6111	0.7095	DUP	DUP	BAF_WEIGHTED	79	0.4048	133992238	133992238	3	7
chr7	134072947	134759000	6.2933	655	0.5526	0.6356	DUP	NONE	BAF_WEIGHTED	659	0.4136	134072947	134072947	2	4
chr7	134759001	158986169	4.4685	11462	0.5627	0.61	NONE	INV	BAF_WEIGHTED	20891	0.4248	134759001	134759001	2	3
chr7	158986170	158993939	5.7865	9	0.5476	0.5184	INV	INV	BAF_WEIGHTED	5	0.4894	158986170	158986170	3	3
chr7	158993940	159345973	4.6833	141	0.5625	0.6406	INV	TELOMERE	BAF_WEIGHTED	281	0.4551	158993940	158993940	2	3
chr8	1	32575149	1.9315	19683	0.5968	1.0378	TELOMERE	BND	BAF_WEIGHTED	28489	0.4145	1	1	0	2
chr8	32575150	33843000	9.8913	342	0.6728	0.8219	BND	NONE	BAF_WEIGHTED	1209	0.4009	32575150	32575150	2	8
chr8	33843001	33916160	7.8023	0	0	0.7742	NONE	DEL	BAF_WEIGHTED	68	0.3796	33843001	33843001	2	6
chr8	33916161	34180000	1.7562	5	0.6774	1.5387	DEL	NONE	BAF_WEIGHTED	244	0.3928	33916161	33916161	0	2
chr8	34180001	34813143	1.6893	184	0.5949	1.0739	NONE	DUP	BAF_WEIGHTED	594	0.3673	34180001	34180001	0	2
chr8	34813144	34813151	4.043	0	0	0.5597	DUP	DEL	STRUCTURAL_VARIANT	0	0	34813144	34813144	2	2
chr8	34813152	34813239	9.9427	0	0	0.821	DEL	DUP	STRUCTURAL_VARIANT	0	0	34813152	34813152	2	8
chr8	34813240	36198428	7.5889	194	0.625	0.7654	DUP	DUP	BAF_WEIGHTED	1336	0.3817	34813240	34813240	2	6
chr8	36198429	41874458	14.7393	2558	0.7319	0.8653	DUP	DUP	BAF_WEIGHTED	5243	0.4206	36198429	36198429	2	13
chr8	41874459	43531697	8.3709	154	0.6151	0.7321	DUP	SGL	BAF_WEIGHTED	1495	0.4282	41874459	41874459	2	6
chr8	43531698	44955504	3.677	0	0	0.61	SGL	CENTROMERE	BAF_WEIGHTED	360	0.3896	43531698	43531698	1	2
chr8	44955505	59543000	3.8432	4516	0.5587	0.5228	CENTROMERE	NONE	BAF_WEIGHTED	12535	0.3966	44955505	44955505	2	2
chr8	59543001	60593000	3.1582	505	0.5676	0.6333	NONE	NONE	BAF_WEIGHTED	974	0.377	59542001	59544001	1	2
chr8	60593001	68694642	3.8276	2533	0.5556	0.5225	NONE	DEL	BAF_WEIGHTED	7632	0.3862	60593001	60593001	2	2
chr8	68694643	68694674	1.3823	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	68694643	68694643	0	1
chr8	68694675	70152101	3.6327	679	0.5556	0.5505	DEL	DEL	BAF_WEIGHTED	1358	0.3938	68694675	68694675	2	2
chr8	70152102	70153105	2.6225	0	0	0.6845	DEL	DEL	STRUCTURAL_VARIANT	0	0	70152102	70152102	1	2
chr8	70153106	74367631	3.8247	1681	0.5567	0.5307	DEL	DUP	BAF_WEIGHTED	3926	0.3904	70153106	70153106	2	2
chr8	74367632	74371719	6.518	0	0	0.7246	DUP	DUP	BAF_WEIGHTED	3	0.3513	74367632	74367632	2	5
chr8	74371720	78020622	3.7092	1636	0.5556	0.54	DUP	DEL	BAF_WEIGHTED	3429	0.3529	74371720	74371720	2	2
chr8	78020623	78020682	1.8899	0	0	0.9183	DEL	DEL	STRUCTURAL_VARIANT	0	0	78020623	78020623	0	2
chr8	78020683	88028000	3.7523	3225	0.5601	0.5375	DEL	NONE	BAF_WEIGHTED	9253	0.3679	78020683	78020683	2	2
chr8	88028001	94889000	4.5558	2578	0.5604	0.6596	NONE	NONE	BAF_WEIGHTED	6411	0.375	88028001	88028001	2	3
chr8	94889001	95092000	2.4291	108	0.5625	0.5883	NONE	NONE	BAF_WEIGHTED	197	0.4284	94889001	94889001	1	1
chr8	95092001	115859705	4.5957	8288	0.5588	0.6551	NONE	DUP	BAF_WEIGHTED	19605	0.3776	95092001	95092001	2	3
chr8	115859706	115866609	8.0539	6	0.6082	0.7228	DUP	DUP	BAF_WEIGHTED	6	0.3695	115859706	115859706	2	6
chr8	115866610	125491662	4.8351	3704	0.5588	0.6205	DUP	DUP	BAF_WEIGHTED	9214	0.399	115866610	115866610	2	3
chr8	125491663	125492737	7.1847	0	0	0.7446	DUP	DUP	STRUCTURAL_VARIANT	0	0	125491663	125491663	2	5
chr8	125492738	127741181	4.7763	1037	0.5633	0.6288	DUP	DUP	BAF_WEIGHTED	2124	0.4039	125492738	125492738	2	3
chr8	127741182	128565165	7.3165	393	0.6061	0.7296	DUP	DUP	BAF_WEIGHTED	799	0.4293	127741182	127741182	2	5
chr8	128565166	144126000	4.5885	8120	0.5591	0.6219	DUP	NONE	BAF_WEIGHTED	13859	0.4381	128565166	128565166	2	3
chr8	144126001	145138636	3.7917	407	0.5588	0.5275	NONE	TELOMERE	BAF_WEIGHTED	633	0.5329	144125001	144126001	2	2
chr9	1	17343025	3.996	10954	0.5581	0.5463	TELOMERE	DUP	BAF_WEIGHTED	16116	0.3833	1	1	2	2
chr9	17343026	18453276	6.2389	479	0.5868	0.7048	DUP	DUP	BAF_WEIGHTED	1046	0.3812	17343026	17343026	2	4
chr9	18453277	33142000	3.6827	7422	0.5576	0.5474	DUP	NONE	BAF_WEIGHTED	13647	0.3711	18453277	18453277	2	2
chr9	33142001	33814000	5.5919	245	0.5645	0.5326	NONE	NONE	BAF_WEIGHTED	398	0.4522	33142001	33142001	3	3
chr9	33814001	37332907	3.9363	921	0.56	0.5081	NONE	DUP	BAF_WEIGHTED	3282	0.445	33814001	33814001	2	2
chr9	37332908	37337001	5.4029	1	0.619	0.8068	DUP	DUP	BAF_WEIGHTED	4	0.328	37332908	37332908	1	4
chr9	37337002	44377362	3.8837	701	0.5581	0.515	DUP	CENTROMERE	BAF_WEIGHTED	1255	0.4529	37337002	37337002	2	2
chr9	44377363	63763073	3.0178	53	0.625	0.9782	CENTROMERE	DUP	BAF_WEIGHTED	2	0.5775	44377363	44377363	0	3
chr9	63763074	63766388	4.2503	0	0	0.6324	DUP	DUP	STRUCTURAL_VARIANT	0	0	63763074	63763074	2	3
chr9	63766389	69751377	3.5662	472	0.5593	0.5618	DUP	SGL	BAF_WEIGHTED	1257	0.4132	63766389	63766389	2	2
chr9	69751378	88532515	3.4685	7888	0.5587	0.5765	SGL	DEL	BAF_WEIGHTED	17516	0.3947	69751378	69751378	1	2
chr9	88532516	88533078	1.802	0	0	0.8151	DEL	DEL	STRUCTURAL_VARIANT	0	0	88532516	88532516	0	1
chr9	88533079	106355355	3.3938	7732	0.5583	0.5915	DEL	DUP	BAF_WEIGHTED	16193	0.4148	88533079	88533079	1	2
chr9	106355356	106358715	5.8009	0	0	0.761	DUP	DUP	BAF_WEIGHTED	2	0.341	106355356	106355356	1	4
chr9	106358716	122300000	3.3579	6273	0.5579	0.5938	DUP	NONE	BAF_WEIGHTED	15228	0.416	106358716	106358716	1	2
chr9	122300001	123461351	4.5442	457	0.5581	0.6606	NONE	INV	BAF_WEIGHTED	1070	0.421	122300001	122300001	2	3
chr9	123461352	123474993	6.1553	4	0.5636	0.6499	INV	INV	BAF_WEIGHTED	12	0.4846	123461352	123461352	2	4
chr9	123474994	123492810	8.5415	7	0.6316	0.763	INV	DEL	BAF_WEIGHTED	17	0.4897	123474994	123474994	2	7
chr9	123492811	123493669	4.0624	0	0	0.5351	DEL	DEL	STRUCTURAL_VARIANT	0	0	123492811	123492811	2	2
chr9	123493670	123790000	6.3961	90	0.5877	0.7047	DEL	NONE	BAF_WEIGHTED	294	0.4138	123493670	123493670	2	5
chr9	123790001	125019000	4.5575	536	0.5579	0.6599	NONE	NONE	BAF_WEIGHTED	1148	0.4593	123790001	123790001	2	3
chr9	125019001	125436233	5.9634	254	0.5906	0.72	NONE	DEL	BAF_WEIGHTED	407	0.4424	125019001	125019001	2	4
chr9	125436234	125446117	4.4813	3	0.5306	0.6694	DEL	DEL	BAF_WEIGHTED	8	0.5078	125436234	125436234	1	3
chr9	125446118	126567501	6.2336	578	0.5873	0.7067	DEL	DEL	BAF_WEIGHTED	1075	0.4378	125446118	125446118	2	4
chr9	126567502	126589193	1.516	26	0.6	1.1624	DEL	DEL	BAF_WEIGHTED	21	0.4878	126567502	126567502	0	2
chr9	126589194	126802531	6.0636	82	0.5866	0.7082	DEL	DUP	BAF_WEIGHTED	185	0.5057	126589194	126589194	2	4
chr9	126802532	126809456	6.3196	0	0	0.7241	DUP	DUP	BAF_WEIGHTED	5	0.4407	126802532	126802532	2	5
chr9	126809457	128221000	6.1791	598	0.5918	0.7178	DUP	NONE	BAF_WEIGHTED	1286	0.4934	126809457	126809457	2	4
chr9	128221001	129645567	1.7252	683	0.5926	1.0503	NONE	DEL	BAF_WEIGHTED	1271	0.5196	128221001	128221001	0	2
chr9	129645568	129645612	0.8315	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	129645568	129645568	0	1
chr9	129645613	138394717	1.773	3486	0.5878	1.0096	DEL	TELOMERE	BAF_WEIGHTED	6530	0.5266	129645613	129645613	0	2
chr10	1	2862000	4.4362	1345	0.6693	1.0056	TELOMERE	NONE	BAF_WEIGHTED	2571	0.4359	1	1	0	4
chr10	2862001	23440055	5.0874	10578	0.6814	0.9864	NONE	DEL	BAF_WEIGHTED	19523	0.4103	2862001	2862001	0	5
chr10	23440056	23440109	1.7131	0	0	0.9597	DEL	DEL	STRUCTURAL_VARIANT	0	0	23440056	23440056	0	2
chr10	23440110	28424667	5.0411	2599	0.685	0.9954	DEL	BND	BAF_WEIGHTED	4630	0.3969	23440110	23440110	0	5
chr10	28424668	28430582	5.93	0	0	0.9961	BND	BND	BAF_WEIGHTED	5	0.4028	28424668	28424668	0	6
chr10	28430583	28923000	4.0965	166	0.6596	0.9918	BND	NONE	BAF_WEIGHTED	475	0.4218	28430583	28430583	0	4
chr10	28923001	33374000	2.3082	2595	0.6041	0.9871	NONE	NONE	BAF_WEIGHTED	4100	0.4126	28923001	28923001	0	2
chr10	33374001	35931000	4.1473	959	0.5577	0.6511	NONE	NONE	BAF_WEIGHTED	2468	0.4158	33374001	33374001	1	3
chr10	35931001	40640101	3.6281	1486	0.5555	0.5489	NONE	CENTROMERE	BAF_WEIGHTED	2493	0.3873	35931001	35931001	2	2
chr10	40640102	67473249	2.8302	12230	0.5651	0.7113	CENTROMERE	DEL	BAF_WEIGHTED	21228	0.3861	40640102	40640102	1	2
chr10	67473250	67473286	1.6489	0	0	0.5044	DEL	DEL	STRUCTURAL_VARIANT	0	0	67473250	67473250	1	1
chr10	67473287	68055676	2.8009	0	0	0.7082	DEL	DEL	BAF_WEIGHTED	507	0.389	67473287	67473287	1	2
chr10	68055677	68055728	1.5141	0	0	0.5397	DEL	DEL	STRUCTURAL_VARIANT	0	0	68055677	68055677	1	1
chr10	68055729	80594315	3.017	4834	0.5669	0.6618	DEL	DUP	BAF_WEIGHTED	11507	0.449	68055729	68055729	1	2
chr10	80594316	80598959	5.1041	1	0.617	0.8124	DUP	DUP	BAF_WEIGHTED	3	0.456	80594316	80594316	1	4
chr10	80598960	105418000	2.8908	10463	0.5683	0.6978	DUP	NONE	BAF_WEIGHTED	22915	0.4156	80598960	80598960	1	2
chr10	105418001	127752276	2.028	9514	0.5647	0.5313	NONE	DUP	BAF_WEIGHTED	21297	0.4199	105418001	105418001	1	1
chr10	127752277	127757086	2.1393	0	0	0.5557	DUP	DUP	BAF_WEIGHTED	4	0.4085	127752277	127752277	1	1
chr10	127757087	133797422	2.0248	3005	0.5624	0.5437	DUP	TELOMERE	BAF_WEIGHTED	5025	0.4793	127757087	127757087	1	1
chr11	1	3843000	1.5433	2031	0.5664	0.6484	TELOMERE	NONE	BAF_WEIGHTED	2074	0.5409	1	1	1	1
chr11	3843001	9606500	2.193	3131	0.5713	0.8456	NONE	NONE	BAF_WEIGHTED	5170	0.4136	3843001	3843001	0	2
chr11	9606501	24281500	3.1026	6975	0.5614	0.6493	NONE	NONE	BAF_WEIGHTED	13773	0.406	9606001	9607001	1	2
chr11	24281501	24587000	5.33	317	0.5897	0.7332	NONE	NONE	BAF_WEIGHTED	283	0.3473	24279001	24284001	1	4
chr11	24587001	31812118	4.2378	2039	0.5599	0.6425	NONE	DUP	BAF_WEIGHTED	6719	0.3675	24587001	24587001	2	3
chr11	31812119	31821237	6.9776	11	0.6471	0.8269	DUP	DUP	BAF_WEIGHTED	4	0.6006	31812119	31812119	1	6
chr11	31821238	32939895	4.5891	432	0.5576	0.6532	DUP	DUP	BAF_WEIGHTED	1057	0.4169	31821238	31821238	2	3
chr11	32939896	32943798	7.3415	0	0	0.7592	DUP	DUP	BAF_WEIGHTED	1	0.34	32939896	32939896	2	6
chr11	32943799	35681957	4.7682	1251	0.5588	0.6292	DUP	DEL	BAF_WEIGHTED	2624	0.4204	32943799	32943799	2	3
chr11	35681958	35681971	1.6573	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	35681958	35681958	0	2
chr11	35681972	35682205	5.9313	0	0	0.6729	DEL	DEL	STRUCTURAL_VARIANT	0	0	35681972	35681972	2	4
chr11	35682206	35688274	2.906	0	0	0.6676	DEL	DEL	BAF_WEIGHTED	5	0.3932	35682206	35682206	1	2
chr11	35688275	52751710	4.3287	6544	0.5598	0.5518	DEL	CENTROMERE	BAF_WEIGHTED	12776	0.404	35688275	35688275	2	2
chr11	52751711	55184000	3.1521	724	0.5594	0.6392	CENTROMERE	NONE	BAF_WEIGHTED	340	0.3701	52751711	52751711	1	2
chr11	55184001	61379013	3.8207	2025	0.5589	0.5421	NONE	DUP	BAF_WEIGHTED	5301	0.4059	55184001	55186001	2	2
chr11	61379014	61384087	6.2485	0	0	0.7451	DUP	DUP	BAF_WEIGHTED	4	0.4698	61379014	61379014	2	5
chr11	61384088	73956000	3.6082	3780	0.5566	0.5585	DUP	NONE	BAF_WEIGHTED	10374	0.4947	61384088	61384088	2	2
chr11	73956001	80803590	4.3875	2916	0.5616	0.6298	NONE	DEL	BAF_WEIGHTED	6410	0.4298	73956001	73956001	2	3
chr11	80803591	80803637	3.0601	0	0	0.5308	DEL	DEL	STRUCTURAL_VARIANT	0	0	80803591	80803591	1	2
chr11	80803638	86777806	4.3665	1969	0.5638	0.6502	DEL	DUP	BAF_WEIGHTED	5629	0.3763	80803638	80803638	2	3
chr11	86777807	87041474	6.2466	116	0.5565	0.6398	DUP	DUP	BAF_WEIGHTED	236	0.4186	86777807	86777807	2	4
chr11	87041475	95815391	4.1954	4426	0.5621	0.5832	DUP	BND	BAF_WEIGHTED	7111	0.381	87041475	87041475	2	2
chr11	95815392	95817336	6.3065	0	0	0.612	BND	BND	BAF_WEIGHTED	1	0.401	95815392	95815392	2	4
chr11	95817337	99359825	5.3742	1698	0.5526	0.5582	BND	DEL	BAF_WEIGHTED	3339	0.3601	95817337	95817337	2	3
chr11	99359826	99359876	3.7033	0	0	0.8101	DEL	DEL	STRUCTURAL_VARIANT	0	0	99359826	99359826	1	3
chr11	99359877	99656000	5.431	179	0.55	0.5524	DEL	NONE	BAF_WEIGHTED	280	0.3484	99359877	99359877	2	3
chr11	99656001	107726259	4.5371	3513	0.5597	0.6607	NONE	DUP	BAF_WEIGHTED	7622	0.3706	99656001	99656001	2	3
chr11	107726260	107729023	7.639	0	0	0.6076	DUP	DUP	NON_DIPLOID	2	0.393	107726260	107726260	3	5
chr11	107729024	117690000	4.6511	3192	0.561	0.645	DUP	NONE	BAF_WEIGHTED	9466	0.4205	107729024	107729024	2	3
chr11	117690001	135086622	3.265	7107	0.6345	0.9822	NONE	TELOMERE	BAF_WEIGHTED	16404	0.4361	117690001	117690001	0	3
chr12	1	11817251	4.146	5124	0.5573	0.5797	TELOMERE	DUP	BAF_WEIGHTED	10216	0.4351	1	1	2	2
chr12	11817252	12027011	6.6601	109	0.5759	0.6733	DUP	DUP	BAF_WEIGHTED	192	0.4357	11817252	11817252	2	4
chr12	12027012	16222000	4.0702	1694	0.5588	0.5086	DUP	NONE	BAF_WEIGHTED	4038	0.4005	12027012	12027012	2	2
chr12	16222001	17375241	2.9837	451	0.5652	0.6703	NONE	DUP	BAF_WEIGHTED	1097	0.3583	16222001	16222001	1	2
chr12	17375242	17376288	5.4825	0	0	0.6352	DUP	DUP	STRUCTURAL_VARIANT	0	0	17375242	17375242	2	3
chr12	17376289	18258000	2.9497	623	0.5625	0.678	DUP	NONE	BAF_WEIGHTED	784	0.3495	17376289	17376289	1	2
chr12	18258001	35977329	3.9042	7299	0.5577	0.5121	NONE	CENTROMERE	BAF_WEIGHTED	15060	0.385	18258001	18258001	2	2
chr12	35977330	38077000	2.2571	682	0.6255	1.1008	CENTROMERE	NONE	BAF_WEIGHTED	539	0.3712	35977330	35977330	0	2
chr12	38077001	44551831	2.9001	2793	0.625	0.9925	NONE	INV	BAF_WEIGHTED	5901	0.3723	38077001	38077001	0	3
chr12	44551832	44572890	4.4658	0	0	1.0032	INV	INV	BAF_WEIGHTED	18	0.3715	44551832	44551832	0	4
chr12	44572891	44575000	4.7443	0	0	1.003	INV	NONE	BAF_WEIGHTED	2	0.3495	44572891	44572891	0	5
chr12	44575001	90182000	2.09	16835	0.5995	1.0068	NONE	NONE	BAF_WEIGHTED	42369	0.3902	44575001	44575001	0	2
chr12	90182001	107256390	2.9471	7086	0.6204	0.9688	NONE	INV	BAF_WEIGHTED	16228	0.398	90182001	90182001	0	3
chr12	107256391	107260047	4.3272	2	0.695	1.0792	INV	INV	BAF_WEIGHTED	3	0.4107	107256391	107256391	0	4
chr12	107260048	107955571	2.0158	440	0.5949	0.9968	INV	BND	BAF_WEIGHTED	665	0.4428	107260048	107260048	0	2
chr12	107955572	112169319	3.0925	966	0.6304	0.9899	BND	DUP	BAF_WEIGHTED	4072	0.461	107955572	107955572	0	3
chr12	112169320	112271221	5.1644	40	0.7192	1.0812	DUP	DUP	BAF_WEIGHTED	98	0.4421	112169320	112169320	0	5
chr12	112271222	116467000	2.9837	1695	0.6279	0.9934	DUP	NONE	BAF_WEIGHTED	4078	0.4464	112271222	112271222	0	3
chr12	116467001	117369000	3.9794	402	0.6579	0.9962	NONE	NONE	BAF_WEIGHTED	883	0.4665	116467001	116467001	0	4
chr12	117369001	125172000	3.0429	3121	0.6341	1.0099	NONE	NONE	BAF_WEIGHTED	7334	0.4674	117369001	117369001	0	3
chr12	125172001	131577000	2.6216	4092	0.6226	1.0213	NONE	NONE	BAF_WEIGHTED	5998	0.4378	125172001	125172001	0	3
chr12	131577001	133275309	3.1152	1175	0.6279	0.978	NONE	TELOMERE	BAF_WEIGHTED	1209	0.5151	131576001	131578001	0	3
chr13	1	17025623	5.2479	0	0	0.5743	TELOMERE	CENTROMERE	LONG_ARM	0	0	1	1	2	3
chr13	17025624	20466832	5.2479	793	0.563	0.5743	CENTROMERE	DUP	BAF_WEIGHTED	1188	0.4289	17025624	17025624	2	3
chr13	20466833	20486601	7.9475	0	0	0.7189	DUP	DUP	BAF_WEIGHTED	19	0.4591	20466833	20466833	2	6
chr13	20486602	21723000	4.8567	241	0.551	0.6177	DUP	NONE	BAF_WEIGHTED	1148	0.4187	20486602	20486602	2	3
chr13	21723001	28531471	2.0969	4509	0.5806	0.9083	NONE	DEL	BAF_WEIGHTED	6257	0.416	21723001	21723001	0	2
chr13	28531472	28531512	0.6908	0	0	1	DEL	DEL	STRUCTURAL_VARIANT	0	0	28531472	28531472	0	1
chr13	28531513	43931000	2.12	6899	0.5783	0.8938	DEL	NONE	BAF_WEIGHTED	14578	0.3937	28531513	28531513	0	2
chr13	43931001	46253270	4.1903	725	0.6364	0.9139	NONE	INV	BAF_WEIGHTED	2230	0.4155	43931001	43931001	0	4
chr13	46253271	46261065	6.3865	6	0.6473	0.844	INV	INV	BAF_WEIGHTED	7	0.373	46253271	46253271	1	5
chr13	46261066	46527000	4.126	59	0.6196	0.8651	INV	NONE	BAF_WEIGHTED	196	0.4134	46261066	46261066	1	4
chr13	46527001	72826280	2.4348	10853	0.595	0.9275	NONE	DUP	BAF_WEIGHTED	24643	0.3615	46527001	46527001	0	2
chr13	72826281	73726806	5.0861	346	0.6444	0.8865	DUP	DUP	BAF_WEIGHTED	870	0.3906	72826281	72826281	1	5
chr13	73726807	75295650	2.7327	665	0.5952	0.8922	DUP	INV	BAF_WEIGHTED	1496	0.3755	73726807	73726807	0	2
chr13	75295651	75303795	4.5961	0	0	0.9518	INV	DUP	BAF_WEIGHTED	7	0.3814	75295651	75295651	0	4
chr13	75303796	97175115	2.6919	9597	0.6	0.9177	DUP	DEL	BAF_WEIGHTED	20829	0.362	75303796	75303796	0	2
chr13	97175116	97175163	1.3272	0	0	0.8331	DEL	DEL	STRUCTURAL_VARIANT	0	0	97175116	97175116	0	1
chr13	97175164	103516090	2.5996	3155	0.6	0.9297	DEL	INV	BAF_WEIGHTED	6062	0.4068	97175164	97175164	0	2
chr13	103516091	103518295	4.8447	0	0	0.9623	INV	DUP	BAF_WEIGHTED	1	0.369	103516091	103516091	0	5
chr13	103518296	103926752	2.5642	297	0.6047	0.9528	DUP	INV	BAF_WEIGHTED	397	0.3571	103518296	103518296	0	2
chr13	103926753	103926788	0.0524	0	0	1	INV	INV	STRUCTURAL_VARIANT	0	0	103926753	103926753	0	0
chr13	103926789	114364328	2.7477	5093	0.6051	0.9307	INV	TELOMERE	BAF_WEIGHTED	9390	0.4174	103926789	103926789	0	3
chr14	1	17086761	2.9634	0	0	0.9944	TELOMERE	CENTROMERE	LONG_ARM	0	0	1	1	0	3
chr14	17086762	31773763	2.9634	4628	0.6266	0.9944	CENTROMERE	BND	BAF_WEIGHTED	10194	0.3935	17086762	17086762	0	3
chr14	31773764	31773843	7.0819	0	0	0.9997	BND	BND	STRUCTURAL_VARIANT	0	0	31773764	31773764	0	7
chr14	31773844	46180896	2.9566	5136	0.6292	0.9994	BND	DUP	BAF_WEIGHTED	13378	0.3732	31773844	31773844	0	3
chr14	46180897	46187089	6.6405	8	0.7056	0.9697	DUP	DUP	BAF_WEIGHTED	4	0.3472	46180897	46180897	0	6
chr14	46187090	50092560	3.0251	1528	0.6307	1.0053	DUP	DUP	BAF_WEIGHTED	3638	0.3657	46187090	46187090	0	3
chr14	50092561	50093473	5.7062	0	0	1.0028	DUP	DEL	STRUCTURAL_VARIANT	0	0	50092561	50092561	0	6
chr14	50093474	50109755	4.767	14	0.6504	0.9194	DEL	DEL	BAF_WEIGHTED	15	0.4217	50093474	50093474	0	4
chr14	50109756	50109864	5.7566	0	0	1.0015	DEL	DUP	STRUCTURAL_VARIANT	0	0	50109756	50109756	0	6
chr14	50109865	50264534	3.1009	153	0.6341	1.0028	DUP	DEL	BAF_WEIGHTED	151	0.3915	50109865	50109865	0	3
chr14	50264535	50643607	0.2622	190	0.5714	1	DEL	DEL	BAF_WEIGHTED	370	0.3898	50264535	50264535	0	0
chr14	50643608	58467120	3.0303	3740	0.625	0.9767	DEL	DEL	BAF_WEIGHTED	7351	0.4008	50643608	50643608	0	3
chr14	58467121	58482058	0.2598	0	0	1	DEL	DEL	BAF_WEIGHTED	14	0.3691	58467121	58467121	0	0
chr14	58482059	68327378	2.9981	3999	0.625	0.9805	DEL	BND	BAF_WEIGHTED	9310	0.4004	58482059	58482059	0	3
chr14	68327379	68381000	0.7158	0	0	1	BND	NONE	BAF_WEIGHTED	52	0.4132	68327379	68327379	0	1
