	segment_id	sig_max	major_cn	minor_cn	N2	N1	N3	N4	N5	N7	N8	N6	N11
339	chr12:1-5041235	SBS5	1	1	0	2	0	0	0	0	0	0	0
340	chr12:113298001-115957000	SBS1	2	0	0	1	0	0	0	0	0	0	0
341	chr12:113298001-115957000	SBS3	2	0	0	6	0	0	0	0	0	0	0
342	chr12:113298001-115957000	SBS5	2	0	0	1	0	0	0	0	0	0	0
343	chr12:113298001-115957000	SBS8	2	0	0	1	0	0	0	0	0	0	0
344	chr12:115957001-116287000	SBS13	1	0	0	1	0	0	0	0	0	0	0
345	chr12:115957001-116287000	SBS3	1	0	0	1	0	0	0	0	0	0	0
346	chr12:116287001-117199000	SBS3	2	0	0	1	0	0	0	0	0	0	0
347	chr12:11646001-12037000	SBS3	1	1	0	1	0	0	0	0	0	0	0
348	chr12:117199001-118015000	SBS13	2	0	1	0	0	0	0	0	0	0	0
349	chr12:117199001-118015000	SBS3	2	0	0	1	0	0	0	0	0	0	0
350	chr12:118015001-118423000	SBS1	2	0	0	1	0	0	0	0	0	0	0
351	chr12:118015001-118423000	SBS3	2	0	0	1	0	0	0	0	0	0	0
352	chr12:118423001-119656000	SBS100	2	0	1	0	0	0	0	0	0	0	0
353	chr12:118423001-119656000	SBS3	2	0	2	3	0	0	0	0	0	0	0
354	chr12:119656001-125089000	SBS1	2	0	1	1	0	0	0	0	0	0	0
355	chr12:119656001-125089000	SBS100	2	0	1	2	0	0	0	0	0	0	0
356	chr12:119656001-125089000	SBS13	2	0	0	3	0	0	0	0	0	0	0
357	chr12:119656001-125089000	SBS3	2	0	1	6	0	0	0	0	0	0	0
358	chr12:12037001-13273000	SBS3	1	1	0	3	0	0	0	0	0	0	0
359	chr12:125089001-133275309	SBS1	2	0	0	3	0	0	0	0	0	0	0
360	chr12:125089001-133275309	SBS13	2	0	0	2	0	0	0	0	0	0	0
361	chr12:125089001-133275309	SBS3	2	0	7	30	0	0	0	0	0	0	0
362	chr12:125089001-133275309	SBS5	2	0	0	6	0	0	0	0	0	0	0
363	chr12:125089001-133275309	SBS8	2	0	2	6	0	0	0	0	0	0	0
364	chr12:13273001-13653049	SBS3	1	1	0	1	0	0	0	0	0	0	0
365	chr12:13273001-13653049	SBS8	1	1	0	1	0	0	0	0	0	0	0
366	chr12:14161001-14518000	SBS3	1	1	0	3	0	0	0	0	0	0	0
367	chr12:14161001-14518000	SBS5	1	1	0	3	0	0	0	0	0	0	0
368	chr12:14518001-14766000	SBS5	1	1	0	1	0	0	0	0	0	0	0
369	chr12:14766001-15006000	SBS3	1	0	0	2	0	0	0	0	0	0	0
370	chr12:15006001-15475000	SBS3	1	1	0	2	0	0	0	0	0	0	0
371	chr12:15475001-20839000	SBS1	2	1	0	1	0	0	0	0	0	0	0
372	chr12:15475001-20839000	SBS100	2	1	0	2	0	0	0	0	0	0	0
373	chr12:15475001-20839000	SBS3	2	1	1	10	0	0	0	0	0	0	0
374	chr12:15475001-20839000	SBS5	2	1	1	1	0	0	0	0	0	0	0
375	chr12:15475001-20839000	SBS8	2	1	0	4	0	0	0	0	0	0	0
376	chr12:20839001-21289000	SBS3	2	1	0	1	0	0	0	0	0	0	0
377	chr12:21289001-22250000	SBS8	2	1	0	3	0	0	0	0	0	0	0
378	chr12:22336001-28994581	SBS100	2	1	0	2	0	0	0	0	0	0	0
379	chr12:22336001-28994581	SBS13	2	1	0	1	0	0	0	0	0	0	0
380	chr12:22336001-28994581	SBS3	2	1	4	9	0	0	0	0	0	0	0
381	chr12:22336001-28994581	SBS5	2	1	1	2	0	0	0	0	0	0	0
382	chr12:22336001-28994581	SBS8	2	1	0	3	0	0	0	0	0	0	0
383	chr12:28994582-31717006	SBS3	5	1	5	4	2	0	1	0	0	0	0
384	chr12:28994582-31717006	SBS5	5	1	0	1	0	0	0	0	0	0	0
385	chr12:28994582-31717006	SBS8	5	1	1	0	1	1	1	0	0	0	0
386	chr12:31717007-32996000	SBS3	2	1	0	7	0	0	0	0	0	0	0
387	chr12:33198346-33450131	SBS3	2	2	0	1	0	0	0	0	0	0	0
388	chr12:33455129-33761000	SBS3	6	2	0	1	0	0	0	0	0	0	0
389	chr12:33761001-35977329	SBS3	7	2	3	4	2	1	1	1	0	0	0
390	chr12:33761001-35977329	SBS5	7	2	0	1	1	0	0	0	0	0	0
391	chr12:33761001-35977329	SBS8	7	2	3	2	0	0	0	0	0	0	0
392	chr12:35977330-37680776	SBS3	5	3	0	1	1	1	1	0	0	0	0
393	chr12:35977330-37680776	SBS8	5	3	0	2	1	0	0	0	0	0	0
394	chr12:37680777-38269000	SBS100	2	0	0	1	0	0	0	0	0	0	0
395	chr12:37680777-38269000	SBS3	2	0	0	1	0	0	0	0	0	0	0
396	chr12:38269001-47599539	SBS1	2	0	0	5	0	0	0	0	0	0	0
397	chr12:38269001-47599539	SBS100	2	0	0	1	0	0	0	0	0	0	0
398	chr12:38269001-47599539	SBS13	2	0	1	3	0	0	0	0	0	0	0
399	chr12:38269001-47599539	SBS3	2	0	2	19	0	0	0	0	0	0	0
400	chr12:38269001-47599539	SBS5	2	0	0	1	0	0	0	0	0	0	0
401	chr12:38269001-47599539	SBS8	2	0	0	8	0	0	0	0	0	0	0
402	chr12:47604417-48200000	SBS3	2	0	0	4	0	0	0	0	0	0	0
403	chr12:47604417-48200000	SBS8	2	0	0	1	0	0	0	0	0	0	0
404	chr12:48200001-48761747	SBS3	2	0	0	1	0	0	0	0	0	0	0
405	chr12:48200001-48761747	SBS8	2	0	0	1	0	0	0	0	0	0	0
406	chr12:48761780-50639778	SBS1	2	0	0	2	0	0	0	0	0	0	0
407	chr12:48761780-50639778	SBS3	2	0	3	4	0	0	0	0	0	0	0
408	chr12:48761780-50639778	SBS5	2	0	0	2	0	0	0	0	0	0	0
409	chr12:48761780-50639778	SBS8	2	0	0	2	0	0	0	0	0	0	0
410	chr12:50639779-57737500	SBS100	2	0	0	1	0	0	0	0	0	0	0
411	chr12:50639779-57737500	SBS13	2	0	0	2	0	0	0	0	0	0	0
412	chr12:50639779-57737500	SBS3	2	0	2	23	0	0	0	0	0	0	0
413	chr12:50639779-57737500	SBS5	2	0	0	4	0	0	0	0	0	0	0
414	chr12:50639779-57737500	SBS8	2	0	0	3	0	0	0	0	0	0	0
415	chr12:5108498-11646000	SBS1	1	1	0	4	0	0	0	0	0	0	0
416	chr12:5108498-11646000	SBS13	1	1	0	1	0	0	0	0	0	0	0
417	chr12:5108498-11646000	SBS3	1	1	0	23	0	0	0	0	0	0	0
418	chr12:5108498-11646000	SBS5	1	1	0	3	0	0	0	0	0	0	0
419	chr12:5108498-11646000	SBS8	1	1	0	6	0	0	0	0	0	0	0
420	chr12:57906001-62254000	SBS3	2	0	0	5	0	0	0	0	0	0	0
421	chr12:57906001-62254000	SBS5	2	0	0	1	0	0	0	0	0	0	0
422	chr12:57906001-62254000	SBS8	2	0	0	6	0	0	0	0	0	0	0
423	chr12:62254001-62947000	SBS100	1	0	0	1	0	0	0	0	0	0	0
424	chr12:62254001-62947000	SBS3	1	0	0	2	0	0	0	0	0	0	0
425	chr12:62947001-63896000	SBS5	2	0	0	1	0	0	0	0	0	0	0
426	chr12:62947001-63896000	SBS8	2	0	0	1	0	0	0	0	0	0	0
427	chr12:63896001-64147000	SBS3	1	0	0	5	0	0	0	0	0	0	0
428	chr12:63896001-64147000	SBS5	1	0	0	1	0	0	0	0	0	0	0
429	chr12:64147001-68847740	SBS13	2	0	0	2	0	0	0	0	0	0	0
430	chr12:64147001-68847740	SBS3	2	0	0	10	0	0	0	0	0	0	0
431	chr12:64147001-68847740	SBS5	2	0	0	1	0	0	0	0	0	0	0
432	chr12:64147001-68847740	SBS8	2	0	0	1	0	0	0	0	0	0	0
433	chr12:68847741-69075000	SBS100	2	0	0	1	0	0	0	0	0	0	0
434	chr12:69075001-75385000	SBS13	2	0	0	2	0	0	0	0	0	0	0
435	chr12:69075001-75385000	SBS3	2	0	2	13	0	0	0	0	0	0	0
436	chr12:69075001-75385000	SBS5	2	0	0	1	0	0	0	0	0	0	0
437	chr12:69075001-75385000	SBS8	2	0	0	4	0	0	0	0	0	0	0
438	chr12:75385001-76893000	SBS3	2	0	0	3	0	0	0	0	0	0	0
439	chr12:75385001-76893000	SBS5	2	0	1	0	0	0	0	0	0	0	0
440	chr12:76893001-79766000	SBS13	2	0	0	1	0	0	0	0	0	0	0
441	chr12:76893001-79766000	SBS3	2	0	0	7	0	0	0	0	0	0	0
442	chr12:76893001-79766000	SBS5	2	0	0	2	0	0	0	0	0	0	0
443	chr12:76893001-79766000	SBS8	2	0	0	2	0	0	0	0	0	0	0
444	chr12:79942001-82118551	SBS1	2	0	1	0	0	0	0	0	0	0	0
445	chr12:79942001-82118551	SBS100	2	0	0	1	0	0	0	0	0	0	0
446	chr12:79942001-82118551	SBS3	2	0	1	4	0	0	0	0	0	0	0
447	chr12:79942001-82118551	SBS5	2	0	1	3	0	0	0	0	0	0	0
448	chr12:79942001-82118551	SBS8	2	0	0	5	0	0	0	0	0	0	0
449	chr12:82319001-82777280	SBS5	3	0	1	0	0	0	0	0	0	0	0
450	chr12:82319001-82777280	SBS8	3	0	1	0	0	0	0	0	0	0	0
451	chr12:82777281-85258276	SBS1	2	0	0	1	0	0	0	0	0	0	0
452	chr12:82777281-85258276	SBS13	2	0	0	1	0	0	0	0	0	0	0
453	chr12:82777281-85258276	SBS3	2	0	1	2	0	0	0	0	0	0	0
454	chr12:82777281-85258276	SBS5	2	0	0	1	0	0	0	0	0	0	0
455	chr12:82777281-85258276	SBS8	2	0	0	2	0	0	0	0	0	0	0
456	chr12:85260086-95238007	SBS1	2	0	0	2	0	0	0	0	0	0	0
457	chr12:85260086-95238007	SBS100	2	0	0	1	0	0	0	0	0	0	0
458	chr12:85260086-95238007	SBS13	2	0	0	1	0	0	0	0	0	0	0
459	chr12:85260086-95238007	SBS3	2	0	3	16	0	0	0	0	0	0	0
460	chr12:85260086-95238007	SBS5	2	0	1	0	0	0	0	0	0	0	0
461	chr12:85260086-95238007	SBS8	2	0	0	1	0	0	0	0	0	0	0
462	chr12:95286007-96528000	SBS100	2	0	1	0	0	0	0	0	0	0	0
463	chr12:95286007-96528000	SBS13	2	0	0	1	0	0	0	0	0	0	0
464	chr12:95286007-96528000	SBS3	2	0	0	1	0	0	0	0	0	0	0
465	chr12:96528001-96941000	SBS3	2	0	0	2	0	0	0	0	0	0	0
466	chr12:97054137-113298000	SBS1	1	0	0	7	0	0	0	0	0	0	0
467	chr12:97054137-113298000	SBS100	1	0	0	3	0	0	0	0	0	0	0
468	chr12:97054137-113298000	SBS13	1	0	0	1	0	0	0	0	0	0	0
469	chr12:97054137-113298000	SBS3	1	0	0	43	0	0	0	0	0	0	0
470	chr12:97054137-113298000	SBS5	1	0	0	11	0	0	0	0	0	0	0
471	chr12:97054137-113298000	SBS8	1	0	0	3	0	0	0	0	0	0	0
472	chr13:1-17025623	SBS5	1	0	0	1	0	0	0	0	0	0	0
473	chr13:100689898-111348000	SBS1	1	1	0	3	0	0	0	0	0	0	0
474	chr13:100689898-111348000	SBS3	1	1	0	26	0	0	0	0	0	0	0
475	chr13:100689898-111348000	SBS5	1	1	0	3	0	0	0	0	0	0	0
476	chr13:100689898-111348000	SBS8	1	1	0	3	0	0	0	0	0	0	0
477	chr13:111348001-112477000	SBS100	2	1	0	1	0	0	0	0	0	0	0
478	chr13:111348001-112477000	SBS3	2	1	1	2	0	0	0	0	0	0	0
479	chr13:111348001-112477000	SBS8	2	1	0	1	0	0	0	0	0	0	0
480	chr13:112477001-114364328	SBS1	1	1	0	1	0	0	0	0	0	0	0
481	chr13:112477001-114364328	SBS3	1	1	0	1	0	0	0	0	0	0	0
482	chr13:17025624-19584000	SBS3	1	0	0	3	0	0	0	0	0	0	0
483	chr13:17025624-19584000	SBS8	1	0	0	3	0	0	0	0	0	0	0
484	chr13:19584001-20069000	SBS3	1	0	0	1	0	0	0	0	0	0	0
485	chr13:20069001-23855000	SBS3	2	0	1	2	0	0	0	0	0	0	0
486	chr13:23855001-24297000	SBS3	2	0	0	2	0	0	0	0	0	0	0
487	chr13:24297001-26389584	SBS1	2	0	2	0	0	0	0	0	0	0	0
488	chr13:24297001-26389584	SBS5	2	0	0	2	0	0	0	0	0	0	0
489	chr13:24297001-26389584	SBS8	2	0	1	1	0	0	0	0	0	0	0
490	chr13:26389585-27670000	SBS1	3	0	0	0	1	0	0	0	0	0	0
491	chr13:26389585-27670000	SBS3	3	0	0	2	0	0	0	0	0	0	0
492	chr13:27670001-28091000	SBS1	3	0	0	1	0	0	0	0	0	0	0
493	chr13:29427001-37140500	SBS100	1	0	0	2	0	0	0	0	0	0	0
494	chr13:29427001-37140500	SBS3	1	0	0	11	0	0	0	0	0	0	0
495	chr13:29427001-37140500	SBS5	1	0	0	2	0	0	0	0	0	0	0
496	chr13:29427001-37140500	SBS8	1	0	0	1	0	0	0	0	0	0	0
497	chr13:37140501-38398982	SBS3	1	0	0	3	0	0	0	0	0	0	0
498	chr13:37140501-38398982	SBS5	1	0	0	2	0	0	0	0	0	0	0
499	chr13:37140501-38398982	SBS8	1	0	0	2	0	0	0	0	0	0	0
500	chr13:38399021-52715000	SBS1	1	0	0	2	0	0	0	0	0	0	0
501	chr13:38399021-52715000	SBS100	1	0	0	1	0	0	0	0	0	0	0
502	chr13:38399021-52715000	SBS13	1	0	0	1	0	0	0	0	0	0	0
503	chr13:38399021-52715000	SBS3	1	0	0	21	0	0	0	0	0	0	0
504	chr13:38399021-52715000	SBS5	1	0	0	5	0	0	0	0	0	0	0
505	chr13:38399021-52715000	SBS8	1	0	0	5	0	0	0	0	0	0	0
506	chr13:59525412-72498560	SBS1	1	0	0	1	0	0	0	0	0	0	0
507	chr13:59525412-72498560	SBS13	1	0	0	1	0	0	0	0	0	0	0
508	chr13:59525412-72498560	SBS3	1	0	0	21	0	0	0	0	0	0	0
509	chr13:59525412-72498560	SBS5	1	0	0	1	0	0	0	0	0	0	0
510	chr13:59525412-72498560	SBS8	1	0	0	3	0	0	0	0	0	0	0
511	chr13:72498601-81769000	SBS1	1	0	0	3	0	0	0	0	0	0	0
512	chr13:72498601-81769000	SBS100	1	0	0	1	0	0	0	0	0	0	0
513	chr13:72498601-81769000	SBS13	1	0	0	1	0	0	0	0	0	0	0
514	chr13:72498601-81769000	SBS3	1	0	0	14	0	0	0	0	0	0	0
515	chr13:72498601-81769000	SBS5	1	0	0	3	0	0	0	0	0	0	0
516	chr13:72498601-81769000	SBS8	1	0	0	5	0	0	0	0	0	0	0
517	chr13:81769001-96982000	SBS1	1	1	0	7	0	0	0	0	0	0	0
518	chr13:81769001-96982000	SBS100	1	1	0	2	0	0	0	0	0	0	0
519	chr13:81769001-96982000	SBS13	1	1	0	1	0	0	0	0	0	0	0
520	chr13:81769001-96982000	SBS3	1	1	0	31	0	0	0	0	0	0	0
521	chr13:81769001-96982000	SBS5	1	1	0	11	0	0	0	0	0	0	0
522	chr13:81769001-96982000	SBS8	1	1	0	13	0	0	0	0	0	0	0
523	chr13:97752001-98135000	SBS3	2	1	1	0	0	0	0	0	0	0	0
524	chr13:98135001-100689897	SBS1	2	1	1	0	0	0	0	0	0	0	0
525	chr13:98135001-100689897	SBS3	2	1	0	9	0	0	0	0	0	0	0
526	chr13:98135001-100689897	SBS5	2	1	0	1	0	0	0	0	0	0	0
527	chr13:98135001-100689897	SBS8	2	1	1	0	0	0	0	0	0	0	0
528	chr14:1-17086761	SBS1	4	2	0	1	0	0	0	0	0	0	0
529	chr14:1-17086761	SBS3	4	2	0	1	0	0	0	0	0	0	0
530	chr14:100449001-101724000	SBS3	2	0	0	2	0	0	0	0	0	0	0
531	chr14:101724001-103953000	SBS3	2	0	0	2	0	0	0	0	0	0	0
532	chr14:103953001-104639000	SBS1	3	0	1	0	0	0	0	0	0	0	0
533	chr14:103953001-104639000	SBS3	3	0	1	1	0	0	0	0	0	0	0
534	chr14:103953001-104639000	SBS8	3	0	1	0	1	0	0	0	0	0	0
535	chr14:104639001-104861107	SBS3	2	0	0	1	0	0	0	0	0	0	0
536	chr14:104639001-104861107	SBS5	2	0	0	1	0	0	0	0	0	0	0
537	chr14:104861147-107043718	SBS1	2	0	0	1	0	0	0	0	0	0	0
538	chr14:104861147-107043718	SBS3	2	0	3	5	0	0	0	0	0	0	0
539	chr14:104861147-107043718	SBS5	2	0	0	2	0	0	0	0	0	0	0
540	chr14:104861147-107043718	SBS8	2	0	0	1	0	0	0	0	0	0	0
541	chr14:17086762-23626587	SBS1	4	2	2	1	0	0	0	0	0	0	0
542	chr14:17086762-23626587	SBS100	4	2	1	1	0	0	0	0	0	0	0
543	chr14:17086762-23626587	SBS3	4	2	10	6	6	3	0	0	0	0	0
544	chr14:17086762-23626587	SBS5	4	2	0	1	0	0	0	0	0	0	0
545	chr14:17086762-23626587	SBS8	4	2	1	0	1	0	0	0	0	0	0
546	chr14:23626588-23633991	SBS3	5	2	1	0	0	0	0	0	0	0	0
547	chr14:23633992-23641866	SBS100	4	2	0	0	0	1	0	0	0	0	0
548	chr14:23643774-24080000	SBS3	2	0	0	2	0	0	0	0	0	0	0
549	chr14:24080001-24446000	SBS3	2	0	0	3	0	0	0	0	0	0	0
550	chr14:24446001-24721463	SBS3	2	0	0	2	0	0	0	0	0	0	0
551	chr14:24721464-30550000	SBS100	2	0	0	1	0	0	0	0	0	0	0
552	chr14:24721464-30550000	SBS3	2	0	1	5	0	0	0	0	0	0	0
553	chr14:24721464-30550000	SBS5	2	0	1	4	0	0	0	0	0	0	0
554	chr14:24721464-30550000	SBS8	2	0	0	3	0	0	0	0	0	0	0
555	chr14:30550001-30708000	SBS3	1	0	0	2	0	0	0	0	0	0	0
556	chr14:30708001-37669000	SBS13	2	0	0	3	0	0	0	0	0	0	0
557	chr14:30708001-37669000	SBS3	2	0	3	5	0	0	0	0	0	0	0
558	chr14:30708001-37669000	SBS5	2	0	0	2	0	0	0	0	0	0	0
559	chr14:30708001-37669000	SBS8	2	0	1	1	0	0	0	0	0	0	0
560	chr14:37669001-39014000	SBS13	2	0	0	1	0	0	0	0	0	0	0
561	chr14:37669001-39014000	SBS3	2	0	1	2	0	0	0	0	0	0	0
562	chr14:37669001-39014000	SBS5	2	0	0	2	0	0	0	0	0	0	0
563	chr14:37669001-39014000	SBS8	2	0	0	1	0	0	0	0	0	0	0
564	chr14:39014001-39293796	SBS3	2	0	0	1	0	0	0	0	0	0	0
565	chr14:39397392-44894000	SBS100	2	0	1	3	0	0	0	0	0	0	0
566	chr14:39397392-44894000	SBS3	2	0	0	11	0	0	0	0	0	0	0
567	chr14:39397392-44894000	SBS5	2	0	1	2	0	0	0	0	0	0	0
568	chr14:39397392-44894000	SBS8	2	0	0	5	0	0	0	0	0	0	0
569	chr14:45257001-49495000	SBS1	2	0	1	0	0	0	0	0	0	0	0
570	chr14:45257001-49495000	SBS3	2	0	2	10	0	0	0	0	0	0	0
571	chr14:45257001-49495000	SBS5	2	0	0	1	0	0	0	0	0	0	0
572	chr14:45257001-49495000	SBS8	2	0	0	6	0	0	0	0	0	0	0
573	chr14:49940001-50120000	SBS13	1	0	0	1	0	0	0	0	0	0	0
574	chr14:50120001-53159000	SBS100	2	0	0	1	0	0	0	0	0	0	0
575	chr14:50120001-53159000	SBS3	2	0	3	4	0	0	0	0	0	0	0
576	chr14:50120001-53159000	SBS5	2	0	0	2	0	0	0	0	0	0	0
577	chr14:50120001-53159000	SBS8	2	0	0	1	0	0	0	0	0	0	0
578	chr14:53159001-54163000	SBS3	2	0	0	2	0	0	0	0	0	0	0
579	chr14:54163001-56657000	SBS3	2	0	0	7	0	0	0	0	0	0	0
580	chr14:54163001-56657000	SBS8	2	0	0	1	0	0	0	0	0	0	0
581	chr14:56657001-58198000	SBS3	2	0	0	2	0	0	0	0	0	0	0
582	chr14:56657001-58198000	SBS5	2	0	0	1	0	0	0	0	0	0	0
583	chr14:58198001-58431000	SBS13	2	0	0	1	0	0	0	0	0	0	0
584	chr14:58431001-59183000	SBS1	2	0	0	1	0	0	0	0	0	0	0
585	chr14:58431001-59183000	SBS3	2	0	0	1	0	0	0	0	0	0	0
586	chr14:58431001-59183000	SBS8	2	0	0	1	0	0	0	0	0	0	0
587	chr14:59504001-60062000	SBS100	2	0	0	1	0	0	0	0	0	0	0
588	chr14:59504001-60062000	SBS3	2	0	0	1	0	0	0	0	0	0	0
589	chr14:59504001-60062000	SBS8	2	0	0	1	0	0	0	0	0	0	0
590	chr14:60062001-60364000	SBS8	2	0	1	0	0	0	0	0	0	0	0
591	chr14:60364001-60557000	SBS3	2	0	1	0	0	0	0	0	0	0	0
592	chr14:60557001-61461000	SBS3	2	0	0	1	0	0	0	0	0	0	0
593	chr14:61771001-63370000	SBS3	2	0	0	3	0	0	0	0	0	0	0
594	chr14:61771001-63370000	SBS5	2	0	0	1	0	0	0	0	0	0	0
595	chr14:61771001-63370000	SBS8	2	0	0	1	0	0	0	0	0	0	0
596	chr14:63370001-66132000	SBS1	2	0	0	1	0	0	0	0	0	0	0
597	chr14:63370001-66132000	SBS3	2	0	0	4	0	0	0	0	0	0	0
598	chr14:63370001-66132000	SBS5	2	0	0	2	0	0	0	0	0	0	0
599	chr14:63370001-66132000	SBS8	2	0	0	1	0	0	0	0	0	0	0
600	chr14:67117001-68103000	SBS3	2	0	0	2	0	0	0	0	0	0	0
601	chr14:67117001-68103000	SBS8	2	0	0	1	0	0	0	0	0	0	0
602	chr14:68103001-68826000	SBS3	1	0	0	2	0	0	0	0	0	0	0
603	chr14:68826001-69605000	SBS3	2	0	0	2	0	0	0	0	0	0	0
604	chr14:69730001-70637000	SBS13	2	0	0	1	0	0	0	0	0	0	0
605	chr14:69730001-70637000	SBS3	2	0	0	2	0	0	0	0	0	0	0
606	chr14:69730001-70637000	SBS8	2	0	0	1	0	0	0	0	0	0	0
607	chr14:70637001-71790000	SBS1	2	0	0	2	0	0	0	0	0	0	0
608	chr14:70637001-71790000	SBS100	2	0	0	1	0	0	0	0	0	0	0
609	chr14:70637001-71790000	SBS3	2	0	0	10	0	0	0	0	0	0	0
610	chr14:70637001-71790000	SBS5	2	0	0	1	0	0	0	0	0	0	0
611	chr14:71790001-84961488	SBS1	2	0	0	3	0	0	0	0	0	0	0
612	chr14:71790001-84961488	SBS13	2	0	0	2	0	0	0	0	0	0	0
613	chr14:71790001-84961488	SBS3	2	0	3	41	0	0	0	0	0	0	0
614	chr14:71790001-84961488	SBS5	2	0	0	5	0	0	0	0	0	0	0
615	chr14:71790001-84961488	SBS8	2	0	0	5	0	0	0	0	0	0	0
616	chr14:84976567-96588000	SBS1	2	0	0	1	0	0	0	0	0	0	0
617	chr14:84976567-96588000	SBS100	2	0	0	1	0	0	0	0	0	0	0
618	chr14:84976567-96588000	SBS13	2	0	0	2	0	0	0	0	0	0	0
619	chr14:84976567-96588000	SBS3	2	0	0	15	0	0	0	0	0	0	0
620	chr14:84976567-96588000	SBS5	2	0	0	2	0	0	0	0	0	0	0
621	chr14:84976567-96588000	SBS8	2	0	0	6	0	0	0	0	0	0	0
622	chr14:96588001-99421000	SBS1	2	0	0	1	0	0	0	0	0	0	0
623	chr14:96588001-99421000	SBS13	2	0	0	2	0	0	0	0	0	0	0
624	chr14:96588001-99421000	SBS3	2	0	1	8	0	0	0	0	0	0	0
625	chr14:96588001-99421000	SBS5	2	0	0	2	0	0	0	0	0	0	0
626	chr14:96588001-99421000	SBS8	2	0	0	1	0	0	0	0	0	0	0
627	chr14:99421001-100449000	SBS8	2	0	0	1	0	0	0	0	0	0	0
628	chr15:18362627-23425000	SBS13	1	1	0	1	0	0	0	0	0	0	0
629	chr15:18362627-23425000	SBS3	1	1	0	3	0	0	0	0	0	0	0
630	chr15:18362627-23425000	SBS5	1	1	0	1	0	0	0	0	0	0	0
631	chr15:23425001-25321000	SBS1	2	1	0	1	0	0	0	0	0	0	0
632	chr15:23425001-25321000	SBS3	2	1	5	7	0	0	0	0	0	0	0
633	chr15:23425001-25321000	SBS5	2	1	1	0	0	0	0	0	0	0	0
634	chr15:23425001-25321000	SBS8	2	1	1	0	0	0	0	0	0	0	0
635	chr15:25321001-26102000	SBS100	1	1	0	1	0	0	0	0	0	0	0
636	chr15:25321001-26102000	SBS8	1	1	0	1	0	0	0	0	0	0	0
637	chr15:26102001-31213000	SBS3	1	1	0	11	0	0	0	0	0	0	0
638	chr15:26102001-31213000	SBS5	1	1	0	2	0	0	0	0	0	0	0
639	chr15:31213001-31491000	SBS3	1	1	0	1	0	0	0	0	0	0	0
640	chr15:31491001-32429000	SBS3	1	1	0	2	0	0	0	0	0	0	0
641	chr15:32429001-32940900	SBS3	1	1	0	2	0	0	0	0	0	0	0
642	chr15:32940936-37981000	SBS100	1	1	0	1	0	0	0	0	0	0	0
643	chr15:32940936-37981000	SBS13	1	1	0	2	0	0	0	0	0	0	0
644	chr15:32940936-37981000	SBS3	1	1	0	13	0	0	0	0	0	0	0
645	chr15:32940936-37981000	SBS5	1	1	0	2	0	0	0	0	0	0	0
646	chr15:32940936-37981000	SBS8	1	1	0	2	0	0	0	0	0	0	0
647	chr15:37981001-39970400	SBS100	1	1	0	2	0	0	0	0	0	0	0
648	chr15:37981001-39970400	SBS3	1	1	0	4	0	0	0	0	0	0	0
649	chr15:37981001-39970400	SBS8	1	1	0	1	0	0	0	0	0	0	0
650	chr15:40347501-45719000	SBS1	1	1	0	2	0	0	0	0	0	0	0
651	chr15:40347501-45719000	SBS100	1	1	0	2	0	0	0	0	0	0	0
652	chr15:40347501-45719000	SBS13	1	1	0	2	0	0	0	0	0	0	0
653	chr15:40347501-45719000	SBS3	1	1	0	20	0	0	0	0	0	0	0
654	chr15:40347501-45719000	SBS5	1	1	0	2	0	0	0	0	0	0	0
655	chr15:40347501-45719000	SBS8	1	1	0	3	0	0	0	0	0	0	0
656	chr15:45719001-47179000	SBS3	1	1	0	2	0	0	0	0	0	0	0
657	chr15:45719001-47179000	SBS5	1	1	0	2	0	0	0	0	0	0	0
658	chr15:45719001-47179000	SBS8	1	1	0	1	0	0	0	0	0	0	0
659	chr15:47179001-52741500	SBS1	1	1	0	2	0	0	0	0	0	0	0
660	chr15:47179001-52741500	SBS13	1	1	0	2	0	0	0	0	0	0	0
661	chr15:47179001-52741500	SBS3	1	1	0	10	0	0	0	0	0	0	0
662	chr15:47179001-52741500	SBS8	1	1	0	2	0	0	0	0	0	0	0
663	chr15:52741501-55162500	SBS3	1	1	0	8	0	0	0	0	0	0	0
664	chr15:52741501-55162500	SBS5	1	1	0	2	0	0	0	0	0	0	0
665	chr15:52741501-55162500	SBS8	1	1	0	1	0	0	0	0	0	0	0
666	chr15:55162501-57776000	SBS1	1	1	0	2	0	0	0	0	0	0	0
667	chr15:55162501-57776000	SBS100	1	1	0	1	0	0	0	0	0	0	0
668	chr15:55162501-57776000	SBS3	1	1	0	4	0	0	0	0	0	0	0
669	chr15:55162501-57776000	SBS8	1	1	0	1	0	0	0	0	0	0	0
670	chr15:58175001-59707000	SBS100	2	1	0	1	0	0	0	0	0	0	0
671	chr15:58175001-59707000	SBS3	2	1	1	1	0	0	0	0	0	0	0
672	chr15:60683001-62739665	SBS3	2	1	4	2	0	0	0	0	0	0	0
673	chr15:60683001-62739665	SBS5	2	1	2	0	0	0	0	0	0	0	0
674	chr15:60683001-62739665	SBS8	2	1	2	0	0	0	0	0	0	0	0
675	chr15:62740135-62910350	SBS13	2	1	1	0	0	0	0	0	0	0	0
676	chr15:62910384-63659908	SBS100	2	1	1	0	0	0	0	0	0	0	0
677	chr15:62910384-63659908	SBS3	2	1	2	0	0	0	0	0	0	0	0
678	chr15:63659909-74822000	SBS1	3	1	1	2	0	0	0	0	0	0	0
