	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4	N5	N6	N7	N11	N8	N12
993	chr17:32882001-34161000	SBS3	2	0	1	1	0	0	0	0	0	0	0	0
994	chr17:34161001-34420000	SBS3	2	0	1	0	0	0	0	0	0	0	0	0
995	chr17:34420001-34958000	SBS13	2	0	1	0	0	0	0	0	0	0	0	0
996	chr17:34420001-34958000	SBS3	2	0	0	1	0	0	0	0	0	0	0	0
997	chr17:34958001-42130085	SBS1	2	0	2	0	0	0	0	0	0	0	0	0
998	chr17:34958001-42130085	SBS100	2	0	1	1	0	0	0	0	0	0	0	0
999	chr17:34958001-42130085	SBS13	2	0	2	0	0	0	0	0	0	0	0	0
1000	chr17:34958001-42130085	SBS2	2	0	1	0	0	0	0	0	0	0	0	0
1001	chr17:34958001-42130085	SBS3	2	0	15	4	0	0	0	0	0	0	0	0
1002	chr17:3632001-5668000	SBS3	2	0	5	0	0	0	0	0	0	0	0	0
1003	chr17:42130589-45507500	SBS1	2	0	0	1	0	0	0	0	0	0	0	0
1004	chr17:42130589-45507500	SBS3	2	0	4	1	0	0	0	0	0	0	0	0
1005	chr17:45507501-48973070	SBS1	4	0	3	0	0	0	0	0	0	0	0	0
1006	chr17:45507501-48973070	SBS100	4	0	1	0	0	0	0	0	0	0	0	0
1007	chr17:45507501-48973070	SBS13	4	0	1	0	0	0	0	0	0	0	0	0
1008	chr17:45507501-48973070	SBS2	4	0	1	1	0	0	0	0	0	0	0	0
1009	chr17:45507501-48973070	SBS3	4	0	14	4	3	2	0	0	0	0	0	0
1010	chr17:48978716-51301000	SBS1	4	0	1	1	0	0	0	0	0	0	0	0
1011	chr17:48978716-51301000	SBS100	4	0	1	0	0	0	0	0	0	0	0	0
1012	chr17:48978716-51301000	SBS13	4	0	1	0	0	0	0	0	0	0	0	0
1013	chr17:48978716-51301000	SBS2	4	0	1	0	0	0	0	0	0	0	0	0
1014	chr17:48978716-51301000	SBS3	4	0	8	4	1	0	0	0	0	0	0	0
1015	chr17:51301001-54882000	SBS13	3	0	2	2	0	0	0	0	0	0	0	0
1016	chr17:51301001-54882000	SBS2	3	0	6	0	0	0	0	0	0	0	0	0
1017	chr17:51301001-54882000	SBS3	3	0	4	4	0	0	0	0	0	0	0	0
1018	chr17:54882001-56766000	SBS3	4	0	2	2	1	1	0	0	0	0	0	0
1019	chr17:56766001-57490621	SBS13	4	0	1	0	0	0	0	0	0	0	0	0
1020	chr17:56766001-57490621	SBS2	4	0	1	0	0	0	0	0	0	0	0	0
1021	chr17:56766001-57490621	SBS3	4	0	2	0	0	1	0	0	0	0	0	0
1022	chr17:5746588-5753636	SBS3	3	0	0	1	0	0	0	0	0	0	0	0
1023	chr17:57490698-59807566	SBS100	4	0	2	0	0	0	0	0	0	0	0	0
1024	chr17:57490698-59807566	SBS13	4	0	0	1	0	0	0	0	0	0	0	0
1025	chr17:57490698-59807566	SBS2	4	0	2	1	1	0	0	0	0	0	0	0
1026	chr17:57490698-59807566	SBS3	4	0	3	1	1	0	0	0	0	0	0	0
1027	chr17:59809773-65523899	SBS1	4	0	2	0	0	0	0	0	0	0	0	0
1028	chr17:59809773-65523899	SBS100	4	0	1	0	2	0	0	0	0	0	0	0
1029	chr17:59809773-65523899	SBS13	4	0	4	2	0	0	0	0	0	0	0	0
1030	chr17:59809773-65523899	SBS2	4	0	1	2	0	0	0	0	0	0	0	0
1031	chr17:59809773-65523899	SBS3	4	0	14	2	0	3	0	0	0	0	0	0
1032	chr17:6423001-8638090	SBS100	2	0	0	1	0	0	0	0	0	0	0	0
1033	chr17:6423001-8638090	SBS13	2	0	1	0	0	0	0	0	0	0	0	0
1034	chr17:6423001-8638090	SBS2	2	0	1	0	0	0	0	0	0	0	0	0
1035	chr17:6423001-8638090	SBS3	2	0	2	3	0	0	0	0	0	0	0	0
1036	chr17:65523961-66636257	SBS13	4	0	0	0	0	1	0	0	0	0	0	0
1037	chr17:65523961-66636257	SBS2	4	0	0	0	1	0	0	0	0	0	0	0
1038	chr17:65523961-66636257	SBS3	4	0	1	1	1	2	0	0	0	0	0	0
1039	chr17:66636341-73409000	SBS1	4	0	1	0	0	1	0	0	0	0	0	0
1040	chr17:66636341-73409000	SBS100	4	0	0	0	1	0	0	0	0	0	0	0
1041	chr17:66636341-73409000	SBS13	4	0	5	0	0	1	0	0	0	0	0	0
1042	chr17:66636341-73409000	SBS2	4	0	0	0	1	0	0	0	0	0	0	0
1043	chr17:66636341-73409000	SBS3	4	0	4	6	4	3	0	0	0	0	0	0
1044	chr17:73409001-74708421	SBS3	3	0	4	2	3	0	0	0	0	0	0	0
1045	chr17:74712843-74888130	SBS2	4	0	0	1	0	0	0	0	0	0	0	0
1046	chr17:74888187-76792000	SBS1	4	0	2	0	0	0	0	0	0	0	0	0
1047	chr17:74888187-76792000	SBS100	4	0	1	0	0	0	0	0	0	0	0	0
1048	chr17:74888187-76792000	SBS13	4	0	2	0	0	0	0	0	0	0	0	0
1049	chr17:74888187-76792000	SBS2	4	0	0	1	0	0	0	0	0	0	0	0
1050	chr17:74888187-76792000	SBS3	4	0	2	0	2	2	0	0	0	0	0	0
1051	chr17:76792001-77085000	SBS2	4	0	1	0	0	0	0	0	0	0	0	0
1052	chr17:77085001-77534223	SBS3	4	0	1	0	0	0	0	0	0	0	0	0
1053	chr17:77534261-79093000	SBS1	4	0	1	0	0	0	0	0	0	0	0	0
1054	chr17:77534261-79093000	SBS13	4	0	0	1	0	0	0	0	0	0	0	0
1055	chr17:77534261-79093000	SBS2	4	0	0	1	0	0	0	0	0	0	0	0
1056	chr17:77534261-79093000	SBS3	4	0	5	2	1	1	0	0	0	0	0	0
1057	chr17:79093001-79478000	SBS13	3	0	1	1	0	0	0	0	0	0	0	0
1058	chr17:79093001-79478000	SBS3	3	0	2	0	0	0	0	0	0	0	0	0
1059	chr17:79709001-82325260	SBS1	2	0	0	1	0	0	0	0	0	0	0	0
1060	chr17:79709001-82325260	SBS13	2	0	1	0	0	0	0	0	0	0	0	0
1061	chr17:79709001-82325260	SBS3	2	0	1	2	0	0	0	0	0	0	0	0
1062	chr17:82420404-83257441	SBS1	2	0	2	0	0	0	0	0	0	0	0	0
1063	chr17:82420404-83257441	SBS3	2	0	5	0	0	0	0	0	0	0	0	0
1064	chr17:8638091-10867000	SBS13	2	0	2	0	0	0	0	0	0	0	0	0
1065	chr17:8638091-10867000	SBS2	2	0	0	1	0	0	0	0	0	0	0	0
1066	chr17:8638091-10867000	SBS3	2	0	2	4	0	0	0	0	0	0	0	0
1067	chr18:1-3923677	SBS1	3	2	2	1	1	0	0	0	0	0	0	0
1068	chr18:1-3923677	SBS13	3	2	1	2	0	0	0	0	0	0	0	0
1069	chr18:1-3923677	SBS2	3	2	1	1	0	0	0	0	0	0	0	0
1070	chr18:1-3923677	SBS3	3	2	4	1	4	0	0	0	0	0	0	0
1071	chr18:10588501-11823000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
1072	chr18:10588501-11823000	SBS3	2	1	2	3	0	0	0	0	0	0	0	0
1073	chr18:11823001-13762000	SBS1	2	2	0	1	0	0	0	0	0	0	0	0
1074	chr18:11823001-13762000	SBS100	2	2	1	0	0	0	0	0	0	0	0	0
1075	chr18:11823001-13762000	SBS13	2	2	2	1	0	0	0	0	0	0	0	0
1076	chr18:11823001-13762000	SBS3	2	2	5	3	0	0	0	0	0	0	0	0
1077	chr18:13762001-18161052	SBS1	2	2	1	0	0	0	0	0	0	0	0	0
1078	chr18:13762001-18161052	SBS100	2	2	1	0	0	0	0	0	0	0	0	0
1079	chr18:13762001-18161052	SBS2	2	2	2	0	0	0	0	0	0	0	0	0
1080	chr18:13762001-18161052	SBS3	2	2	22	8	0	0	0	0	0	0	0	0
1081	chr18:18161053-23407708	SBS13	2	2	1	2	0	0	0	0	0	0	0	0
1082	chr18:18161053-23407708	SBS2	2	2	0	1	0	0	0	0	0	0	0	0
1083	chr18:18161053-23407708	SBS3	2	2	9	5	0	0	0	0	0	0	0	0
1084	chr18:23479773-25082848	SBS13	2	2	3	0	0	0	0	0	0	0	0	0
1085	chr18:23479773-25082848	SBS2	2	2	1	1	0	0	0	0	0	0	0	0
1086	chr18:23479773-25082848	SBS3	2	2	6	5	0	0	0	0	0	0	0	0
1087	chr18:25082849-27070000	SBS13	2	2	2	1	0	0	0	0	0	0	0	0
1088	chr18:25082849-27070000	SBS2	2	2	1	0	0	0	0	0	0	0	0	0
1089	chr18:25082849-27070000	SBS3	2	2	1	6	0	0	0	0	0	0	0	0
1090	chr18:27070001-30969000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0
1091	chr18:27070001-30969000	SBS13	2	1	2	1	0	0	0	0	0	0	0	0
1092	chr18:27070001-30969000	SBS2	2	1	3	1	0	0	0	0	0	0	0	0
1093	chr18:27070001-30969000	SBS3	2	1	6	11	0	0	0	0	0	0	0	0
1094	chr18:30969001-31225816	SBS2	2	2	0	1	0	0	0	0	0	0	0	0
1095	chr18:30969001-31225816	SBS3	2	2	0	1	0	0	0	0	0	0	0	0
1096	chr18:31263057-31923622	SBS3	2	2	0	1	0	0	0	0	0	0	0	0
1097	chr18:31923623-32339489	SBS3	4	2	1	0	2	0	0	0	0	0	0	0
1098	chr18:32339490-34536691	SBS100	2	1	0	1	0	0	0	0	0	0	0	0
1099	chr18:32339490-34536691	SBS13	2	1	2	1	0	0	0	0	0	0	0	0
1100	chr18:32339490-34536691	SBS2	2	1	2	1	0	0	0	0	0	0	0	0
1101	chr18:32339490-34536691	SBS3	2	1	6	3	0	0	0	0	0	0	0	0
1102	chr18:34546554-36660000	SBS13	2	2	0	1	0	0	0	0	0	0	0	0
1103	chr18:34546554-36660000	SBS2	2	2	4	1	0	0	0	0	0	0	0	0
1104	chr18:34546554-36660000	SBS3	2	2	3	2	0	0	0	0	0	0	0	0
1105	chr18:36700001-40754450	SBS1	2	2	0	1	0	0	0	0	0	0	0	0
1106	chr18:36700001-40754450	SBS100	2	2	1	0	0	0	0	0	0	0	0	0
1107	chr18:36700001-40754450	SBS13	2	2	3	5	0	0	0	0	0	0	0	0
1108	chr18:36700001-40754450	SBS2	2	2	1	3	0	0	0	0	0	0	0	0
1109	chr18:36700001-40754450	SBS3	2	2	7	5	0	0	0	0	0	0	0	0
1110	chr18:3923678-6156755	SBS1	2	2	0	1	0	0	0	0	0	0	0	0
1111	chr18:3923678-6156755	SBS100	2	2	1	0	0	0	0	0	0	0	0	0
1112	chr18:3923678-6156755	SBS13	2	2	4	2	0	0	0	0	0	0	0	0
1113	chr18:3923678-6156755	SBS2	2	2	2	1	0	0	0	0	0	0	0	0
1114	chr18:3923678-6156755	SBS3	2	2	6	11	0	0	0	0	0	0	0	0
1115	chr18:40754512-47259000	SBS13	2	2	2	3	0	0	0	0	0	0	0	0
1116	chr18:40754512-47259000	SBS2	2	2	0	1	0	0	0	0	0	0	0	0
1117	chr18:40754512-47259000	SBS3	2	2	6	15	0	0	0	0	0	0	0	0
1118	chr18:47259001-47739000	SBS3	2	1	1	0	0	0	0	0	0	0	0	0
1119	chr18:47739001-48691000	SBS1	2	2	0	1	0	0	0	0	0	0	0	0
1120	chr18:47739001-48691000	SBS13	2	2	1	0	0	0	0	0	0	0	0	0
1121	chr18:47739001-48691000	SBS2	2	2	0	2	0	0	0	0	0	0	0	0
1122	chr18:47739001-48691000	SBS3	2	2	0	2	0	0	0	0	0	0	0	0
1123	chr18:48691001-49085000	SBS1	3	2	1	0	0	0	0	0	0	0	0	0
1124	chr18:48691001-49085000	SBS3	3	2	1	1	2	0	0	0	0	0	0	0
1125	chr18:49085001-51260000	SBS100	2	2	0	1	0	0	0	0	0	0	0	0
1126	chr18:49085001-51260000	SBS3	2	2	5	2	0	0	0	0	0	0	0	0
1127	chr18:51260001-54108000	SBS13	2	1	0	1	0	0	0	0	0	0	0	0
1128	chr18:51260001-54108000	SBS2	2	1	0	1	0	0	0	0	0	0	0	0
1129	chr18:51260001-54108000	SBS3	2	1	6	0	0	0	0	0	0	0	0	0
1130	chr18:54108001-57029000	SBS1	2	2	1	0	0	0	0	0	0	0	0	0
1131	chr18:54108001-57029000	SBS13	2	2	3	4	0	0	0	0	0	0	0	0
1132	chr18:54108001-57029000	SBS2	2	2	2	0	0	0	0	0	0	0	0	0
1133	chr18:54108001-57029000	SBS3	2	2	1	6	0	0	0	0	0	0	0	0
1134	chr18:57029001-57548000	SBS3	2	1	3	2	0	0	0	0	0	0	0	0
1135	chr18:57548001-58229782	SBS3	2	2	0	2	0	0	0	0	0	0	0	0
1136	chr18:58230451-58281542	SBS13	4	2	0	1	0	0	0	0	0	0	0	0
1137	chr18:58397771-59078000	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
1138	chr18:58397771-59078000	SBS13	2	1	0	1	0	0	0	0	0	0	0	0
1139	chr18:58397771-59078000	SBS3	2	1	3	2	0	0	0	0	0	0	0	0
1140	chr18:59078001-59826000	SBS3	2	1	2	0	0	0	0	0	0	0	0	0
1141	chr18:59826001-59974000	SBS3	2	1	1	0	0	0	0	0	0	0	0	0
1142	chr18:59974001-62082000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
1143	chr18:59974001-62082000	SBS3	2	1	2	1	0	0	0	0	0	0	0	0
1144	chr18:62082001-62957292	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
1145	chr18:6256146-9948119	SBS100	2	2	1	0	0	0	0	0	0	0	0	0
1146	chr18:6256146-9948119	SBS13	2	2	1	4	0	0	0	0	0	0	0	0
1147	chr18:6256146-9948119	SBS2	2	2	0	2	0	0	0	0	0	0	0	0
1148	chr18:6256146-9948119	SBS3	2	2	4	8	0	0	0	0	0	0	0	0
1149	chr18:62957646-64021000	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
1150	chr18:62957646-64021000	SBS13	2	1	0	1	0	0	0	0	0	0	0	0
1151	chr18:62957646-64021000	SBS3	2	1	0	2	0	0	0	0	0	0	0	0
1152	chr18:64021001-65568841	SBS3	1	1	3	0	0	0	0	0	0	0	0	0
1153	chr18:65569675-66455000	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
1154	chr18:65569675-66455000	SBS2	2	1	1	1	0	0	0	0	0	0	0	0
1155	chr18:65569675-66455000	SBS3	2	1	2	1	0	0	0	0	0	0	0	0
1156	chr18:66760001-69775000	SBS13	2	1	2	0	0	0	0	0	0	0	0	0
1157	chr18:66760001-69775000	SBS2	2	1	2	1	0	0	0	0	0	0	0	0
1158	chr18:66760001-69775000	SBS3	2	1	11	9	0	0	0	0	0	0	0	0
1159	chr18:69775001-70513000	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
1160	chr18:69775001-70513000	SBS2	2	1	2	0	0	0	0	0	0	0	0	0
1161	chr18:69775001-70513000	SBS3	2	1	4	2	0	0	0	0	0	0	0	0
1162	chr18:70513001-71584374	SBS13	1	1	1	0	0	0	0	0	0	0	0	0
1163	chr18:70513001-71584374	SBS3	1	1	5	0	0	0	0	0	0	0	0	0
1164	chr18:71585199-72566000	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
1165	chr18:71585199-72566000	SBS2	2	1	1	1	0	0	0	0	0	0	0	0
1166	chr18:71585199-72566000	SBS3	2	1	1	4	0	0	0	0	0	0	0	0
1167	chr18:72566001-73486000	SBS13	1	1	1	0	0	0	0	0	0	0	0	0
1168	chr18:72566001-73486000	SBS2	1	1	1	0	0	0	0	0	0	0	0	0
1169	chr18:72566001-73486000	SBS3	1	1	4	0	0	0	0	0	0	0	0	0
1170	chr18:73486001-74120000	SBS13	2	1	0	2	0	0	0	0	0	0	0	0
1171	chr18:73486001-74120000	SBS3	2	1	2	0	0	0	0	0	0	0	0	0
1172	chr18:74120001-75259000	SBS3	2	1	1	2	0	0	0	0	0	0	0	0
1173	chr18:75259001-76961000	SBS100	2	1	0	1	0	0	0	0	0	0	0	0
1174	chr18:75259001-76961000	SBS13	2	1	1	1	0	0	0	0	0	0	0	0
1175	chr18:75259001-76961000	SBS3	2	1	2	4	0	0	0	0	0	0	0	0
1176	chr18:77259001-79038000	SBS1	1	1	3	0	0	0	0	0	0	0	0	0
1177	chr18:77259001-79038000	SBS13	1	1	1	0	0	0	0	0	0	0	0	0
1178	chr18:77259001-79038000	SBS3	1	1	16	0	0	0	0	0	0	0	0	0
1179	chr18:79038001-80373285	SBS1	2	1	0	1	0	0	0	0	0	0	0	0
1180	chr18:79038001-80373285	SBS3	2	1	0	1	0	0	0	0	0	0	0	0
1181	chr18:9948120-9960947	SBS3	4	3	0	0	1	0	0	0	0	0	0	0
1182	chr18:9960948-10588500	SBS13	2	2	0	2	0	0	0	0	0	0	0	0
1183	chr19:1-2777403	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
1184	chr19:1-2777403	SBS13	3	0	4	0	0	0	0	0	0	0	0	0
1185	chr19:1-2777403	SBS2	3	0	1	0	0	0	0	0	0	0	0	0
1186	chr19:1-2777403	SBS3	3	0	12	1	2	0	0	0	0	0	0	0
1187	chr19:10091501-10991029	SBS13	3	2	2	0	0	0	0	0	0	0	0	0
1188	chr19:10091501-10991029	SBS2	3	2	0	0	1	0	0	0	0	0	0	0
1189	chr19:10091501-10991029	SBS3	3	2	0	1	2	0	0	0	0	0	0	0
1190	chr19:10991062-12588000	SBS1	3	2	2	0	0	0	0	0	0	0	0	0
1191	chr19:10991062-12588000	SBS13	3	2	0	0	1	0	0	0	0	0	0	0
1192	chr19:10991062-12588000	SBS2	3	2	3	0	0	0	0	0	0	0	0	0
1193	chr19:10991062-12588000	SBS3	3	2	3	0	4	0	0	0	0	0	0	0
1194	chr19:12588001-13125746	SBS1	3	2	1	0	0	0	0	0	0	0	0	0
1195	chr19:12588001-13125746	SBS3	3	2	0	1	2	0	0	0	0	0	0	0
1196	chr19:13282001-13701000	SBS3	2	1	3	0	0	0	0	0	0	0	0	0
1197	chr19:13701001-14580000	SBS1	3	2	0	0	1	0	0	0	0	0	0	0
1198	chr19:14580001-15098000	SBS13	2	2	0	1	0	0	0	0	0	0	0	0
1199	chr19:15098001-15459000	SBS100	3	2	0	0	1	0	0	0	0	0	0	0
1200	chr19:15098001-15459000	SBS2	3	2	0	1	0	0	0	0	0	0	0	0
1201	chr19:15459001-16067500	SBS1	2	2	0	1	0	0	0	0	0	0	0	0
1202	chr19:15459001-16067500	SBS3	2	2	0	2	0	0	0	0	0	0	0	0
1203	chr19:16067501-16083223	SBS3	3	3	0	0	1	0	0	0	0	0	0	0
1204	chr19:16097707-16228478	SBS1	3	2	0	0	1	0	0	0	0	0	0	0
1205	chr19:16231075-19650259	SBS1	3	2	1	1	1	0	0	0	0	0	0	0
1206	chr19:16231075-19650259	SBS13	3	2	1	1	0	0	0	0	0	0	0	0
1207	chr19:16231075-19650259	SBS2	3	2	1	1	1	0	0	0	0	0	0	0
1208	chr19:16231075-19650259	SBS3	3	2	5	0	3	0	0	0	0	0	0	0
1209	chr19:19652792-20840000	SBS2	2	1	2	0	0	0	0	0	0	0	0	0
1210	chr19:19652792-20840000	SBS3	2	1	1	1	0	0	0	0	0	0	0	0
1211	chr19:20840001-20921000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0
1212	chr19:20921001-21694199	SBS1	2	2	2	0	0	0	0	0	0	0	0	0
1213	chr19:20921001-21694199	SBS100	2	2	0	1	0	0	0	0	0	0	0	0
1214	chr19:20921001-21694199	SBS13	2	2	4	1	0	0	0	0	0	0	0	0
1215	chr19:20921001-21694199	SBS2	2	2	2	0	0	0	0	0	0	0	0	0
1216	chr19:20921001-21694199	SBS3	2	2	28	4	0	0	0	0	0	0	0	0
1217	chr19:21694279-22807380	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
1218	chr19:21694279-22807380	SBS2	2	1	4	0	0	0	0	0	0	0	0	0
1219	chr19:21694279-22807380	SBS3	2	1	14	2	0	0	0	0	0	0	0	0
1220	chr19:22807441-25844926	SBS1	2	2	1	0	0	0	0	0	0	0	0	0
1221	chr19:22807441-25844926	SBS13	2	2	2	2	0	0	0	0	0	0	0	0
1222	chr19:22807441-25844926	SBS2	2	2	1	0	0	0	0	0	0	0	0	0
1223	chr19:22807441-25844926	SBS3	2	2	5	7	0	0	0	0	0	0	0	0
1224	chr19:25844927-27631000	SBS3	2	0	1	0	0	0	0	0	0	0	0	0
1225	chr19:27631001-28110000	SBS13	3	0	1	0	0	0	0	0	0	0	0	0
1226	chr19:27631001-28110000	SBS3	3	0	1	0	0	0	0	0	0	0	0	0
1227	chr19:2779515-4067627	SBS1	3	0	2	0	0	0	0	0	0	0	0	0
1228	chr19:2779515-4067627	SBS13	3	0	1	0	1	0	0	0	0	0	0	0
1229	chr19:2779515-4067627	SBS2	3	0	0	1	0	0	0	0	0	0	0	0
1230	chr19:2779515-4067627	SBS3	3	0	3	1	1	0	0	0	0	0	0	0
1231	chr19:28110001-29573000	SBS2	2	0	2	0	0	0	0	0	0	0	0	0
1232	chr19:28110001-29573000	SBS3	2	0	1	1	0	0	0	0	0	0	0	0
1233	chr19:29573001-30088000	SBS3	3	0	0	1	0	0	0	0	0	0	0	0
1234	chr19:30088001-32271000	SBS100	2	0	0	1	0	0	0	0	0	0	0	0
1235	chr19:30088001-32271000	SBS13	2	0	1	1	0	0	0	0	0	0	0	0
1236	chr19:30088001-32271000	SBS2	2	0	1	0	0	0	0	0	0	0	0	0
1237	chr19:30088001-32271000	SBS3	2	0	3	5	0	0	0	0	0	0	0	0
1238	chr19:32271001-33527000	SBS3	3	0	0	0	1	0	0	0	0	0	0	0
1239	chr19:33527001-34133000	SBS3	2	0	0	2	0	0	0	0	0	0	0	0
1240	chr19:34484001-34948000	SBS3	3	0	4	0	0	0	0	0	0	0	0	0
1241	chr19:34948001-35838769	SBS1	3	0	2	0	0	0	0	0	0	0	0	0
1242	chr19:34948001-35838769	SBS3	3	0	10	0	1	0	0	0	0	0	0	0
1243	chr19:35838811-36227000	SBS1	3	0	0	0	1	0	0	0	0	0	0	0
1244	chr19:35838811-36227000	SBS3	3	0	1	0	0	0	0	0	0	0	0	0
1245	chr19:36227001-37234057	SBS13	2	0	0	1	0	0	0	0	0	0	0	0
1246	chr19:36227001-37234057	SBS3	2	0	1	1	0	0	0	0	0	0	0	0
1247	chr19:37235539-37895000	SBS13	3	0	1	0	0	0	0	0	0	0	0	0
1248	chr19:37235539-37895000	SBS2	3	0	1	0	0	0	0	0	0	0	0	0
1249	chr19:37235539-37895000	SBS3	3	0	2	0	1	0	0	0	0	0	0	0
1250	chr19:38616001-38931000	SBS13	3	0	1	0	0	0	0	0	0	0	0	0
1251	chr19:38616001-38931000	SBS3	3	0	1	0	1	0	0	0	0	0	0	0
1252	chr19:38931001-39324000	SBS1	3	0	0	0	1	0	0	0	0	0	0	0
1253	chr19:38931001-39324000	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
1254	chr19:38931001-39324000	SBS13	3	0	1	0	0	0	0	0	0	0	0	0
1255	chr19:38931001-39324000	SBS3	3	0	1	1	1	0	0	0	0	0	0	0
1256	chr19:39324001-39544000	SBS13	3	0	1	0	0	0	0	0	0	0	0	0
1257	chr19:39324001-39544000	SBS3	3	0	0	0	1	0	0	0	0	0	0	0
1258	chr19:39544001-39789000	SBS3	2	0	2	0	0	0	0	0	0	0	0	0
1259	chr19:39789001-40909000	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
1260	chr19:39789001-40909000	SBS2	3	0	0	1	0	0	0	0	0	0	0	0
1261	chr19:39789001-40909000	SBS3	3	0	9	1	0	0	0	0	0	0	0	0
1262	chr19:4067771-5348000	SBS100	3	0	0	1	0	0	0	0	0	0	0	0
1263	chr19:4067771-5348000	SBS13	3	0	0	1	0	0	0	0	0	0	0	0
1264	chr19:4067771-5348000	SBS2	3	0	1	1	0	0	0	0	0	0	0	0
1265	chr19:4067771-5348000	SBS3	3	0	5	0	2	0	0	0	0	0	0	0
1266	chr19:41564001-42060000	SBS13	3	0	1	0	0	0	0	0	0	0	0	0
1267	chr19:42060001-42574000	SBS2	3	0	1	0	1	0	0	0	0	0	0	0
1268	chr19:42574001-43133000	SBS3	3	0	5	1	0	0	0	0	0	0	0	0
1269	chr19:43133001-43735000	SBS3	3	0	0	0	4	0	0	0	0	0	0	0
1270	chr19:43847001-46095000	SBS1	3	0	0	0	1	0	0	0	0	0	0	0
1271	chr19:43847001-46095000	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
1272	chr19:43847001-46095000	SBS2	3	0	0	1	0	0	0	0	0	0	0	0
1273	chr19:43847001-46095000	SBS3	3	0	3	0	4	0	0	0	0	0	0	0
1274	chr19:46095001-47788000	SBS3	2	0	2	0	0	0	0	0	0	0	0	0
1275	chr19:48488962-50032000	SBS13	2	0	1	1	0	0	0	0	0	0	0	0
1276	chr19:48488962-50032000	SBS3	2	0	3	1	0	0	0	0	0	0	0	0
1277	chr19:50032001-51611629	SBS13	2	0	1	0	0	0	0	0	0	0	0	0
1278	chr19:50032001-51611629	SBS3	2	0	4	1	0	0	0	0	0	0	0	0
1279	chr19:51624033-54098000	SBS100	3	0	0	0	1	0	0	0	0	0	0	0
1280	chr19:51624033-54098000	SBS13	3	0	2	0	0	0	0	0	0	0	0	0
1281	chr19:51624033-54098000	SBS2	3	0	2	0	0	0	0	0	0	0	0	0
1282	chr19:51624033-54098000	SBS3	3	0	11	1	1	0	0	0	0	0	0	0
1283	chr19:5348001-5566000	SBS2	2	0	1	0	0	0	0	0	0	0	0	0
1284	chr19:5348001-5566000	SBS3	2	0	1	0	0	0	0	0	0	0	0	0
1285	chr19:54217001-55056000	SBS1	3	0	9	0	0	0	0	0	0	0	0	0
1286	chr19:54217001-55056000	SBS100	3	0	2	0	0	0	0	0	0	0	0	0
1287	chr19:54217001-55056000	SBS13	3	0	5	0	0	0	0	0	0	0	0	0
1288	chr19:54217001-55056000	SBS2	3	0	2	0	0	0	0	0	0	0	0	0
1289	chr19:54217001-55056000	SBS3	3	0	46	0	0	0	0	0	0	0	0	0
1290	chr19:55056001-55426262	SBS3	4	0	0	0	1	0	0	0	0	0	0	0
1291	chr19:5566001-6528632	SBS1	3	0	1	0	0	0	0	0	0	0	0	0
1292	chr19:5566001-6528632	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
1293	chr19:5566001-6528632	SBS13	3	0	2	0	0	0	0	0	0	0	0	0
1294	chr19:5566001-6528632	SBS3	3	0	2	0	0	0	0	0	0	0	0	0
1295	chr19:55712001-56068000	SBS3	3	0	0	0	4	0	0	0	0	0	0	0
1296	chr19:56068001-56621000	SBS13	4	0	1	0	0	0	0	0	0	0	0	0
1297	chr19:56068001-56621000	SBS3	4	0	1	2	0	0	0	0	0	0	0	0
1298	chr19:56621001-57161000	SBS3	3	0	2	0	0	0	0	0	0	0	0	0
1299	chr19:57161001-58275000	SBS13	4	0	1	0	0	0	0	0	0	0	0	0
1300	chr19:57161001-58275000	SBS3	4	0	1	2	0	0	0	0	0	0	0	0
1301	chr19:58275001-58617616	SBS3	4	0	1	0	0	0	0	0	0	0	0	0
1302	chr19:6528633-7259943	SBS1	3	2	1	0	0	0	0	0	0	0	0	0
1303	chr19:6528633-7259943	SBS3	3	2	0	0	1	0	0	0	0	0	0	0
1304	chr19:7262547-8619000	SBS1	3	2	1	1	0	0	0	0	0	0	0	0
1305	chr19:7262547-8619000	SBS2	3	2	0	2	0	0	0	0	0	0	0	0
1306	chr19:7262547-8619000	SBS3	3	2	1	2	2	0	0	0	0	0	0	0
1307	chr19:8619001-10091500	SBS13	3	2	1	1	0	0	0	0	0	0	0	0
1308	chr19:8619001-10091500	SBS2	3	2	2	0	0	0	0	0	0	0	0	0
1309	chr19:8619001-10091500	SBS3	3	2	13	1	2	0	0	0	0	0	0	0
