	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3
484	chr20:53929543-57410896	SBS13	2	1	1	0	0
485	chr20:53929543-57410896	SBS2	2	1	1	0	0
486	chr20:53929543-57410896	SBS3	2	1	7	0	0
487	chr20:53929543-57410896	SBS5	2	1	5	2	0
488	chr20:53929543-57410896	SBS8	2	1	1	0	0
489	chr20:57410897-64444167	SBS1	2	0	2	0	0
490	chr20:57410897-64444167	SBS13	2	0	2	0	0
491	chr20:57410897-64444167	SBS2	2	0	1	0	0
492	chr20:57410897-64444167	SBS3	2	0	7	0	0
493	chr20:57410897-64444167	SBS5	2	0	1	0	0
494	chr20:57410897-64444167	SBS8	2	0	7	1	0
495	chr21:1-11890183	SBS1	1	1	2	0	0
496	chr21:1-11890183	SBS13	1	1	1	0	0
497	chr21:1-11890183	SBS2	1	1	1	0	0
498	chr21:1-11890183	SBS3	1	1	6	0	0
499	chr21:1-11890183	SBS5	1	1	3	0	0
500	chr21:11890184-46709983	SBS1	1	1	3	0	0
501	chr21:11890184-46709983	SBS13	1	1	5	0	0
502	chr21:11890184-46709983	SBS2	1	1	8	0	0
503	chr21:11890184-46709983	SBS3	1	1	36	0	0
504	chr21:11890184-46709983	SBS5	1	1	31	0	0
505	chr21:11890184-46709983	SBS8	1	1	20	0	0
506	chr22:1-14004552	SBS13	1	1	2	0	0
507	chr22:1-14004552	SBS3	1	1	10	0	0
508	chr22:1-14004552	SBS5	1	1	25	0	0
509	chr22:1-14004552	SBS8	1	1	10	0	0
510	chr22:14004553-26929223	SBS1	1	1	2	0	0
511	chr22:14004553-26929223	SBS13	1	1	1	0	0
512	chr22:14004553-26929223	SBS2	1	1	2	0	0
513	chr22:14004553-26929223	SBS3	1	1	10	0	0
514	chr22:14004553-26929223	SBS5	1	1	10	0	0
515	chr22:14004553-26929223	SBS8	1	1	4	0	0
516	chr22:26940429-28669850	SBS3	1	1	3	0	0
517	chr22:26940429-28669850	SBS5	1	1	1	0	0
518	chr22:28670228-39188027	SBS13	1	1	2	0	0
519	chr22:28670228-39188027	SBS2	1	1	1	0	0
520	chr22:28670228-39188027	SBS3	1	1	8	0	0
521	chr22:28670228-39188027	SBS5	1	1	12	0	0
522	chr22:28670228-39188027	SBS8	1	1	7	0	0
523	chr22:39188028-40780276	SBS13	1	0	1	0	0
524	chr22:39188028-40780276	SBS3	1	0	3	0	0
525	chr22:40780326-47732994	SBS3	1	0	4	0	0
526	chr22:40780326-47732994	SBS5	1	0	3	0	0
527	chr22:40780326-47732994	SBS8	1	0	1	0	0
528	chr22:47732995-50818468	SBS1	1	1	1	0	0
529	chr22:47732995-50818468	SBS3	1	1	5	0	0
530	chr22:47732995-50818468	SBS5	1	1	4	0	0
531	chr22:47732995-50818468	SBS8	1	1	3	0	0
532	chr2:1-31089265	SBS1	1	1	3	0	0
533	chr2:1-31089265	SBS13	1	1	8	0	0
534	chr2:1-31089265	SBS2	1	1	5	0	0
535	chr2:1-31089265	SBS3	1	1	27	0	0
536	chr2:1-31089265	SBS5	1	1	20	0	0
537	chr2:1-31089265	SBS8	1	1	12	0	0
538	chr2:111207449-131167675	SBS1	1	1	4	0	0
539	chr2:111207449-131167675	SBS13	1	1	8	0	0
540	chr2:111207449-131167675	SBS2	1	1	4	0	0
541	chr2:111207449-131167675	SBS3	1	1	8	0	0
542	chr2:111207449-131167675	SBS5	1	1	14	0	0
543	chr2:111207449-131167675	SBS8	1	1	7	0	0
544	chr2:131167676-131174361	SBS3	1	0	1	0	0
545	chr2:131174362-145004416	SBS1	1	1	3	0	0
546	chr2:131174362-145004416	SBS13	1	1	4	0	0
547	chr2:131174362-145004416	SBS2	1	1	1	0	0
548	chr2:131174362-145004416	SBS3	1	1	19	0	0
549	chr2:131174362-145004416	SBS5	1	1	12	0	0
550	chr2:131174362-145004416	SBS8	1	1	5	0	0
551	chr2:145006393-145006548	SBS3	2	1	0	1	0
552	chr2:145006939-146805916	SBS3	1	1	1	0	0
553	chr2:145006939-146805916	SBS5	1	1	1	0	0
554	chr2:146806522-151694169	SBS3	1	1	1	0	0
555	chr2:146806522-151694169	SBS5	1	1	3	0	0
556	chr2:146806522-151694169	SBS8	1	1	2	0	0
557	chr2:151694206-154690969	SBS13	1	1	1	0	0
558	chr2:151694206-154690969	SBS3	1	1	5	0	0
559	chr2:151694206-154690969	SBS5	1	1	1	0	0
560	chr2:151694206-154690969	SBS8	1	1	1	0	0
561	chr2:154690975-166690527	SBS1	1	1	1	0	0
562	chr2:154690975-166690527	SBS2	1	1	2	0	0
563	chr2:154690975-166690527	SBS3	1	1	7	0	0
564	chr2:154690975-166690527	SBS5	1	1	9	0	0
565	chr2:154690975-166690527	SBS8	1	1	6	0	0
566	chr2:166692336-183822128	SBS1	1	1	1	0	0
567	chr2:166692336-183822128	SBS13	1	1	2	0	0
568	chr2:166692336-183822128	SBS2	1	1	5	0	0
569	chr2:166692336-183822128	SBS3	1	1	10	0	0
570	chr2:166692336-183822128	SBS5	1	1	7	0	0
571	chr2:166692336-183822128	SBS8	1	1	6	0	0
572	chr2:183822233-194126571	SBS1	1	1	1	0	0
573	chr2:183822233-194126571	SBS13	1	1	2	0	0
574	chr2:183822233-194126571	SBS2	1	1	1	0	0
575	chr2:183822233-194126571	SBS3	1	1	14	0	0
576	chr2:183822233-194126571	SBS5	1	1	6	0	0
577	chr2:183822233-194126571	SBS8	1	1	3	0	0
578	chr2:194126628-197503984	SBS1	1	1	1	0	0
579	chr2:194126628-197503984	SBS13	1	1	3	0	0
580	chr2:194126628-197503984	SBS3	1	1	3	0	0
581	chr2:194126628-197503984	SBS5	1	1	2	0	0
582	chr2:194126628-197503984	SBS8	1	1	5	0	0
583	chr2:197505671-219162096	SBS13	1	1	5	0	0
584	chr2:197505671-219162096	SBS2	1	1	1	0	0
585	chr2:197505671-219162096	SBS3	1	1	9	0	0
586	chr2:197505671-219162096	SBS5	1	1	7	0	0
587	chr2:197505671-219162096	SBS8	1	1	9	0	0
588	chr2:219162104-241707776	SBS1	1	1	2	0	0
589	chr2:219162104-241707776	SBS13	1	1	2	0	0
590	chr2:219162104-241707776	SBS2	1	1	4	0	0
591	chr2:219162104-241707776	SBS3	1	1	19	0	0
592	chr2:219162104-241707776	SBS5	1	1	20	0	0
593	chr2:219162104-241707776	SBS8	1	1	10	0	0
594	chr2:241709082-241709742	SBS5	2	1	1	0	0
595	chr2:241709743-242193529	SBS1	1	1	1	0	0
596	chr2:241709743-242193529	SBS3	1	1	2	0	0
597	chr2:31089423-38143539	SBS13	2	1	2	0	0
598	chr2:31089423-38143539	SBS2	2	1	2	1	0
599	chr2:31089423-38143539	SBS3	2	1	5	1	0
600	chr2:31089423-38143539	SBS5	2	1	1	4	0
601	chr2:31089423-38143539	SBS8	2	1	4	1	0
602	chr2:38143547-39838753	SBS3	2	1	1	0	0
603	chr2:38143547-39838753	SBS5	2	1	1	0	0
604	chr2:39838789-43055940	SBS3	2	1	2	1	0
605	chr2:39838789-43055940	SBS5	2	1	2	1	0
606	chr2:43055978-44708513	SBS3	2	1	2	0	0
607	chr2:44708593-50218700	SBS13	2	1	1	1	0
608	chr2:44708593-50218700	SBS2	2	1	1	0	0
609	chr2:44708593-50218700	SBS3	2	1	4	1	0
610	chr2:44708593-50218700	SBS5	2	1	4	2	0
611	chr2:44708593-50218700	SBS8	2	1	2	1	0
612	chr2:50220012-67437144	SBS1	2	1	3	2	0
613	chr2:50220012-67437144	SBS13	2	1	2	1	0
614	chr2:50220012-67437144	SBS2	2	1	3	0	0
615	chr2:50220012-67437144	SBS3	2	1	12	5	0
616	chr2:50220012-67437144	SBS5	2	1	8	5	0
617	chr2:50220012-67437144	SBS8	2	1	10	5	0
618	chr2:67437178-76942000	SBS13	2	1	2	0	0
619	chr2:67437178-76942000	SBS2	2	1	3	1	0
620	chr2:67437178-76942000	SBS3	2	1	12	3	0
621	chr2:67437178-76942000	SBS5	2	1	5	3	0
622	chr2:67437178-76942000	SBS8	2	1	2	0	0
623	chr2:76942001-79564209	SBS13	2	1	1	0	0
624	chr2:76942001-79564209	SBS3	2	1	1	0	0
625	chr2:76942001-79564209	SBS5	2	1	1	0	0
626	chr2:76942001-79564209	SBS8	2	1	1	0	0
627	chr2:79565222-84410000	SBS1	2	1	1	1	0
628	chr2:79565222-84410000	SBS13	2	1	1	0	0
629	chr2:79565222-84410000	SBS2	2	1	1	0	0
630	chr2:79565222-84410000	SBS3	2	1	8	1	0
631	chr2:79565222-84410000	SBS5	2	1	5	0	0
632	chr2:79565222-84410000	SBS8	2	1	3	2	0
633	chr2:85810542-93139350	SBS2	1	1	1	0	0
634	chr2:85810542-93139350	SBS3	1	1	4	0	0
635	chr2:85810542-93139350	SBS5	1	1	4	0	0
636	chr2:93139351-95294653	SBS3	1	1	1	0	0
637	chr2:93139351-95294653	SBS8	1	1	1	0	0
638	chr2:95294723-111149984	SBS1	1	1	3	0	0
639	chr2:95294723-111149984	SBS13	1	1	5	0	0
640	chr2:95294723-111149984	SBS2	1	1	2	0	0
641	chr2:95294723-111149984	SBS3	1	1	13	0	0
642	chr2:95294723-111149984	SBS5	1	1	12	0	0
643	chr2:95294723-111149984	SBS8	1	1	2	0	0
644	chr3:1-27815675	SBS1	1	1	3	0	0
645	chr3:1-27815675	SBS13	1	1	4	0	0
646	chr3:1-27815675	SBS2	1	1	3	0	0
647	chr3:1-27815675	SBS3	1	1	24	0	0
648	chr3:1-27815675	SBS5	1	1	16	0	0
649	chr3:1-27815675	SBS8	1	1	12	0	0
650	chr3:108057027-112240552	SBS13	1	1	1	0	0
651	chr3:108057027-112240552	SBS2	1	1	1	0	0
652	chr3:108057027-112240552	SBS3	1	1	3	0	0
653	chr3:108057027-112240552	SBS5	1	1	3	0	0
654	chr3:108057027-112240552	SBS8	1	1	6	0	0
655	chr3:112240759-124513174	SBS13	1	1	3	0	0
656	chr3:112240759-124513174	SBS2	1	1	1	0	0
657	chr3:112240759-124513174	SBS3	1	1	11	0	0
658	chr3:112240759-124513174	SBS5	1	1	8	0	0
659	chr3:112240759-124513174	SBS8	1	1	9	0	0
660	chr3:124513245-141877434	SBS1	1	1	1	0	0
661	chr3:124513245-141877434	SBS13	1	1	2	0	0
662	chr3:124513245-141877434	SBS2	1	1	4	0	0
663	chr3:124513245-141877434	SBS3	1	1	19	0	0
664	chr3:124513245-141877434	SBS5	1	1	18	0	0
665	chr3:124513245-141877434	SBS8	1	1	11	0	0
666	chr3:141878254-162334905	SBS1	1	1	1	0	0
667	chr3:141878254-162334905	SBS13	1	1	2	0	0
668	chr3:141878254-162334905	SBS2	1	1	4	0	0
669	chr3:141878254-162334905	SBS3	1	1	22	0	0
670	chr3:141878254-162334905	SBS5	1	1	12	0	0
671	chr3:141878254-162334905	SBS8	1	1	10	0	0
672	chr3:162335786-198295559	SBS1	1	1	5	0	0
673	chr3:162335786-198295559	SBS13	1	1	12	0	0
674	chr3:162335786-198295559	SBS2	1	1	9	0	0
675	chr3:162335786-198295559	SBS3	1	1	30	0	0
676	chr3:162335786-198295559	SBS5	1	1	25	0	0
677	chr3:162335786-198295559	SBS8	1	1	20	0	0
678	chr3:27822866-30273349	SBS3	1	1	3	0	0
679	chr3:27822866-30273349	SBS5	1	1	1	0	0
680	chr3:30274161-30274265	SBS8	1	0	1	0	0
681	chr3:30274721-76557126	SBS1	1	0	4	0	0
682	chr3:30274721-76557126	SBS13	1	0	5	0	0
683	chr3:30274721-76557126	SBS2	1	0	3	0	0
684	chr3:30274721-76557126	SBS3	1	0	22	0	0
685	chr3:30274721-76557126	SBS5	1	0	16	0	0
686	chr3:30274721-76557126	SBS8	1	0	18	0	0
687	chr3:76559840-83960711	SBS13	1	1	3	0	0
688	chr3:76559840-83960711	SBS2	1	1	1	0	0
689	chr3:76559840-83960711	SBS3	1	1	9	0	0
690	chr3:76559840-83960711	SBS5	1	1	8	0	0
691	chr3:76559840-83960711	SBS8	1	1	3	0	0
692	chr3:83960773-92214015	SBS1	1	1	1	0	0
693	chr3:83960773-92214015	SBS2	1	1	4	0	0
694	chr3:83960773-92214015	SBS3	1	1	21	0	0
695	chr3:83960773-92214015	SBS5	1	1	19	0	0
696	chr3:83960773-92214015	SBS8	1	1	11	0	0
697	chr3:93470361-108056820	SBS13	1	1	4	0	0
698	chr3:93470361-108056820	SBS3	1	1	7	0	0
699	chr3:93470361-108056820	SBS5	1	1	5	0	0
700	chr3:93470361-108056820	SBS8	1	1	5	0	0
701	chr4:1-5848743	SBS1	1	1	2	0	0
702	chr4:1-5848743	SBS13	1	1	2	0	0
703	chr4:1-5848743	SBS2	1	1	1	0	0
704	chr4:1-5848743	SBS3	1	1	7	0	0
705	chr4:1-5848743	SBS5	1	1	12	0	0
706	chr4:114160211-137223737	SBS1	1	1	4	0	0
707	chr4:114160211-137223737	SBS13	1	1	2	0	0
708	chr4:114160211-137223737	SBS2	1	1	8	0	0
709	chr4:114160211-137223737	SBS3	1	1	15	0	0
710	chr4:114160211-137223737	SBS5	1	1	23	0	0
711	chr4:114160211-137223737	SBS8	1	1	14	0	0
712	chr4:137223782-163950439	SBS1	1	1	5	0	0
713	chr4:137223782-163950439	SBS13	1	1	10	0	0
714	chr4:137223782-163950439	SBS2	1	1	3	0	0
715	chr4:137223782-163950439	SBS3	1	1	25	0	0
716	chr4:137223782-163950439	SBS5	1	1	20	0	0
717	chr4:137223782-163950439	SBS8	1	1	16	0	0
718	chr4:163970289-168298278	SBS1	1	1	1	0	0
719	chr4:163970289-168298278	SBS2	1	1	2	0	0
720	chr4:163970289-168298278	SBS3	1	1	2	0	0
721	chr4:163970289-168298278	SBS5	1	1	1	0	0
722	chr4:163970289-168298278	SBS8	1	1	3	0	0
723	chr4:168298408-190214555	SBS1	1	1	4	0	0
724	chr4:168298408-190214555	SBS13	1	1	6	0	0
725	chr4:168298408-190214555	SBS2	1	1	1	0	0
726	chr4:168298408-190214555	SBS3	1	1	19	0	0
727	chr4:168298408-190214555	SBS5	1	1	10	0	0
728	chr4:168298408-190214555	SBS8	1	1	13	0	0
729	chr4:29446672-42421545	SBS1	1	1	1	0	0
730	chr4:29446672-42421545	SBS13	1	1	2	0	0
731	chr4:29446672-42421545	SBS2	1	1	2	0	0
732	chr4:29446672-42421545	SBS3	1	1	8	0	0
733	chr4:29446672-42421545	SBS5	1	1	9	0	0
734	chr4:29446672-42421545	SBS8	1	1	6	0	0
735	chr4:42421546-42421809	SBS3	1	0	1	0	0
736	chr4:42421810-50726025	SBS1	1	1	2	0	0
737	chr4:42421810-50726025	SBS13	1	1	2	0	0
738	chr4:42421810-50726025	SBS2	1	1	1	0	0
739	chr4:42421810-50726025	SBS3	1	1	7	0	0
740	chr4:42421810-50726025	SBS5	1	1	3	0	0
741	chr4:42421810-50726025	SBS8	1	1	4	0	0
742	chr4:50726026-114160120	SBS1	1	1	5	0	0
743	chr4:50726026-114160120	SBS13	1	1	12	0	0
744	chr4:50726026-114160120	SBS2	1	1	8	0	0
745	chr4:50726026-114160120	SBS3	1	1	46	0	0
746	chr4:50726026-114160120	SBS5	1	1	43	0	0
747	chr4:50726026-114160120	SBS8	1	1	28	0	0
748	chr4:5868592-29446659	SBS1	1	1	1	0	0
749	chr4:5868592-29446659	SBS13	1	1	5	0	0
750	chr4:5868592-29446659	SBS2	1	1	3	0	0
751	chr4:5868592-29446659	SBS3	1	1	24	0	0
752	chr4:5868592-29446659	SBS5	1	1	20	0	0
753	chr4:5868592-29446659	SBS8	1	1	15	0	0
754	chr5:1-12553399	SBS1	1	1	2	0	0
755	chr5:1-12553399	SBS13	1	1	3	0	0
756	chr5:1-12553399	SBS2	1	1	3	0	0
757	chr5:1-12553399	SBS3	1	1	14	0	0
758	chr5:1-12553399	SBS5	1	1	15	0	0
759	chr5:1-12553399	SBS8	1	1	6	0	0
760	chr5:122697422-124795328	SBS13	1	1	2	0	0
761	chr5:122697422-124795328	SBS3	1	1	1	0	0
762	chr5:122697422-124795328	SBS8	1	1	2	0	0
763	chr5:124804058-148401922	SBS1	1	1	5	0	0
764	chr5:124804058-148401922	SBS13	1	1	6	0	0
765	chr5:124804058-148401922	SBS2	1	1	4	0	0
766	chr5:124804058-148401922	SBS3	1	1	22	0	0
767	chr5:124804058-148401922	SBS5	1	1	11	0	0
768	chr5:124804058-148401922	SBS8	1	1	4	0	0
769	chr5:12553451-13239327	SBS3	1	1	2	0	0
770	chr5:12553451-13239327	SBS8	1	1	1	0	0
771	chr5:13239344-34898006	SBS1	1	1	4	0	0
772	chr5:13239344-34898006	SBS13	1	1	5	0	0
773	chr5:13239344-34898006	SBS2	1	1	4	0	0
774	chr5:13239344-34898006	SBS3	1	1	21	0	0
775	chr5:13239344-34898006	SBS5	1	1	20	0	0
776	chr5:13239344-34898006	SBS8	1	1	12	0	0
777	chr5:148401992-181538259	SBS1	1	1	6	0	0
778	chr5:148401992-181538259	SBS13	1	1	7	0	0
779	chr5:148401992-181538259	SBS2	1	1	8	0	0
780	chr5:148401992-181538259	SBS3	1	1	23	0	0
781	chr5:148401992-181538259	SBS5	1	1	21	0	0
782	chr5:148401992-181538259	SBS8	1	1	13	0	0
783	chr5:34898017-44724047	SBS1	1	1	1	0	0
784	chr5:34898017-44724047	SBS13	1	1	4	0	0
785	chr5:34898017-44724047	SBS2	1	1	1	0	0
786	chr5:34898017-44724047	SBS3	1	1	5	0	0
787	chr5:34898017-44724047	SBS5	1	1	3	0	0
788	chr5:34898017-44724047	SBS8	1	1	5	0	0
789	chr5:44788780-48272853	SBS3	1	1	5	0	0
790	chr5:44788780-48272853	SBS5	1	1	3	0	0
791	chr5:48272854-66869853	SBS1	1	1	1	0	0
792	chr5:48272854-66869853	SBS13	1	1	4	0	0
793	chr5:48272854-66869853	SBS2	1	1	2	0	0
794	chr5:48272854-66869853	SBS3	1	1	17	0	0
795	chr5:48272854-66869853	SBS5	1	1	13	0	0
796	chr5:48272854-66869853	SBS8	1	1	5	0	0
797	chr5:66870273-122697386	SBS1	1	1	11	0	0
798	chr5:66870273-122697386	SBS13	1	1	13	0	0
799	chr5:66870273-122697386	SBS2	1	1	7	0	0
800	chr5:66870273-122697386	SBS3	1	1	35	0	0
801	chr5:66870273-122697386	SBS5	1	1	35	0	0
802	chr5:66870273-122697386	SBS8	1	1	28	0	0
803	chr6:113312119-170805979	SBS1	1	0	9	0	0
804	chr6:113312119-170805979	SBS13	1	0	7	0	0
805	chr6:113312119-170805979	SBS2	1	0	5	0	0
806	chr6:113312119-170805979	SBS3	1	0	31	0	0
807	chr6:113312119-170805979	SBS5	1	0	20	0	0
808	chr6:113312119-170805979	SBS8	1	0	10	0	0
809	chr6:59191911-66766714	SBS13	1	1	2	0	0
810	chr6:59191911-66766714	SBS2	1	1	1	0	0
811	chr6:59191911-66766714	SBS3	1	1	9	0	0
812	chr6:59191911-66766714	SBS5	1	1	7	0	0
813	chr6:59191911-66766714	SBS8	1	1	6	0	0
814	chr6:67009498-82642339	SBS2	1	0	3	0	0
815	chr6:67009498-82642339	SBS3	1	0	9	0	0
816	chr6:67009498-82642339	SBS5	1	0	5	0	0
817	chr6:67009498-82642339	SBS8	1	0	4	0	0
818	chr6:82642654-99343725	SBS13	1	0	1	0	0
819	chr6:82642654-99343725	SBS2	1	0	1	0	0
820	chr6:82642654-99343725	SBS3	1	0	7	0	0
821	chr6:82642654-99343725	SBS5	1	0	3	0	0
822	chr6:82642654-99343725	SBS8	1	0	3	0	0
823	chr6:99343786-113312093	SBS1	1	0	1	0	0
824	chr6:99343786-113312093	SBS13	1	0	2	0	0
825	chr6:99343786-113312093	SBS2	1	0	1	0	0
826	chr6:99343786-113312093	SBS3	1	0	3	0	0
827	chr6:99343786-113312093	SBS5	1	0	3	0	0
828	chr6:99343786-113312093	SBS8	1	0	4	0	0
829	chr7:1-2299451	SBS1	2	2	1	0	0
830	chr7:1-2299451	SBS3	2	2	4	0	0
831	chr7:1-2299451	SBS5	2	2	5	1	0
832	chr7:1-2299451	SBS8	2	2	1	1	0
833	chr7:101151368-106278694	SBS13	1	0	1	0	0
834	chr7:101151368-106278694	SBS3	1	0	3	0	0
835	chr7:101151368-106278694	SBS8	1	0	1	0	0
836	chr7:108265894-108452722	SBS5	1	0	1	0	0
837	chr7:108453216-154944112	SBS1	1	0	3	0	0
838	chr7:108453216-154944112	SBS13	1	0	3	0	0
839	chr7:108453216-154944112	SBS2	1	0	7	0	0
840	chr7:108453216-154944112	SBS3	1	0	27	0	0
841	chr7:108453216-154944112	SBS5	1	0	26	0	0
842	chr7:108453216-154944112	SBS8	1	0	18	0	0
843	chr7:11668134-16695824	SBS13	3	1	1	0	1
844	chr7:11668134-16695824	SBS2	3	1	2	4	0
845	chr7:11668134-16695824	SBS3	3	1	3	1	0
846	chr7:11668134-16695824	SBS5	3	1	4	1	0
847	chr7:11668134-16695824	SBS8	3	1	2	5	0
848	chr7:154944158-159345973	SBS13	1	0	1	0	0
849	chr7:154944158-159345973	SBS2	1	0	1	0	0
850	chr7:154944158-159345973	SBS3	1	0	2	0	0
851	chr7:154944158-159345973	SBS5	1	0	4	0	0
852	chr7:154944158-159345973	SBS8	1	0	2	0	0
853	chr7:16695860-33900824	SBS1	3	1	1	0	0
854	chr7:16695860-33900824	SBS13	3	1	5	2	0
855	chr7:16695860-33900824	SBS2	3	1	2	0	0
856	chr7:16695860-33900824	SBS3	3	1	13	6	4
857	chr7:16695860-33900824	SBS5	3	1	9	3	1
858	chr7:16695860-33900824	SBS8	3	1	5	3	0
859	chr7:2299452-5636953	SBS13	2	1	3	0	0
860	chr7:2299452-5636953	SBS2	2	1	1	1	0
861	chr7:2299452-5636953	SBS3	2	1	8	0	0
862	chr7:2299452-5636953	SBS5	2	1	2	1	0
863	chr7:2299452-5636953	SBS8	2	1	0	1	0
864	chr7:33900825-52999677	SBS1	1	1	2	0	0
865	chr7:33900825-52999677	SBS13	1	1	5	0	0
866	chr7:33900825-52999677	SBS2	1	1	5	0	0
867	chr7:33900825-52999677	SBS3	1	1	20	0	0
868	chr7:33900825-52999677	SBS5	1	1	17	0	0
869	chr7:33900825-52999677	SBS8	1	1	6	0	0
870	chr7:53000902-59498943	SBS1	1	1	3	0	0
871	chr7:53000902-59498943	SBS3	1	1	7	0	0
872	chr7:53000902-59498943	SBS5	1	1	7	0	0
873	chr7:53000902-59498943	SBS8	1	1	6	0	0
874	chr7:5636958-11668133	SBS1	2	1	1	0	0
875	chr7:5636958-11668133	SBS13	2	1	1	0	0
876	chr7:5636958-11668133	SBS3	2	1	6	1	0
877	chr7:5636958-11668133	SBS5	2	1	6	1	0
878	chr7:5636958-11668133	SBS8	2	1	1	0	0
879	chr7:59498944-71875845	SBS1	1	1	3	0	0
880	chr7:59498944-71875845	SBS13	1	1	5	0	0
881	chr7:59498944-71875845	SBS2	1	1	2	0	0
882	chr7:59498944-71875845	SBS3	1	1	12	0	0
883	chr7:59498944-71875845	SBS5	1	1	12	0	0
884	chr7:59498944-71875845	SBS8	1	1	9	0	0
885	chr7:71875879-72347812	SBS3	1	1	2	0	0
886	chr7:71875879-72347812	SBS5	1	1	1	0	0
887	chr7:71875879-72347812	SBS8	1	1	1	0	0
888	chr7:72347832-79623246	SBS13	1	1	1	0	0
889	chr7:72347832-79623246	SBS2	1	1	2	0	0
890	chr7:72347832-79623246	SBS3	1	1	3	0	0
891	chr7:72347832-79623246	SBS5	1	1	11	0	0
892	chr7:72347832-79623246	SBS8	1	1	3	0	0
893	chr7:79623439-101151367	SBS1	2	1	1	0	0
894	chr7:79623439-101151367	SBS13	2	1	2	1	0
895	chr7:79623439-101151367	SBS2	2	1	3	0	0
896	chr7:79623439-101151367	SBS3	2	1	30	7	0
897	chr7:79623439-101151367	SBS5	2	1	12	3	0
898	chr7:79623439-101151367	SBS8	2	1	7	2	0
899	chr8:1-4786822	SBS1	1	0	2	0	0
900	chr8:1-4786822	SBS13	1	0	2	0	0
901	chr8:1-4786822	SBS2	1	0	1	0	0
902	chr8:1-4786822	SBS3	1	0	4	0	0
903	chr8:1-4786822	SBS5	1	0	4	0	0
904	chr8:1-4786822	SBS8	1	0	4	0	0
905	chr8:100412054-111382921	SBS1	3	3	0	0	2
906	chr8:100412054-111382921	SBS13	3	3	0	2	0
907	chr8:100412054-111382921	SBS2	3	3	1	0	0
908	chr8:100412054-111382921	SBS3	3	3	11	5	5
909	chr8:100412054-111382921	SBS5	3	3	5	2	4
910	chr8:100412054-111382921	SBS8	3	3	2	1	3
911	chr8:111384043-118105896	SBS13	3	3	2	1	1
912	chr8:111384043-118105896	SBS2	3	3	1	1	0
913	chr8:111384043-118105896	SBS3	3	3	1	7	3
914	chr8:111384043-118105896	SBS5	3	3	2	7	1
915	chr8:111384043-118105896	SBS8	3	3	3	2	4
916	chr8:118110682-122789452	SBS1	3	3	3	0	0
917	chr8:118110682-122789452	SBS13	3	3	1	0	0
918	chr8:118110682-122789452	SBS2	3	3	0	1	0
919	chr8:118110682-122789452	SBS3	3	3	3	2	3
920	chr8:118110682-122789452	SBS5	3	3	4	1	1
921	chr8:118110682-122789452	SBS8	3	3	1	3	0
922	chr8:122789453-123662247	SBS13	3	2	0	1	0
923	chr8:122789453-123662247	SBS5	3	2	1	0	0
924	chr8:123662248-124462561	SBS13	2	2	1	0	0
925	chr8:123662248-124462561	SBS8	2	2	0	1	0
926	chr8:124471546-124893015	SBS5	2	2	1	1	0
927	chr8:124893237-145138636	SBS1	2	2	2	1	0
928	chr8:124893237-145138636	SBS13	2	2	3	7	0
929	chr8:124893237-145138636	SBS2	2	2	1	3	0
930	chr8:124893237-145138636	SBS3	2	2	22	14	0
931	chr8:124893237-145138636	SBS5	2	2	12	9	0
932	chr8:124893237-145138636	SBS8	2	2	12	6	0
933	chr8:34317496-41605270	SBS13	2	1	1	0	0
934	chr8:34317496-41605270	SBS2	2	1	2	2	0
935	chr8:34317496-41605270	SBS3	2	1	6	6	0
936	chr8:34317496-41605270	SBS5	2	1	6	2	0
937	chr8:34317496-41605270	SBS8	2	1	4	2	0
938	chr8:41605329-44955504	SBS1	2	1	2	0	0
939	chr8:41605329-44955504	SBS13	2	1	0	1	0
940	chr8:41605329-44955504	SBS3	2	1	2	1	0
941	chr8:41605329-44955504	SBS5	2	1	3	0	0
942	chr8:41605329-44955504	SBS8	2	1	3	0	0
943	chr8:44955505-57246723	SBS13	2	1	1	1	0
944	chr8:44955505-57246723	SBS2	2	1	1	0	0
945	chr8:44955505-57246723	SBS3	2	1	11	3	0
946	chr8:44955505-57246723	SBS5	2	1	8	4	0
947	chr8:44955505-57246723	SBS8	2	1	2	4	0
948	chr8:4786823-5627889	SBS2	2	0	0	1	0
949	chr8:5627890-34317495	SBS1	1	0	2	0	0
950	chr8:5627890-34317495	SBS13	1	0	2	0	0
951	chr8:5627890-34317495	SBS2	1	0	1	0	0
952	chr8:5627890-34317495	SBS3	1	0	17	0	0
953	chr8:5627890-34317495	SBS5	1	0	9	0	0
954	chr8:5627890-34317495	SBS8	1	0	6	0	0
955	chr8:57247644-63768881	SBS1	2	1	0	1	0
956	chr8:57247644-63768881	SBS13	2	1	2	0	0
957	chr8:57247644-63768881	SBS2	2	1	2	1	0
958	chr8:57247644-63768881	SBS3	2	1	2	1	0
959	chr8:57247644-63768881	SBS5	2	1	3	2	0
960	chr8:57247644-63768881	SBS8	2	1	3	0	0
961	chr8:63774240-64109730	SBS3	2	1	1	0	0
962	chr8:64109731-79832129	SBS1	2	2	2	0	0
963	chr8:64109731-79832129	SBS13	2	2	2	3	0
964	chr8:64109731-79832129	SBS2	2	2	4	1	0
965	chr8:64109731-79832129	SBS3	2	2	11	6	0
966	chr8:64109731-79832129	SBS5	2	2	12	11	0
967	chr8:64109731-79832129	SBS8	2	2	8	9	0
