	segment_id	sig_max	major_cn	minor_cn	N2	N1	N3	N4	N5	N6
398	chr12:55037001-55640000	SBS3	3	1	1	0	0	0	0	0
399	chr12:55640001-56762000	SBS1	3	2	0	2	0	0	0	0
400	chr12:55640001-56762000	SBS13	3	2	1	0	0	0	0	0
401	chr12:55640001-56762000	SBS3	3	2	4	1	0	0	0	0
402	chr12:56923001-57955000	SBS18	3	2	1	0	0	0	0	0
403	chr12:56923001-57955000	SBS3	3	2	1	0	1	0	0	0
404	chr12:57955001-63760000	SBS1	3	2	0	0	1	0	0	0
405	chr12:57955001-63760000	SBS18	3	2	0	1	1	0	0	0
406	chr12:57955001-63760000	SBS2	3	2	0	1	0	0	0	0
407	chr12:57955001-63760000	SBS3	3	2	7	4	10	0	0	0
408	chr12:5934001-7194000	SBS18	2	1	1	0	0	0	0	0
409	chr12:5934001-7194000	SBS2	2	1	0	1	0	0	0	0
410	chr12:5934001-7194000	SBS3	2	1	1	2	0	0	0	0
411	chr12:63760001-64244000	SBS1	3	2	0	1	0	0	0	0
412	chr12:63760001-64244000	SBS3	3	2	1	4	0	0	0	0
413	chr12:64390501-64829000	SBS3	3	3	0	0	1	0	0	0
414	chr12:65244001-66057000	SBS3	3	2	1	0	0	0	0	0
415	chr12:66057001-69236500	SBS1	3	2	0	1	0	0	0	0
416	chr12:66057001-69236500	SBS18	3	2	0	1	0	0	0	0
417	chr12:66057001-69236500	SBS2	3	2	0	0	1	0	0	0
418	chr12:66057001-69236500	SBS3	3	2	5	3	1	0	0	0
419	chr12:69607001-70221000	SBS18	3	2	0	1	0	0	0	0
420	chr12:69607001-70221000	SBS3	3	2	0	1	0	0	0	0
421	chr12:70756339-71605000	SBS18	2	2	1	0	0	0	0	0
422	chr12:71920001-74018000	SBS2	2	1	1	0	0	0	0	0
423	chr12:71920001-74018000	SBS3	2	1	2	4	0	0	0	0
424	chr12:7194001-7795000	SBS2	2	1	0	1	0	0	0	0
425	chr12:7194001-7795000	SBS3	2	1	2	2	0	0	0	0
426	chr12:74018001-74480000	SBS3	2	2	1	1	0	0	0	0
427	chr12:74480001-76087000	SBS3	3	2	0	1	3	0	0	0
428	chr12:76087001-79769000	SBS13	2	2	1	0	0	0	0	0
429	chr12:76087001-79769000	SBS2	2	2	1	0	0	0	0	0
430	chr12:76087001-79769000	SBS3	2	2	8	3	0	0	0	0
431	chr12:7795001-8425000	SBS18	2	2	1	0	0	0	0	0
432	chr12:7795001-8425000	SBS3	2	2	1	4	0	0	0	0
433	chr12:79954001-81904000	SBS2	3	2	0	0	2	0	0	0
434	chr12:79954001-81904000	SBS3	3	2	2	1	1	0	0	0
435	chr12:81904001-82029215	SBS3	2	1	1	0	0	0	0	0
436	chr12:82029854-83215000	SBS3	2	2	1	0	0	0	0	0
437	chr12:83215001-88024000	SBS1	2	1	0	1	0	0	0	0
438	chr12:83215001-88024000	SBS18	2	1	1	0	0	0	0	0
439	chr12:83215001-88024000	SBS2	2	1	1	1	0	0	0	0
440	chr12:83215001-88024000	SBS3	2	1	4	8	0	0	0	0
441	chr12:8425001-9222065	SBS3	2	0	0	3	0	0	0	0
442	chr12:88024001-90114000	SBS3	2	2	0	1	0	0	0	0
443	chr12:90114001-91325000	SBS3	2	1	1	1	0	0	0	0
444	chr12:91325001-98746000	SBS18	2	2	0	2	0	0	0	0
445	chr12:91325001-98746000	SBS2	2	2	1	0	0	0	0	0
446	chr12:91325001-98746000	SBS3	2	2	12	2	0	0	0	0
447	chr12:9607001-9985000	SBS3	2	0	0	1	0	0	0	0
448	chr12:98746001-99801000	SBS3	2	1	0	1	0	0	0	0
449	chr12:99801001-100345000	SBS3	2	2	1	0	0	0	0	0
450	chr12:9985001-11013000	SBS1	2	0	1	0	0	0	0	0
451	chr12:9985001-11013000	SBS3	2	0	0	3	0	0	0	0
452	chr13:101764001-102553000	SBS3	3	0	1	2	0	0	0	0
453	chr13:102553001-102922000	SBS18	4	0	1	0	0	0	0	0
454	chr13:102553001-102922000	SBS3	4	0	1	0	0	0	0	0
455	chr13:103445001-103807000	SBS3	4	0	1	0	0	0	0	0
456	chr13:103807001-105769000	SBS18	3	0	0	1	0	0	0	0
457	chr13:103807001-105769000	SBS3	3	0	1	5	2	0	0	0
458	chr13:105769001-106524000	SBS3	4	0	0	1	0	0	0	0
459	chr13:106524001-106596000	SBS3	5	0	1	0	0	0	0	0
460	chr13:106596001-108183000	SBS3	3	0	1	2	2	0	0	0
461	chr13:108351001-108802000	SBS3	4	0	1	1	0	0	0	0
462	chr13:108802001-111311000	SBS3	4	0	1	1	1	0	0	0
463	chr13:111311001-112456000	SBS3	4	0	1	0	0	0	0	0
464	chr13:112456001-114364328	SBS3	5	0	1	1	0	0	1	0
465	chr13:17025624-19567000	SBS1	1	0	0	2	0	0	0	0
466	chr13:17025624-19567000	SBS2	1	0	0	1	0	0	0	0
467	chr13:17025624-19567000	SBS3	1	0	0	6	0	0	0	0
468	chr13:19567001-20218000	SBS3	2	0	0	3	0	0	0	0
469	chr13:21640001-23288000	SBS1	3	0	0	1	0	0	0	0
470	chr13:21640001-23288000	SBS3	3	0	0	5	0	0	0	0
471	chr13:23288001-23747992	SBS18	4	0	1	0	0	0	0	0
472	chr13:23748058-25341000	SBS13	5	0	0	0	1	0	0	0
473	chr13:23748058-25341000	SBS18	5	0	0	1	0	1	0	0
474	chr13:23748058-25341000	SBS2	5	0	0	0	0	1	0	0
475	chr13:23748058-25341000	SBS3	5	0	1	4	1	0	1	0
476	chr13:25555001-26478000	SBS3	5	0	0	2	0	0	0	0
477	chr13:27003001-27596000	SBS3	5	0	0	1	0	0	0	0
478	chr13:27660001-28119000	SBS1	4	0	0	0	0	1	0	0
479	chr13:27660001-28119000	SBS3	4	0	0	1	1	0	0	0
480	chr13:28119001-28816000	SBS1	5	0	1	0	0	0	0	0
481	chr13:28119001-28816000	SBS3	5	0	1	1	0	0	2	0
482	chr13:28816001-29408000	SBS3	3	0	1	0	0	0	0	0
483	chr13:29408001-29754000	SBS2	4	0	1	0	0	0	0	0
484	chr13:29754001-29934000	SBS3	6	0	1	0	0	0	0	0
485	chr13:31434001-31874000	SBS13	4	0	0	1	0	0	0	0
486	chr13:31874001-33751000	SBS2	5	0	0	1	0	0	0	0
487	chr13:31874001-33751000	SBS3	5	0	1	0	0	1	1	0
488	chr13:33751001-36464000	SBS2	4	0	0	1	1	0	0	0
489	chr13:33751001-36464000	SBS3	4	0	0	3	0	2	0	0
490	chr13:36464001-36796000	SBS3	3	0	0	1	0	0	0	0
491	chr13:37066001-38047000	SBS3	3	0	0	0	1	0	0	0
492	chr13:38501001-39003500	SBS2	4	0	0	1	0	0	0	0
493	chr13:38501001-39003500	SBS3	4	0	0	0	0	1	0	0
494	chr13:39598001-40932000	SBS18	4	0	1	0	0	0	0	0
495	chr13:39598001-40932000	SBS2	4	0	0	1	1	0	0	0
496	chr13:39598001-40932000	SBS3	4	0	0	1	0	1	0	0
497	chr13:41068001-46816000	SBS1	5	0	1	0	0	0	1	0
498	chr13:41068001-46816000	SBS13	5	0	0	1	0	0	0	0
499	chr13:41068001-46816000	SBS18	5	0	0	1	0	0	0	0
500	chr13:41068001-46816000	SBS3	5	0	5	4	0	0	2	0
501	chr13:46816001-47922000	SBS2	4	0	0	0	0	1	0	0
502	chr13:47922001-48594000	SBS2	5	0	0	0	0	0	1	0
503	chr13:47922001-48594000	SBS3	5	0	1	0	0	0	0	0
504	chr13:48594001-48959000	SBS18	4	0	0	1	0	0	0	0
505	chr13:48594001-48959000	SBS3	4	0	0	1	0	0	0	0
506	chr13:49932001-50255704	SBS18	6	0	1	0	0	0	0	0
507	chr13:49932001-50255704	SBS3	6	0	2	0	0	0	0	0
508	chr13:50257814-52708000	SBS13	5	0	0	1	1	0	0	0
509	chr13:50257814-52708000	SBS3	5	0	2	2	0	0	1	0
510	chr13:60582001-70563000	SBS1	4	0	0	0	0	1	0	0
511	chr13:60582001-70563000	SBS13	4	0	0	1	0	0	0	0
512	chr13:60582001-70563000	SBS2	4	0	1	1	0	1	0	0
513	chr13:60582001-70563000	SBS3	4	0	9	8	1	9	0	0
514	chr13:70563001-72221850	SBS13	5	0	1	0	0	0	0	0
515	chr13:70563001-72221850	SBS2	5	0	1	0	0	0	0	0
516	chr13:70563001-72221850	SBS3	5	0	1	0	0	0	0	0
517	chr13:72221893-75883000	SBS3	5	0	2	4	1	0	2	0
518	chr13:75883001-76793000	SBS18	3	0	0	1	0	0	0	0
519	chr13:75883001-76793000	SBS3	3	0	1	0	0	0	0	0
520	chr13:77571001-79308000	SBS13	4	0	0	1	0	0	0	0
521	chr13:77571001-79308000	SBS3	4	0	2	3	1	2	0	0
522	chr13:80419001-81112000	SBS2	3	0	0	1	0	0	0	0
523	chr13:80419001-81112000	SBS3	3	0	0	1	0	0	0	0
524	chr13:81112001-91410000	SBS1	4	0	0	0	0	1	0	0
525	chr13:81112001-91410000	SBS13	4	0	0	0	1	0	0	0
526	chr13:81112001-91410000	SBS18	4	0	1	1	1	0	0	0
527	chr13:81112001-91410000	SBS3	4	0	8	9	3	7	0	0
528	chr13:91410001-93200000	SBS1	3	0	0	1	0	0	0	0
529	chr13:91410001-93200000	SBS13	3	0	1	0	0	0	0	0
530	chr13:91410001-93200000	SBS2	3	0	0	0	1	0	0	0
531	chr13:91410001-93200000	SBS3	3	0	2	2	0	0	0	0
532	chr13:93200001-93877954	SBS1	4	0	1	1	0	0	0	0
533	chr13:93200001-93877954	SBS2	4	0	0	1	0	0	0	0
534	chr13:93200001-93877954	SBS3	4	0	0	1	0	0	0	0
535	chr13:93885501-95094000	SBS18	3	0	0	1	0	0	0	0
536	chr13:93885501-95094000	SBS3	3	0	1	3	0	0	0	0
537	chr13:95094001-101163000	SBS1	5	0	0	1	0	0	0	0
538	chr13:95094001-101163000	SBS18	5	0	1	0	0	0	0	0
539	chr13:95094001-101163000	SBS3	5	0	2	3	3	0	4	0
540	chr14:100711501-101726000	SBS3	2	0	2	1	0	0	0	0
541	chr14:101726001-103952000	SBS1	3	0	0	1	0	0	0	0
542	chr14:101726001-103952000	SBS13	3	0	0	1	0	0	0	0
543	chr14:101726001-103952000	SBS18	3	0	0	1	0	0	0	0
544	chr14:101726001-103952000	SBS3	3	0	2	9	0	0	0	0
545	chr14:103952001-104638000	SBS1	2	0	1	1	0	0	0	0
546	chr14:104638001-105603000	SBS1	3	0	0	1	0	0	0	0
547	chr14:104638001-105603000	SBS3	3	0	0	5	0	0	0	0
548	chr14:105603001-107043718	SBS3	3	0	0	1	0	0	0	0
549	chr14:17086762-20275000	SBS18	2	1	1	1	0	0	0	0
550	chr14:20275001-21549000	SBS3	2	2	0	2	0	0	0	0
551	chr14:21549001-22003000	SBS2	2	1	1	0	0	0	0	0
552	chr14:22500001-24459000	SBS2	2	2	2	0	0	0	0	0
553	chr14:22500001-24459000	SBS3	2	2	7	0	0	0	0	0
554	chr14:24459001-29253000	SBS1	2	1	1	0	0	0	0	0
555	chr14:24459001-29253000	SBS13	2	1	0	1	0	0	0	0
556	chr14:24459001-29253000	SBS18	2	1	0	3	0	0	0	0
557	chr14:24459001-29253000	SBS3	2	1	10	11	0	0	0	0
558	chr14:30167001-30518000	SBS13	2	1	0	1	0	0	0	0
559	chr14:30167001-30518000	SBS3	2	1	1	1	0	0	0	0
560	chr14:30518001-35105000	SBS18	2	2	3	0	0	0	0	0
561	chr14:30518001-35105000	SBS2	2	2	1	0	0	0	0	0
562	chr14:30518001-35105000	SBS3	2	2	6	6	0	0	0	0
563	chr14:35419001-35822000	SBS3	2	2	1	0	0	0	0	0
564	chr14:35822001-38840000	SBS3	2	2	4	2	0	0	0	0
565	chr14:39607094-44893000	SBS13	2	1	0	1	0	0	0	0
566	chr14:39607094-44893000	SBS18	2	1	0	1	0	0	0	0
567	chr14:39607094-44893000	SBS2	2	1	0	1	0	0	0	0
568	chr14:39607094-44893000	SBS3	2	1	7	10	0	0	0	0
569	chr14:44893001-45271000	SBS1	3	2	1	0	0	0	0	0
570	chr14:44893001-45271000	SBS3	3	2	2	0	0	0	0	0
571	chr14:45271001-47116654	SBS3	2	2	1	1	0	0	0	0
572	chr14:47116696-49454000	SBS18	2	2	1	0	0	0	0	0
573	chr14:47116696-49454000	SBS2	2	2	1	0	0	0	0	0
574	chr14:47116696-49454000	SBS3	2	2	6	1	0	0	0	0
575	chr14:49454001-50119000	SBS3	3	2	1	0	1	0	0	0
576	chr14:50119001-55825000	SBS18	3	2	1	0	0	0	0	0
577	chr14:50119001-55825000	SBS2	3	2	0	0	2	0	0	0
578	chr14:50119001-55825000	SBS3	3	2	8	2	7	0	0	0
579	chr14:55825001-57528000	SBS18	2	2	1	0	0	0	0	0
580	chr14:55825001-57528000	SBS3	2	2	2	6	0	0	0	0
581	chr14:57528001-58097000	SBS2	2	1	0	1	0	0	0	0
582	chr14:57528001-58097000	SBS3	2	1	2	2	0	0	0	0
583	chr14:58097001-58468000	SBS3	3	2	1	0	0	0	0	0
584	chr14:59182001-59505000	SBS3	3	2	0	0	2	0	0	0
585	chr14:60080001-60302000	SBS18	3	3	1	0	0	0	0	0
586	chr14:61253001-61774000	SBS1	3	3	0	1	0	0	0	0
587	chr14:61774001-62191000	SBS2	2	2	1	0	0	0	0	0
588	chr14:62191001-63270000	SBS3	2	1	3	1	0	0	0	0
589	chr14:63270001-66131000	SBS18	3	2	1	0	1	0	0	0
590	chr14:63270001-66131000	SBS2	3	2	0	0	1	0	0	0
591	chr14:63270001-66131000	SBS3	3	2	1	1	0	0	0	0
592	chr14:66350001-67228000	SBS3	3	1	1	0	2	0	0	0
593	chr14:67228001-68337053	SBS18	3	2	0	0	1	0	0	0
594	chr14:67228001-68337053	SBS3	3	2	0	0	1	0	0	0
595	chr14:68840001-69556000	SBS3	2	0	1	0	0	0	0	0
596	chr14:70318001-71730000	SBS3	2	0	0	2	0	0	0	0
597	chr14:72320001-72891000	SBS18	3	0	0	1	0	0	0	0
598	chr14:72320001-72891000	SBS3	3	0	0	1	0	0	0	0
599	chr14:72891001-74171000	SBS3	3	0	0	1	0	0	0	0
600	chr14:74470001-76229000	SBS3	3	0	0	2	3	0	0	0
601	chr14:77557001-77768500	SBS3	3	0	0	1	0	0	0	0
602	chr14:78008001-80485000	SBS18	2	0	2	0	0	0	0	0
603	chr14:78008001-80485000	SBS2	2	0	1	0	0	0	0	0
604	chr14:78008001-80485000	SBS3	2	0	2	3	0	0	0	0
605	chr14:80485001-81586000	SBS18	3	0	0	1	0	0	0	0
606	chr14:80485001-81586000	SBS3	3	0	0	0	1	0	0	0
607	chr14:81586001-85909000	SBS1	2	0	2	0	0	0	0	0
608	chr14:81586001-85909000	SBS18	2	0	0	1	0	0	0	0
609	chr14:81586001-85909000	SBS2	2	0	1	0	0	0	0	0
610	chr14:81586001-85909000	SBS3	2	0	6	3	0	0	0	0
611	chr14:86569001-87924000	SBS3	2	0	1	1	0	0	0	0
612	chr14:87924001-88202000	SBS3	3	0	0	1	0	0	0	0
613	chr14:88372001-88869000	SBS2	3	0	1	0	0	0	0	0
614	chr14:88869001-89166000	SBS13	2	0	1	0	0	0	0	0
615	chr14:89166001-90012000	SBS2	3	0	0	1	0	0	0	0
616	chr14:89166001-90012000	SBS3	3	0	1	1	0	0	0	0
617	chr14:90244001-92136000	SBS3	3	0	0	3	0	0	0	0
618	chr14:92522001-93356000	SBS3	3	0	1	1	0	0	0	0
619	chr14:93356001-93916000	SBS2	2	0	0	1	0	0	0	0
620	chr14:93356001-93916000	SBS3	2	0	1	0	0	0	0	0
621	chr14:94692001-95002000	SBS3	3	0	0	1	0	0	0	0
622	chr14:95562001-96254000	SBS3	2	0	0	3	0	0	0	0
623	chr14:96586001-99421000	SBS3	2	0	2	1	0	0	0	0
624	chr14:99421001-99652000	SBS3	3	0	0	0	1	0	0	0
625	chr14:99958001-100306000	SBS3	4	0	0	0	0	1	0	0
626	chr15:100432001-101991189	SBS1	2	0	0	2	0	0	0	0
627	chr15:18362627-23055000	SBS18	2	2	0	2	0	0	0	0
628	chr15:18362627-23055000	SBS3	2	2	6	0	0	0	0	0
629	chr15:23055001-30077000	SBS1	2	1	1	2	0	0	0	0
630	chr15:23055001-30077000	SBS13	2	1	0	1	0	0	0	0
631	chr15:23055001-30077000	SBS18	2	1	1	1	0	0	0	0
632	chr15:23055001-30077000	SBS2	2	1	1	1	0	0	0	0
633	chr15:23055001-30077000	SBS3	2	1	9	14	0	0	0	0
634	chr15:30077001-31492000	SBS18	2	2	0	1	0	0	0	0
635	chr15:30077001-31492000	SBS3	2	2	0	4	0	0	0	0
636	chr15:31492001-32429000	SBS3	2	1	1	0	0	0	0	0
637	chr15:32429001-33239000	SBS3	2	2	2	2	0	0	0	0
638	chr15:33239001-33831000	SBS18	2	1	1	0	0	0	0	0
639	chr15:33239001-33831000	SBS3	2	1	4	0	0	0	0	0
640	chr15:33831001-34465000	SBS18	2	2	1	0	0	0	0	0
641	chr15:33831001-34465000	SBS3	2	2	2	0	0	0	0	0
642	chr15:34465001-34795500	SBS3	2	1	1	1	0	0	0	0
643	chr15:34795501-35584000	SBS1	2	2	1	0	0	0	0	0
644	chr15:34795501-35584000	SBS2	2	2	0	1	0	0	0	0
645	chr15:34795501-35584000	SBS3	2	2	0	1	0	0	0	0
646	chr15:35584001-36493000	SBS3	2	1	3	1	0	0	0	0
647	chr15:36493001-37306000	SBS3	2	1	2	0	0	0	0	0
648	chr15:37306001-37869000	SBS2	2	1	0	1	0	0	0	0
649	chr15:37306001-37869000	SBS3	2	1	1	0	0	0	0	0
650	chr15:37869001-38434000	SBS1	2	2	1	0	0	0	0	0
651	chr15:37869001-38434000	SBS3	2	2	2	0	0	0	0	0
652	chr15:38434001-45718000	SBS13	2	2	0	2	0	0	0	0
653	chr15:38434001-45718000	SBS18	2	2	4	1	0	0	0	0
654	chr15:38434001-45718000	SBS3	2	2	8	6	0	0	0	0
655	chr15:45718001-46092000	SBS3	2	1	2	2	0	0	0	0
656	chr15:47164001-48298000	SBS3	2	1	2	1	0	0	0	0
657	chr15:48298001-52747000	SBS13	2	2	1	0	0	0	0	0
658	chr15:48298001-52747000	SBS18	2	2	1	0	0	0	0	0
659	chr15:48298001-52747000	SBS2	2	2	1	1	0	0	0	0
660	chr15:48298001-52747000	SBS3	2	2	6	2	0	0	0	0
661	chr15:52747001-53975000	SBS18	2	1	0	1	0	0	0	0
662	chr15:52747001-53975000	SBS2	2	1	0	2	0	0	0	0
663	chr15:52747001-53975000	SBS3	2	1	0	2	0	0	0	0
664	chr15:53975001-55166000	SBS2	2	1	0	1	0	0	0	0
665	chr15:53975001-55166000	SBS3	2	1	0	1	0	0	0	0
666	chr15:55166001-57742000	SBS1	2	2	0	1	0	0	0	0
667	chr15:55166001-57742000	SBS2	2	2	2	1	0	0	0	0
668	chr15:55166001-57742000	SBS3	2	2	3	3	0	0	0	0
669	chr15:57742001-58212000	SBS3	2	2	4	0	0	0	0	0
670	chr15:58212001-59061000	SBS18	3	2	1	0	0	0	0	0
671	chr15:58212001-59061000	SBS3	3	2	0	0	1	0	0	0
672	chr15:59061001-59715000	SBS1	2	2	1	0	0	0	0	0
673	chr15:59061001-59715000	SBS2	2	2	0	1	0	0	0	0
674	chr15:59061001-59715000	SBS3	2	2	0	3	0	0	0	0
675	chr15:59715001-60324000	SBS3	2	1	0	2	0	0	0	0
676	chr15:60595001-61656000	SBS3	2	2	1	1	0	0	0	0
677	chr15:61656001-65921000	SBS1	2	2	1	1	0	0	0	0
678	chr15:61656001-65921000	SBS18	2	2	2	0	0	0	0	0
679	chr15:61656001-65921000	SBS2	2	2	0	1	0	0	0	0
680	chr15:61656001-65921000	SBS3	2	2	10	5	0	0	0	0
681	chr15:65921001-66267000	SBS13	2	1	0	1	0	0	0	0
682	chr15:66267001-66898943	SBS18	2	2	1	0	0	0	0	0
683	chr15:66267001-66898943	SBS3	2	2	1	2	0	0	0	0
684	chr15:66898944-67277000	SBS3	2	0	0	1	0	0	0	0
685	chr15:67277001-68032000	SBS3	2	0	0	2	0	0	0	0
686	chr15:68032001-68317000	SBS3	2	1	0	1	0	0	0	0
687	chr15:68760001-70770266	SBS3	2	0	1	0	0	0	0	0
688	chr15:70770317-72795000	SBS1	2	0	0	1	0	0	0	0
689	chr15:70770317-72795000	SBS13	2	0	0	1	0	0	0	0
690	chr15:70770317-72795000	SBS3	2	0	1	5	0	0	0	0
691	chr15:74020001-74773000	SBS3	2	0	2	1	0	0	0	0
692	chr15:74773001-75945000	SBS2	2	0	0	1	0	0	0	0
693	chr15:74773001-75945000	SBS3	2	0	1	0	0	0	0	0
694	chr15:75945001-76872000	SBS3	2	0	1	2	0	0	0	0
695	chr15:78158001-79045000	SBS3	2	0	0	1	0	0	0	0
696	chr15:79045001-79841000	SBS3	2	0	1	0	0	0	0	0
697	chr15:79841001-80169000	SBS3	2	0	0	2	0	0	0	0
698	chr15:80169001-82123000	SBS2	2	0	1	0	0	0	0	0
699	chr15:80169001-82123000	SBS3	2	0	0	3	0	0	0	0
700	chr15:82123001-82571000	SBS18	3	0	0	1	0	0	0	0
701	chr15:83227001-84141000	SBS3	2	0	2	1	0	0	0	0
702	chr15:84141001-85870000	SBS2	2	0	0	1	0	0	0	0
703	chr15:84141001-85870000	SBS3	2	0	1	3	0	0	0	0
704	chr15:85870001-87036000	SBS3	2	0	1	0	0	0	0	0
705	chr15:87036001-87962000	SBS3	2	0	1	1	0	0	0	0
706	chr15:88678001-89021000	SBS3	2	0	0	4	0	0	0	0
707	chr15:89021001-89340000	SBS3	2	0	0	2	0	0	0	0
708	chr15:89680001-91038000	SBS3	2	0	0	3	0	0	0	0
709	chr15:91038001-92197000	SBS3	2	0	0	1	0	0	0	0
710	chr15:92197001-92507000	SBS3	2	0	0	1	0	0	0	0
711	chr15:93347001-93957000	SBS3	1	0	0	1	0	0	0	0
712	chr15:93957001-94456000	SBS3	2	0	1	0	0	0	0	0
713	chr15:94456001-95241000	SBS3	1	0	0	1	0	0	0	0
714	chr15:95241001-96369000	SBS3	2	0	0	2	0	0	0	0
715	chr15:96369001-97898000	SBS3	1	0	0	2	0	0	0	0
716	chr15:98083001-98493000	SBS3	1	0	0	3	0	0	0	0
717	chr15:98920001-99561000	SBS3	2	0	0	1	0	0	0	0
718	chr15:99768001-100432000	SBS18	2	0	0	1	0	0	0	0
719	chr15:99768001-100432000	SBS3	2	0	1	1	0	0	0	0
720	chr16:1-1433254	SBS1	2	2	1	0	0	0	0	0
721	chr16:1-1433254	SBS2	2	2	1	0	0	0	0	0
722	chr16:1-1433254	SBS3	2	2	3	2	0	0	0	0
723	chr16:10533001-12363000	SBS1	2	2	1	0	0	0	0	0
724	chr16:10533001-12363000	SBS3	2	2	6	1	0	0	0	0
725	chr16:12363001-12844000	SBS1	2	1	0	1	0	0	0	0
726	chr16:12363001-12844000	SBS3	2	1	0	2	0	0	0	0
727	chr16:12844001-13863000	SBS1	2	1	1	0	0	0	0	0
728	chr16:12844001-13863000	SBS18	2	1	0	1	0	0	0	0
729	chr16:12844001-13863000	SBS2	2	1	0	1	0	0	0	0
730	chr16:12844001-13863000	SBS3	2	1	0	1	0	0	0	0
731	chr16:13863001-15695000	SBS18	3	2	0	1	1	0	0	0
732	chr16:13863001-15695000	SBS3	3	2	2	0	1	0	0	0
733	chr16:1433294-3235168	SBS2	2	2	1	0	0	0	0	0
734	chr16:1433294-3235168	SBS3	2	2	3	3	0	0	0	0
735	chr16:15695001-16197000	SBS3	2	2	2	0	0	0	0	0
736	chr16:16197001-16968000	SBS3	2	1	0	1	0	0	0	0
737	chr16:17198001-17492000	SBS3	2	2	1	0	0	0	0	0
738	chr16:17492001-17589000	SBS3	2	1	0	1	0	0	0	0
739	chr16:17589001-18428000	SBS3	1	1	0	2	0	0	0	0
740	chr16:18428001-20630000	SBS1	2	2	1	0	0	0	0	0
741	chr16:18428001-20630000	SBS13	2	2	0	1	0	0	0	0
742	chr16:18428001-20630000	SBS2	2	2	1	1	0	0	0	0
743	chr16:18428001-20630000	SBS3	2	2	5	1	0	0	0	0
744	chr16:20940001-21583000	SBS2	2	1	1	1	0	0	0	0
745	chr16:20940001-21583000	SBS3	2	1	3	2	0	0	0	0
746	chr16:21583001-22419000	SBS1	2	2	0	1	0	0	0	0
747	chr16:21583001-22419000	SBS3	2	2	1	0	0	0	0	0
748	chr16:22419001-23054000	SBS18	2	1	0	1	0	0	0	0
749	chr16:22419001-23054000	SBS3	2	1	0	1	0	0	0	0
750	chr16:23054001-23749000	SBS18	2	2	1	0	0	0	0	0
751	chr16:23054001-23749000	SBS3	2	2	1	3	0	0	0	0
752	chr16:23749001-24109000	SBS18	2	1	0	1	0	0	0	0
753	chr16:23749001-24109000	SBS3	2	1	0	1	0	0	0	0
754	chr16:24109001-24507000	SBS18	2	1	1	0	0	0	0	0
755	chr16:24574501-24727000	SBS3	2	1	0	1	0	0	0	0
756	chr16:24969001-25163000	SBS3	2	2	1	0	0	0	0	0
757	chr16:25163001-25329000	SBS3	2	1	0	1	0	0	0	0
758	chr16:25329001-27072000	SBS18	1	1	0	2	0	0	0	0
759	chr16:25329001-27072000	SBS3	1	1	0	11	0	0	0	0
760	chr16:27152001-27631000	SBS3	2	2	0	2	0	0	0	0
761	chr16:27631001-28103000	SBS3	2	1	2	1	0	0	0	0
762	chr16:28103001-30153901	SBS3	2	2	4	1	0	0	0	0
763	chr16:30153902-30431185	SBS3	3	3	1	0	0	0	0	0
764	chr16:31089817-31514000	SBS18	2	2	0	1	0	0	0	0
765	chr16:31089817-31514000	SBS3	2	2	3	2	0	0	0	0
766	chr16:31514001-31856000	SBS3	2	1	2	0	0	0	0	0
767	chr16:31856001-34062976	SBS3	3	1	0	1	1	0	0	0
768	chr16:3235999-4876000	SBS1	2	2	1	1	0	0	0	0
769	chr16:3235999-4876000	SBS18	2	2	1	0	0	0	0	0
770	chr16:3235999-4876000	SBS3	2	2	1	2	0	0	0	0
771	chr16:34062977-35395000	SBS2	2	1	0	2	0	0	0	0
772	chr16:34062977-35395000	SBS3	2	1	2	5	0	0	0	0
773	chr16:35395001-37295919	SBS1	2	1	0	1	0	0	0	0
774	chr16:35395001-37295919	SBS2	2	1	0	2	0	0	0	0
775	chr16:35395001-37295919	SBS3	2	1	1	3	0	0	0	0
776	chr16:4876001-5167000	SBS1	2	2	1	0	0	0	0	0
777	chr16:4876001-5167000	SBS3	2	2	1	0	0	0	0	0
778	chr16:5167001-5590000	SBS3	2	1	2	0	0	0	0	0
779	chr16:5796001-7761000	SBS18	1	1	0	1	0	0	0	0
780	chr16:5796001-7761000	SBS2	1	1	0	1	0	0	0	0
781	chr16:5796001-7761000	SBS3	1	1	0	4	0	0	0	0
782	chr16:7761001-8641933	SBS18	2	1	1	0	0	0	0	0
783	chr16:7761001-8641933	SBS2	2	1	1	0	0	0	0	0
784	chr16:7761001-8641933	SBS3	2	1	2	1	0	0	0	0
785	chr16:9145001-10533000	SBS18	2	1	0	1	0	0	0	0
786	chr16:9145001-10533000	SBS3	2	1	4	3	0	0	0	0
787	chr17:1-3089000	SBS1	3	1	0	1	0	0	0	0
788	chr17:1-3089000	SBS18	3	1	0	1	0	0	0	0
789	chr17:1-3089000	SBS2	3	1	0	1	0	0	0	0
790	chr17:1-3089000	SBS3	3	1	1	9	4	0	0	0
791	chr17:11320001-11955000	SBS3	1	1	0	5	0	0	0	0
792	chr17:12142501-12994000	SBS3	1	1	0	2	0	0	0	0
793	chr17:12994001-13928000	SBS1	2	1	0	1	0	0	0	0
794	chr17:12994001-13928000	SBS3	2	1	2	1	0	0	0	0
795	chr17:13928001-21600000	SBS13	2	1	0	1	0	0	0	0
796	chr17:13928001-21600000	SBS18	2	1	0	2	0	0	0	0
