	segment_id	sig_max	major_cn	minor_cn	N4	N2	N3	N1	N5	N7
400	chr21:43876131-46709983	SBS3	3	0	0	1	3	0	0	0
401	chr21:43876131-46709983	SBS5	3	0	0	1	0	0	0	0
402	chr22:1-14004552	SBS1	2	1	0	0	0	1	0	0
403	chr22:1-14004552	SBS13	2	1	0	1	0	1	0	0
404	chr22:1-14004552	SBS3	2	1	0	7	0	13	0	0
405	chr22:1-14004552	SBS5	2	1	0	3	0	12	0	0
406	chr22:14004553-29066566	SBS1	2	1	0	2	0	1	0	0
407	chr22:14004553-29066566	SBS100	2	1	0	1	0	0	0	0
408	chr22:14004553-29066566	SBS13	2	1	0	2	0	0	0	0
409	chr22:14004553-29066566	SBS3	2	1	0	21	0	1	0	0
410	chr22:14004553-29066566	SBS5	2	1	0	14	0	0	0	0
411	chr22:29090922-31307000	SBS3	2	1	0	1	0	0	0	0
412	chr22:31307001-46506000	SBS1	2	1	0	5	0	0	0	0
413	chr22:31307001-46506000	SBS100	2	1	0	1	0	0	0	0
414	chr22:31307001-46506000	SBS13	2	1	0	2	0	0	0	0
415	chr22:31307001-46506000	SBS3	2	1	0	24	0	2	0	0
416	chr22:31307001-46506000	SBS5	2	1	0	19	0	2	0	0
417	chr22:46506001-50501000	SBS13	3	2	0	0	1	0	0	0
418	chr22:46506001-50501000	SBS3	3	2	0	1	8	0	0	0
419	chr2:1-3521000	SBS1	2	0	0	0	0	1	0	0
420	chr2:1-3521000	SBS13	2	0	0	1	0	0	0	0
421	chr2:1-3521000	SBS3	2	0	0	3	0	0	0	0
422	chr2:1-3521000	SBS5	2	0	0	1	0	1	0	0
423	chr2:127093124-162219000	SBS1	2	1	0	5	0	1	0	0
424	chr2:127093124-162219000	SBS100	2	1	0	5	0	0	0	0
425	chr2:127093124-162219000	SBS13	2	1	0	5	0	0	0	0
426	chr2:127093124-162219000	SBS3	2	1	0	60	0	4	0	0
427	chr2:127093124-162219000	SBS5	2	1	0	27	0	4	0	0
428	chr2:162219001-166090000	SBS3	2	0	0	2	0	3	0	0
429	chr2:162219001-166090000	SBS5	2	0	0	1	0	2	0	0
430	chr2:166090001-205110000	SBS1	2	1	0	3	0	1	0	0
431	chr2:166090001-205110000	SBS100	2	1	0	2	0	0	0	0
432	chr2:166090001-205110000	SBS13	2	1	0	2	0	0	0	0
433	chr2:166090001-205110000	SBS3	2	1	0	38	0	2	0	0
434	chr2:166090001-205110000	SBS5	2	1	0	26	0	2	0	0
435	chr2:205507001-241417534	SBS1	2	1	0	4	0	0	0	0
436	chr2:205507001-241417534	SBS100	2	1	0	1	0	0	0	0
437	chr2:205507001-241417534	SBS13	2	1	0	3	0	0	0	0
438	chr2:205507001-241417534	SBS3	2	1	0	39	0	3	0	0
439	chr2:205507001-241417534	SBS5	2	1	0	26	0	0	0	0
440	chr2:241417535-242193529	SBS100	1	1	0	0	0	1	0	0
441	chr2:25318622-29782897	SBS3	2	1	0	5	0	0	0	0
442	chr2:25318622-29782897	SBS5	2	1	0	1	0	0	0	0
443	chr2:29788610-93139350	SBS1	2	1	0	9	0	2	0	0
444	chr2:29788610-93139350	SBS100	2	1	0	5	0	1	0	0
445	chr2:29788610-93139350	SBS13	2	1	0	18	0	1	0	0
446	chr2:29788610-93139350	SBS3	2	1	0	61	0	3	0	0
447	chr2:29788610-93139350	SBS5	2	1	0	55	0	4	0	0
448	chr2:3521001-3930000	SBS3	3	0	0	0	0	1	0	0
449	chr2:3521001-3930000	SBS5	3	0	0	0	0	1	0	0
450	chr2:3930001-25318621	SBS100	2	0	0	1	0	0	0	0
451	chr2:3930001-25318621	SBS13	2	0	0	2	0	0	0	0
452	chr2:3930001-25318621	SBS3	2	0	0	8	0	10	0	0
453	chr2:3930001-25318621	SBS5	2	0	0	3	0	8	0	0
454	chr2:93139351-127084199	SBS1	2	1	0	5	0	0	0	0
455	chr2:93139351-127084199	SBS100	2	1	0	1	0	0	0	0
456	chr2:93139351-127084199	SBS13	2	1	0	5	0	0	0	0
457	chr2:93139351-127084199	SBS3	2	1	0	44	0	3	0	0
458	chr2:93139351-127084199	SBS5	2	1	0	27	0	3	0	0
459	chr3:1-23198571	SBS1	3	0	0	3	2	0	0	0
460	chr3:1-23198571	SBS100	3	0	0	0	0	1	0	0
461	chr3:1-23198571	SBS13	3	0	0	0	3	0	0	0
462	chr3:1-23198571	SBS3	3	0	0	10	32	3	0	0
463	chr3:1-23198571	SBS5	3	0	0	10	10	2	0	0
464	chr3:149519001-156978562	SBS1	2	2	0	2	0	0	0	0
465	chr3:149519001-156978562	SBS13	2	2	0	1	0	0	0	0
466	chr3:149519001-156978562	SBS3	2	2	0	6	0	0	0	0
467	chr3:149519001-156978562	SBS5	2	2	0	2	0	0	0	0
468	chr3:156978563-157051514	SBS5	5	1	0	0	0	0	1	0
469	chr3:157051515-170508516	SBS1	2	2	0	1	0	0	0	0
470	chr3:157051515-170508516	SBS100	2	2	0	1	0	0	0	0
471	chr3:157051515-170508516	SBS13	2	2	0	3	0	0	0	0
472	chr3:157051515-170508516	SBS3	2	2	0	19	0	0	0	0
473	chr3:157051515-170508516	SBS5	2	2	0	10	0	0	0	0
474	chr3:170508553-174270000	SBS3	2	2	0	8	0	0	0	0
475	chr3:170508553-174270000	SBS5	2	2	0	1	0	0	0	0
476	chr3:174270001-174581000	SBS3	3	2	0	0	2	0	0	0
477	chr3:174581001-198295559	SBS1	2	2	0	5	0	0	0	0
478	chr3:174581001-198295559	SBS100	2	2	0	2	0	0	0	0
479	chr3:174581001-198295559	SBS13	2	2	0	2	0	0	0	0
480	chr3:174581001-198295559	SBS3	2	2	0	43	0	0	0	0
481	chr3:174581001-198295559	SBS5	2	2	0	23	0	0	0	0
482	chr3:23198572-49527926	SBS13	2	0	0	1	0	1	0	0
483	chr3:23198572-49527926	SBS3	2	0	0	13	0	9	0	0
484	chr3:23198572-49527926	SBS5	2	0	0	6	0	7	0	0
485	chr3:49527936-64835000	SBS13	2	0	0	1	0	0	0	0
486	chr3:49527936-64835000	SBS3	2	0	0	10	0	5	0	0
487	chr3:49527936-64835000	SBS5	2	0	0	0	0	4	0	0
488	chr3:65316001-75353000	SBS1	2	0	0	0	0	1	0	0
489	chr3:65316001-75353000	SBS3	2	0	0	5	0	0	0	0
490	chr3:65316001-75353000	SBS5	2	0	0	3	0	0	0	0
491	chr3:75353001-92214015	SBS1	2	1	0	5	0	0	0	0
492	chr3:75353001-92214015	SBS100	2	1	0	4	0	0	0	0
493	chr3:75353001-92214015	SBS13	2	1	0	14	0	1	0	0
494	chr3:75353001-92214015	SBS3	2	1	0	102	0	7	0	0
495	chr3:75353001-92214015	SBS5	2	1	0	44	0	4	0	0
496	chr3:92214016-149244904	SBS1	2	1	0	9	0	3	0	0
497	chr3:92214016-149244904	SBS100	2	1	0	3	0	0	0	0
498	chr3:92214016-149244904	SBS13	2	1	0	6	0	0	0	0
499	chr3:92214016-149244904	SBS3	2	1	0	68	0	1	0	0
500	chr3:92214016-149244904	SBS5	2	1	0	42	0	5	0	0
501	chr4:1-50726025	SBS1	2	0	0	2	0	2	0	0
502	chr4:1-50726025	SBS100	2	0	0	0	0	1	0	0
503	chr4:1-50726025	SBS13	2	0	0	1	0	0	0	0
504	chr4:1-50726025	SBS3	2	0	0	46	0	19	0	0
505	chr4:1-50726025	SBS5	2	0	0	26	0	12	0	0
506	chr4:120187347-129310836	SBS1	3	0	0	1	0	1	0	0
507	chr4:120187347-129310836	SBS13	3	0	0	1	0	0	0	0
508	chr4:120187347-129310836	SBS3	3	0	0	5	4	0	0	0
509	chr4:120187347-129310836	SBS5	3	0	0	5	4	0	0	0
510	chr4:129310869-141216000	SBS100	3	0	0	1	0	0	0	0
511	chr4:129310869-141216000	SBS13	3	0	0	1	1	0	0	0
512	chr4:129310869-141216000	SBS3	3	0	0	4	10	2	0	0
513	chr4:129310869-141216000	SBS5	3	0	0	5	5	1	0	0
514	chr4:141216001-151377303	SBS1	2	0	0	0	0	2	0	0
515	chr4:141216001-151377303	SBS100	2	0	0	1	0	0	0	0
516	chr4:141216001-151377303	SBS13	2	0	0	1	0	1	0	0
517	chr4:141216001-151377303	SBS3	2	0	0	10	0	3	0	0
518	chr4:141216001-151377303	SBS5	2	0	0	5	0	1	0	0
519	chr4:151377304-190214555	SBS1	1	1	0	0	0	6	0	0
520	chr4:151377304-190214555	SBS100	1	1	0	0	0	3	0	0
521	chr4:151377304-190214555	SBS13	1	1	0	0	0	1	0	0
522	chr4:151377304-190214555	SBS3	1	1	0	0	0	49	0	0
523	chr4:151377304-190214555	SBS5	1	1	0	0	0	38	0	0
524	chr4:50726026-56513000	SBS3	2	0	0	3	0	0	0	0
525	chr4:50726026-56513000	SBS5	2	0	0	0	0	2	0	0
526	chr4:56513001-94645482	SBS1	3	0	0	2	1	0	0	0
527	chr4:56513001-94645482	SBS13	3	0	0	3	3	0	0	0
528	chr4:56513001-94645482	SBS3	3	0	0	18	20	0	0	0
529	chr4:56513001-94645482	SBS5	3	0	0	12	9	4	0	0
530	chr4:94645483-96347261	SBS13	3	0	0	0	1	0	0	0
531	chr4:94645483-96347261	SBS3	3	0	0	1	0	0	0	0
532	chr4:96362962-120187346	SBS1	3	0	0	4	0	0	0	0
533	chr4:96362962-120187346	SBS13	3	0	0	0	3	0	0	0
534	chr4:96362962-120187346	SBS3	3	0	0	7	13	0	0	0
535	chr4:96362962-120187346	SBS5	3	0	0	8	11	1	0	0
536	chr5:1-10929541	SBS1	3	2	0	0	2	0	0	0
537	chr5:1-10929541	SBS100	3	2	0	0	2	0	0	0
538	chr5:1-10929541	SBS13	3	2	0	0	1	0	0	0
539	chr5:1-10929541	SBS3	3	2	0	3	13	0	0	0
540	chr5:1-10929541	SBS5	3	2	0	0	11	0	0	0
541	chr5:101955001-102505000	SBS5	3	0	0	0	1	0	0	0
542	chr5:102505001-181538259	SBS1	2	0	0	3	0	1	0	0
543	chr5:102505001-181538259	SBS100	2	0	0	6	0	0	0	0
544	chr5:102505001-181538259	SBS13	2	0	0	2	0	3	0	0
545	chr5:102505001-181538259	SBS3	2	0	0	59	0	20	0	0
546	chr5:102505001-181538259	SBS5	2	0	0	22	0	19	0	0
547	chr5:10929647-17935000	SBS1	3	1	0	0	2	0	0	0
548	chr5:10929647-17935000	SBS100	3	1	0	0	1	0	0	0
549	chr5:10929647-17935000	SBS3	3	1	0	2	17	0	0	0
550	chr5:10929647-17935000	SBS5	3	1	0	1	2	0	0	0
551	chr5:17935001-18931000	SBS3	3	2	0	0	2	0	0	0
552	chr5:17935001-18931000	SBS5	3	2	0	0	3	0	0	0
553	chr5:18931001-30849000	SBS100	3	2	0	0	2	0	0	0
554	chr5:18931001-30849000	SBS13	3	2	0	0	1	0	0	0
555	chr5:18931001-30849000	SBS3	3	2	0	0	23	0	0	0
556	chr5:18931001-30849000	SBS5	3	2	0	0	14	0	0	0
557	chr5:30849001-40172095	SBS1	2	1	0	1	0	0	0	0
558	chr5:30849001-40172095	SBS100	2	1	0	2	0	0	0	0
559	chr5:30849001-40172095	SBS13	2	1	0	2	0	0	0	0
560	chr5:30849001-40172095	SBS3	2	1	0	18	0	0	0	0
561	chr5:30849001-40172095	SBS5	2	1	0	7	0	0	0	0
562	chr5:40172132-48272853	SBS13	2	1	0	1	0	0	0	0
563	chr5:40172132-48272853	SBS3	2	1	0	11	0	1	0	0
564	chr5:40172132-48272853	SBS5	2	1	0	3	0	0	0	0
565	chr5:48272854-55619000	SBS100	2	1	0	1	0	0	0	0
566	chr5:48272854-55619000	SBS13	2	1	0	1	0	0	0	0
567	chr5:48272854-55619000	SBS3	2	1	0	3	0	0	0	0
568	chr5:48272854-55619000	SBS5	2	1	0	5	0	0	0	0
569	chr5:55678001-101955000	SBS1	2	0	0	0	0	1	0	0
570	chr5:55678001-101955000	SBS13	2	0	0	3	0	0	0	0
571	chr5:55678001-101955000	SBS3	2	0	0	23	0	11	0	0
572	chr5:55678001-101955000	SBS5	2	0	0	19	0	12	0	0
573	chr6:109761190-118569000	SBS13	2	0	0	1	0	0	0	0
574	chr6:109761190-118569000	SBS3	2	0	0	7	0	2	0	0
575	chr6:109761190-118569000	SBS5	2	0	0	1	0	4	0	0
576	chr6:118569001-118886000	SBS3	3	0	0	1	0	0	0	0
577	chr6:118886001-170805979	SBS1	2	0	0	3	0	2	0	0
578	chr6:118886001-170805979	SBS100	2	0	0	2	0	2	0	0
579	chr6:118886001-170805979	SBS13	2	0	0	4	0	0	0	0
580	chr6:118886001-170805979	SBS3	2	0	0	33	0	11	0	0
581	chr6:118886001-170805979	SBS5	2	0	0	18	0	4	0	0
582	chr6:59191911-70629142	SBS100	2	1	0	0	0	1	0	0
583	chr6:59191911-70629142	SBS13	2	1	0	2	0	0	0	0
584	chr6:59191911-70629142	SBS3	2	1	0	22	0	9	0	0
585	chr6:59191911-70629142	SBS5	2	1	0	16	0	5	0	0
586	chr6:70629193-75058000	SBS3	2	1	0	6	0	0	0	0
587	chr6:70629193-75058000	SBS5	2	1	0	1	0	0	0	0
588	chr6:75058001-75964000	SBS3	3	1	0	0	2	0	0	0
589	chr6:75058001-75964000	SBS5	3	1	0	0	1	0	0	0
590	chr6:75964001-82737419	SBS1	2	1	0	1	0	0	0	0
591	chr6:75964001-82737419	SBS13	2	1	0	1	0	0	0	0
592	chr6:75964001-82737419	SBS3	2	1	0	15	0	2	0	0
593	chr6:75964001-82737419	SBS5	2	1	0	6	0	2	0	0
594	chr6:82740540-84101577	SBS1	2	1	0	1	0	0	0	0
595	chr6:82740540-84101577	SBS3	2	1	0	2	0	0	0	0
596	chr6:84110465-109009000	SBS1	2	1	0	1	0	0	0	0
597	chr6:84110465-109009000	SBS100	2	1	0	1	0	0	0	0
598	chr6:84110465-109009000	SBS13	2	1	0	1	0	0	0	0
599	chr6:84110465-109009000	SBS3	2	1	0	33	0	0	0	0
600	chr6:84110465-109009000	SBS5	2	1	0	12	0	0	0	0
601	chr7:1-5524000	SBS1	3	2	0	0	1	0	0	0
602	chr7:1-5524000	SBS100	3	2	0	1	1	0	0	0
603	chr7:1-5524000	SBS13	3	2	0	0	2	0	0	0
604	chr7:1-5524000	SBS3	3	2	0	1	15	0	0	0
605	chr7:1-5524000	SBS5	3	2	0	2	8	0	0	0
606	chr7:106069313-107596000	SBS3	2	2	0	2	0	0	0	0
607	chr7:106069313-107596000	SBS5	2	2	0	1	0	0	0	0
608	chr7:107596001-108169000	SBS100	3	2	0	0	1	0	0	0
609	chr7:107596001-108169000	SBS3	3	2	0	0	2	0	0	0
610	chr7:108169001-116301000	SBS1	2	2	0	2	0	0	0	0
611	chr7:108169001-116301000	SBS3	2	2	0	10	0	0	0	0
612	chr7:108169001-116301000	SBS5	2	2	0	11	0	0	0	0
613	chr7:116416001-123938000	SBS13	2	2	0	1	0	0	0	0
614	chr7:116416001-123938000	SBS3	2	2	0	10	0	0	0	0
615	chr7:116416001-123938000	SBS5	2	2	0	8	0	0	0	0
616	chr7:123938001-124774000	SBS5	3	2	0	0	1	0	0	0
617	chr7:124774001-138186000	SBS3	2	2	0	17	0	0	0	0
618	chr7:124774001-138186000	SBS5	2	2	0	9	0	0	0	0
619	chr7:138186001-149054208	SBS1	2	1	0	6	0	0	0	0
620	chr7:138186001-149054208	SBS100	2	1	0	1	0	3	0	0
621	chr7:138186001-149054208	SBS13	2	1	0	3	0	1	0	0
622	chr7:138186001-149054208	SBS3	2	1	0	38	0	4	0	0
623	chr7:138186001-149054208	SBS5	2	1	0	23	0	4	0	0
624	chr7:149054241-151454425	SBS1	2	1	0	2	0	0	0	0
625	chr7:149054241-151454425	SBS3	2	1	0	6	0	0	0	0
626	chr7:149054241-151454425	SBS5	2	1	0	2	0	0	0	0
627	chr7:151454535-155987000	SBS1	2	1	0	3	0	0	0	0
628	chr7:151454535-155987000	SBS3	2	1	0	9	0	0	0	0
629	chr7:151454535-155987000	SBS5	2	1	0	5	0	0	0	0
630	chr7:155987001-159054000	SBS1	3	2	0	0	3	0	0	0
631	chr7:155987001-159054000	SBS3	3	2	0	0	7	0	0	0
632	chr7:155987001-159054000	SBS5	3	2	0	0	3	0	0	0
633	chr7:39975001-45886957	SBS3	2	1	0	5	0	0	0	0
634	chr7:39975001-45886957	SBS5	2	1	0	2	0	0	0	0
635	chr7:45909374-55892573	SBS1	2	1	0	2	0	1	0	0
636	chr7:45909374-55892573	SBS100	2	1	0	1	0	0	0	0
637	chr7:45909374-55892573	SBS13	2	1	0	2	0	0	0	0
638	chr7:45909374-55892573	SBS3	2	1	0	11	0	2	0	0
639	chr7:45909374-55892573	SBS5	2	1	0	9	0	0	0	0
640	chr7:5524001-38940490	SBS1	2	1	0	5	0	0	0	0
641	chr7:5524001-38940490	SBS100	2	1	0	1	0	0	0	0
642	chr7:5524001-38940490	SBS13	2	1	0	5	0	0	0	0
643	chr7:5524001-38940490	SBS3	2	1	0	42	0	1	0	0
644	chr7:5524001-38940490	SBS5	2	1	0	27	0	4	0	0
645	chr7:55897703-59498943	SBS1	2	1	0	0	0	1	0	0
646	chr7:55897703-59498943	SBS100	2	1	0	0	0	1	0	0
647	chr7:55897703-59498943	SBS3	2	1	0	21	0	1	0	0
648	chr7:55897703-59498943	SBS5	2	1	0	3	0	1	0	0
649	chr7:59498944-92263080	SBS1	2	1	0	12	0	1	0	0
650	chr7:59498944-92263080	SBS100	2	1	0	4	0	0	0	0
651	chr7:59498944-92263080	SBS13	2	1	0	6	0	0	0	0
652	chr7:59498944-92263080	SBS3	2	1	0	59	0	8	0	0
653	chr7:59498944-92263080	SBS5	2	1	0	33	0	5	0	0
654	chr7:92263194-92776500	SBS3	2	1	0	1	0	0	0	0
655	chr7:92263194-92776500	SBS5	2	1	0	1	0	0	0	0
656	chr7:92776501-106069279	SBS1	2	2	0	2	0	0	0	0
657	chr7:92776501-106069279	SBS100	2	2	0	1	0	0	0	0
658	chr7:92776501-106069279	SBS13	2	2	0	1	0	0	0	0
659	chr7:92776501-106069279	SBS3	2	2	0	15	0	0	0	0
660	chr7:92776501-106069279	SBS5	2	2	0	9	0	0	0	0
661	chr8:128912013-136563505	SBS1	3	1	0	0	1	0	0	0
662	chr8:128912013-136563505	SBS13	3	1	0	0	1	0	0	0
663	chr8:128912013-136563505	SBS3	3	1	0	2	7	0	0	0
664	chr8:128912013-136563505	SBS5	3	1	0	1	3	0	0	0
665	chr8:136563543-145138636	SBS1	3	1	0	0	4	0	0	0
666	chr8:136563543-145138636	SBS3	3	1	0	2	11	0	0	0
667	chr8:136563543-145138636	SBS5	3	1	0	2	9	0	0	0
668	chr8:2346001-38363000	SBS1	2	0	0	3	0	0	0	0
669	chr8:2346001-38363000	SBS100	2	0	0	1	0	1	0	0
670	chr8:2346001-38363000	SBS13	2	0	0	1	0	0	0	0
671	chr8:2346001-38363000	SBS3	2	0	0	26	0	14	0	0
672	chr8:2346001-38363000	SBS5	2	0	0	18	0	13	0	0
673	chr8:38363001-44955504	SBS3	2	1	0	7	0	2	0	0
674	chr8:38363001-44955504	SBS5	2	1	0	2	0	2	0	0
675	chr8:44955505-65907212	SBS100	2	1	0	1	0	0	0	0
676	chr8:44955505-65907212	SBS3	2	1	0	19	0	3	0	0
677	chr8:44955505-65907212	SBS5	2	1	0	19	0	1	0	0
678	chr8:65934732-68230000	SBS13	2	1	0	1	0	0	0	0
679	chr8:65934732-68230000	SBS3	2	1	0	1	0	0	0	0
680	chr8:65934732-68230000	SBS5	2	1	0	0	0	1	0	0
681	chr8:68230001-79503000	SBS1	1	1	0	0	0	2	0	0
682	chr8:68230001-79503000	SBS13	1	1	0	0	0	1	0	0
683	chr8:68230001-79503000	SBS3	1	1	0	0	0	6	0	0
684	chr8:68230001-79503000	SBS5	1	1	0	0	0	3	0	0
685	chr8:79753001-86925000	SBS13	1	1	0	0	0	1	0	0
686	chr8:79753001-86925000	SBS3	1	1	0	0	0	4	0	0
687	chr8:79753001-86925000	SBS5	1	1	0	0	0	1	0	0
688	chr8:86925001-89896000	SBS3	2	1	0	3	0	0	0	0
689	chr8:86925001-89896000	SBS5	2	1	0	2	0	0	0	0
690	chr8:89896001-128911969	SBS1	3	1	0	1	1	0	0	0
691	chr8:89896001-128911969	SBS100	3	1	0	0	3	0	0	0
692	chr8:89896001-128911969	SBS13	3	1	0	2	3	0	0	0
693	chr8:89896001-128911969	SBS3	3	1	0	13	49	0	0	0
694	chr8:89896001-128911969	SBS5	3	1	0	7	34	0	0	0
695	chr9:1-13859799	SBS1	2	2	0	1	0	0	0	0
696	chr9:1-13859799	SBS100	2	2	0	2	0	0	0	0
697	chr9:1-13859799	SBS13	2	2	0	5	0	0	0	0
698	chr9:1-13859799	SBS3	2	2	0	21	0	0	0	0
699	chr9:1-13859799	SBS5	2	2	0	8	0	0	0	0
700	chr9:124675001-138394717	SBS1	2	0	0	3	0	1	0	0
701	chr9:124675001-138394717	SBS13	2	0	0	0	0	1	0	0
702	chr9:124675001-138394717	SBS3	2	0	0	17	0	6	0	0
703	chr9:124675001-138394717	SBS5	2	0	0	9	0	12	0	0
704	chr9:13859835-36339796	SBS1	2	2	0	3	0	0	0	0
705	chr9:13859835-36339796	SBS100	2	2	0	1	0	0	0	0
706	chr9:13859835-36339796	SBS13	2	2	0	3	0	0	0	0
707	chr9:13859835-36339796	SBS3	2	2	0	43	0	0	0	0
708	chr9:13859835-36339796	SBS5	2	2	0	18	0	0	0	0
709	chr9:36340567-44377362	SBS1	3	1	0	1	1	0	0	0
710	chr9:36340567-44377362	SBS100	3	1	0	1	1	0	0	0
711	chr9:36340567-44377362	SBS13	3	1	0	1	2	1	0	0
712	chr9:36340567-44377362	SBS3	3	1	0	9	13	5	0	0
713	chr9:36340567-44377362	SBS5	3	1	0	5	6	7	0	0
714	chr9:44377363-89591370	SBS1	2	1	0	4	0	0	0	0
715	chr9:44377363-89591370	SBS100	2	1	0	1	0	0	0	0
716	chr9:44377363-89591370	SBS13	2	1	0	5	0	0	0	0
717	chr9:44377363-89591370	SBS3	2	1	0	39	0	0	0	0
718	chr9:44377363-89591370	SBS5	2	1	0	21	0	0	0	0
719	chr9:89596627-124646000	SBS1	2	1	0	5	0	1	0	0
720	chr9:89596627-124646000	SBS100	2	1	0	1	0	0	0	0
721	chr9:89596627-124646000	SBS13	2	1	0	4	0	0	0	0
722	chr9:89596627-124646000	SBS3	2	1	0	57	0	2	0	0
723	chr9:89596627-124646000	SBS5	2	1	0	25	0	4	0	0
