	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4	N5	N6
399	chr1:36585897-48464188	SBS13	1	1	5	0	0	0	0	0
400	chr1:36585897-48464188	SBS2	1	1	8	0	0	0	0	0
401	chr1:36585897-48464188	SBS3	1	1	26	0	0	0	0	0
402	chr1:48464229-54489673	SBS2	1	1	3	0	0	0	0	0
403	chr1:48464229-54489673	SBS3	1	1	8	0	0	0	0	0
404	chr1:54489940-67636764	SBS13	1	1	7	0	0	0	0	0
405	chr1:54489940-67636764	SBS2	1	1	2	0	0	0	0	0
406	chr1:54489940-67636764	SBS3	1	1	30	0	0	0	0	0
407	chr1:67636765-67645387	SBS3	1	0	2	0	0	0	0	0
408	chr1:67645388-77738948	SBS1	1	1	2	0	0	0	0	0
409	chr1:67645388-77738948	SBS13	1	1	7	0	0	0	0	0
410	chr1:67645388-77738948	SBS2	1	1	15	0	0	0	0	0
411	chr1:67645388-77738948	SBS3	1	1	32	0	0	0	0	0
412	chr1:77739304-78812571	SBS2	1	1	1	0	0	0	0	0
413	chr1:77739304-78812571	SBS3	1	1	2	0	0	0	0	0
414	chr1:78813351-80358688	SBS2	1	1	1	0	0	0	0	0
415	chr1:78813351-80358688	SBS3	1	1	3	0	0	0	0	0
416	chr1:80358735-98561154	SBS1	1	1	5	0	0	0	0	0
417	chr1:80358735-98561154	SBS13	1	1	6	0	0	0	0	0
418	chr1:80358735-98561154	SBS2	1	1	4	0	0	0	0	0
419	chr1:80358735-98561154	SBS3	1	1	28	0	0	0	0	0
420	chr1:98561233-123605522	SBS1	1	1	1	0	0	0	0	0
421	chr1:98561233-123605522	SBS13	1	1	8	0	0	0	0	0
422	chr1:98561233-123605522	SBS2	1	1	4	0	0	0	0	0
423	chr1:98561233-123605522	SBS3	1	1	55	0	0	0	0	0
424	chr20:1-8664546	SBS1	2	1	0	2	0	0	0	0
425	chr20:1-8664546	SBS13	2	1	0	1	0	0	0	0
426	chr20:1-8664546	SBS2	2	1	2	0	0	0	0	0
427	chr20:1-8664546	SBS3	2	1	12	8	0	0	0	0
428	chr20:14472469-17029000	SBS13	2	2	0	1	0	0	0	0
429	chr20:14472469-17029000	SBS2	2	2	1	0	0	0	0	0
430	chr20:14472469-17029000	SBS3	2	2	5	4	0	0	0	0
431	chr20:17029001-17740335	SBS2	2	1	1	0	0	0	0	0
432	chr20:17029001-17740335	SBS3	2	1	3	0	0	0	0	0
433	chr20:17777074-23127479	SBS1	2	1	1	2	0	0	0	0
434	chr20:17777074-23127479	SBS13	2	1	3	2	0	0	0	0
435	chr20:17777074-23127479	SBS2	2	1	1	0	0	0	0	0
436	chr20:17777074-23127479	SBS3	2	1	9	13	0	0	0	0
437	chr20:23127534-25608486	SBS13	2	1	0	2	0	0	0	0
438	chr20:23127534-25608486	SBS2	2	1	0	1	0	0	0	0
439	chr20:23127534-25608486	SBS3	2	1	4	2	0	0	0	0
440	chr20:25608524-28237289	SBS1	2	1	1	0	0	0	0	0
441	chr20:25608524-28237289	SBS13	2	1	2	0	0	0	0	0
442	chr20:25608524-28237289	SBS2	2	1	2	1	0	0	0	0
443	chr20:25608524-28237289	SBS3	2	1	9	2	0	0	0	0
444	chr20:28237290-37350034	SBS1	2	1	11	1	0	0	0	0
445	chr20:28237290-37350034	SBS13	2	1	4	1	0	0	0	0
446	chr20:28237290-37350034	SBS2	2	1	1	0	0	0	0	0
447	chr20:28237290-37350034	SBS3	2	1	84	9	0	0	0	0
448	chr20:37350069-38711838	SBS13	2	1	1	0	0	0	0	0
449	chr20:37350069-38711838	SBS3	2	1	2	0	0	0	0	0
450	chr20:38711882-40390930	SBS13	2	1	1	0	0	0	0	0
451	chr20:38711882-40390930	SBS2	2	1	1	0	0	0	0	0
452	chr20:38711882-40390930	SBS3	2	1	3	1	0	0	0	0
453	chr20:40394304-44946000	SBS1	2	1	2	0	0	0	0	0
454	chr20:40394304-44946000	SBS13	2	1	2	0	0	0	0	0
455	chr20:40394304-44946000	SBS2	2	1	2	1	0	0	0	0
456	chr20:40394304-44946000	SBS3	2	1	9	5	0	0	0	0
457	chr20:44946001-53009000	SBS1	3	1	1	0	0	0	0	0
458	chr20:44946001-53009000	SBS13	3	1	2	2	1	0	0	0
459	chr20:44946001-53009000	SBS2	3	1	0	0	2	0	0	0
460	chr20:44946001-53009000	SBS3	3	1	15	11	13	0	0	0
461	chr20:53009001-60801165	SBS1	2	1	3	0	0	0	0	0
462	chr20:53009001-60801165	SBS13	2	1	4	0	0	0	0	0
463	chr20:53009001-60801165	SBS3	2	1	19	12	0	0	0	0
464	chr20:60801203-64444167	SBS1	2	1	2	0	0	0	0	0
465	chr20:60801203-64444167	SBS13	2	1	1	0	0	0	0	0
466	chr20:60801203-64444167	SBS2	2	1	0	1	0	0	0	0
467	chr20:60801203-64444167	SBS3	2	1	4	5	0	0	0	0
468	chr20:8664547-9791868	SBS13	2	1	1	0	0	0	0	0
469	chr20:8664547-9791868	SBS3	2	1	4	1	0	0	0	0
470	chr20:9793041-14471199	SBS1	2	2	2	0	0	0	0	0
471	chr20:9793041-14471199	SBS13	2	2	2	1	0	0	0	0
472	chr20:9793041-14471199	SBS3	2	2	7	7	0	0	0	0
473	chr21:1-11890183	SBS13	2	1	1	0	0	0	0	0
474	chr21:1-11890183	SBS3	2	1	8	0	0	0	0	0
475	chr21:11890184-18681544	SBS1	2	1	1	0	0	0	0	0
476	chr21:11890184-18681544	SBS13	2	1	3	1	0	0	0	0
477	chr21:11890184-18681544	SBS2	2	1	1	0	0	0	0	0
478	chr21:11890184-18681544	SBS3	2	1	17	6	0	0	0	0
479	chr21:18681578-19467000	SBS1	2	1	0	1	0	0	0	0
480	chr21:18681578-19467000	SBS13	2	1	0	1	0	0	0	0
481	chr21:18681578-19467000	SBS2	2	1	1	0	0	0	0	0
482	chr21:18681578-19467000	SBS3	2	1	1	3	0	0	0	0
483	chr21:19467001-27393558	SBS1	1	1	3	0	0	0	0	0
484	chr21:19467001-27393558	SBS13	1	1	5	0	0	0	0	0
485	chr21:19467001-27393558	SBS2	1	1	2	0	0	0	0	0
486	chr21:19467001-27393558	SBS3	1	1	16	0	0	0	0	0
487	chr21:27393573-32772305	SBS13	1	1	5	0	0	0	0	0
488	chr21:27393573-32772305	SBS2	1	1	3	0	0	0	0	0
489	chr21:27393573-32772305	SBS3	1	1	10	0	0	0	0	0
490	chr21:32772884-36790000	SBS13	1	1	1	0	0	0	0	0
491	chr21:32772884-36790000	SBS3	1	1	5	0	0	0	0	0
492	chr21:36790001-41645460	SBS13	2	1	1	3	0	0	0	0
493	chr21:36790001-41645460	SBS2	2	1	2	0	0	0	0	0
494	chr21:36790001-41645460	SBS3	2	1	5	5	0	0	0	0
495	chr21:41645741-46709983	SBS1	2	1	0	3	0	0	0	0
496	chr21:41645741-46709983	SBS13	2	1	2	0	0	0	0	0
497	chr21:41645741-46709983	SBS2	2	1	0	1	0	0	0	0
498	chr21:41645741-46709983	SBS3	2	1	7	6	0	0	0	0
499	chr22:1-14004552	SBS1	1	1	3	0	0	0	0	0
500	chr22:1-14004552	SBS13	1	1	1	0	0	0	0	0
501	chr22:1-14004552	SBS3	1	1	34	0	0	0	0	0
502	chr22:14004553-20339000	SBS1	1	1	3	0	0	0	0	0
503	chr22:14004553-20339000	SBS13	1	1	1	0	0	0	0	0
504	chr22:14004553-20339000	SBS2	1	1	1	0	0	0	0	0
505	chr22:14004553-20339000	SBS3	1	1	13	0	0	0	0	0
506	chr22:20339001-22985699	SBS1	2	1	1	0	0	0	0	0
507	chr22:20339001-22985699	SBS2	2	1	2	0	0	0	0	0
508	chr22:20339001-22985699	SBS3	2	1	6	4	0	0	0	0
509	chr22:22985733-26082000	SBS13	2	1	1	0	0	0	0	0
510	chr22:22985733-26082000	SBS2	2	1	1	0	0	0	0	0
511	chr22:22985733-26082000	SBS3	2	1	10	2	0	0	0	0
512	chr22:26082001-27132349	SBS2	3	1	0	3	1	0	0	0
513	chr22:26082001-27132349	SBS3	3	1	1	1	0	0	0	0
514	chr22:27132499-27173495	SBS1	3	1	1	0	0	0	0	0
515	chr22:27132499-27173495	SBS13	3	1	13	7	1	0	0	0
516	chr22:27132499-27173495	SBS2	3	1	2	1	0	0	0	0
517	chr22:27132499-27173495	SBS3	3	1	12	4	0	0	0	0
518	chr22:27173496-27174171	SBS13	3	1	1	0	0	0	0	0
519	chr22:27173496-27174171	SBS3	3	1	3	0	0	0	0	0
520	chr22:27174172-28669841	SBS3	2	1	4	2	0	0	0	0
521	chr22:28669886-30445000	SBS13	2	1	2	0	0	0	0	0
522	chr22:28669886-30445000	SBS2	2	1	1	0	0	0	0	0
523	chr22:28669886-30445000	SBS3	2	1	3	2	0	0	0	0
524	chr22:30445001-30753500	SBS13	3	1	7	7	0	0	0	0
525	chr22:30445001-30753500	SBS2	3	1	0	1	0	0	0	0
526	chr22:30445001-30753500	SBS3	3	1	2	2	0	0	0	0
527	chr22:30766358-31406000	SBS1	3	1	0	0	1	0	0	0
528	chr22:30766358-31406000	SBS3	3	1	3	0	1	0	0	0
529	chr22:31406001-34031728	SBS2	2	1	2	0	0	0	0	0
530	chr22:31406001-34031728	SBS3	2	1	14	4	0	0	0	0
531	chr22:34031729-34059475	SBS3	3	1	1	0	0	0	0	0
532	chr22:34059476-35165997	SBS13	2	1	2	1	0	0	0	0
533	chr22:34059476-35165997	SBS3	2	1	0	2	0	0	0	0
534	chr22:35166113-36391753	SBS3	2	1	4	2	0	0	0	0
535	chr22:36392747-37425500	SBS13	2	1	1	0	0	0	0	0
536	chr22:36392747-37425500	SBS3	2	1	1	0	0	0	0	0
537	chr22:37425501-37690542	SBS13	3	1	0	1	1	0	0	0
538	chr22:37690543-44627893	SBS1	2	1	2	1	0	0	0	0
539	chr22:37690543-44627893	SBS13	2	1	4	1	0	0	0	0
540	chr22:37690543-44627893	SBS2	2	1	0	1	0	0	0	0
541	chr22:37690543-44627893	SBS3	2	1	21	7	0	0	0	0
542	chr22:44628046-48283607	SBS1	2	1	1	0	0	0	0	0
543	chr22:44628046-48283607	SBS13	2	1	2	0	0	0	0	0
544	chr22:44628046-48283607	SBS2	2	1	1	0	0	0	0	0
545	chr22:44628046-48283607	SBS3	2	1	7	7	0	0	0	0
546	chr22:48283608-50818468	SBS1	3	1	0	2	2	0	0	0
547	chr22:48283608-50818468	SBS13	3	1	1	0	0	0	0	0
548	chr22:48283608-50818468	SBS2	3	1	1	0	0	0	0	0
549	chr22:48283608-50818468	SBS3	3	1	5	4	0	0	0	0
550	chr2:1-2898680	SBS1	2	1	1	1	0	0	0	0
551	chr2:1-2898680	SBS13	2	1	0	1	0	0	0	0
552	chr2:1-2898680	SBS2	2	1	1	1	0	0	0	0
553	chr2:1-2898680	SBS3	2	1	1	2	0	0	0	0
554	chr2:108111938-122464105	SBS1	2	0	1	1	0	0	0	0
555	chr2:108111938-122464105	SBS2	2	0	2	0	0	0	0	0
556	chr2:108111938-122464105	SBS3	2	0	10	10	0	0	0	0
557	chr2:122464433-166577627	SBS1	2	0	2	6	0	0	0	0
558	chr2:122464433-166577627	SBS13	2	0	9	2	0	0	0	0
559	chr2:122464433-166577627	SBS2	2	0	5	6	0	0	0	0
560	chr2:122464433-166577627	SBS3	2	0	71	16	0	0	0	0
561	chr2:166577678-170557819	SBS13	2	0	1	0	0	0	0	0
562	chr2:166577678-170557819	SBS2	2	0	1	0	0	0	0	0
563	chr2:166577678-170557819	SBS3	2	0	7	1	0	0	0	0
564	chr2:170557872-176893059	SBS1	2	0	1	0	0	0	0	0
565	chr2:170557872-176893059	SBS13	2	0	1	1	0	0	0	0
566	chr2:170557872-176893059	SBS2	2	0	1	0	0	0	0	0
567	chr2:170557872-176893059	SBS3	2	0	10	1	0	0	0	0
568	chr2:176893166-187748378	SBS1	2	0	2	0	0	0	0	0
569	chr2:176893166-187748378	SBS13	2	0	1	0	0	0	0	0
570	chr2:176893166-187748378	SBS2	2	0	1	0	0	0	0	0
571	chr2:176893166-187748378	SBS3	2	0	17	3	0	0	0	0
572	chr2:187748396-208973043	SBS1	2	0	6	1	0	0	0	0
573	chr2:187748396-208973043	SBS13	2	0	7	0	0	0	0	0
574	chr2:187748396-208973043	SBS2	2	0	2	3	0	0	0	0
575	chr2:187748396-208973043	SBS3	2	0	20	6	0	0	0	0
576	chr2:208974051-234509979	SBS1	2	0	2	0	0	0	0	0
577	chr2:208974051-234509979	SBS13	2	0	6	1	0	0	0	0
578	chr2:208974051-234509979	SBS2	2	0	4	0	0	0	0	0
579	chr2:208974051-234509979	SBS3	2	0	35	8	0	0	0	0
580	chr2:234903188-242193529	SBS1	2	0	2	0	0	0	0	0
581	chr2:234903188-242193529	SBS13	2	0	1	0	0	0	0	0
582	chr2:234903188-242193529	SBS2	2	0	0	1	0	0	0	0
583	chr2:234903188-242193529	SBS3	2	0	20	0	0	0	0	0
584	chr2:26323808-26496006	SBS13	2	1	1	0	0	0	0	0
585	chr2:26496832-30680621	SBS1	2	1	3	0	0	0	0	0
586	chr2:26496832-30680621	SBS13	2	1	0	2	0	0	0	0
587	chr2:26496832-30680621	SBS2	2	1	1	0	0	0	0	0
588	chr2:26496832-30680621	SBS3	2	1	8	4	0	0	0	0
589	chr2:2898899-26323792	SBS1	2	1	3	3	0	0	0	0
590	chr2:2898899-26323792	SBS13	2	1	7	3	0	0	0	0
591	chr2:2898899-26323792	SBS2	2	1	6	0	0	0	0	0
592	chr2:2898899-26323792	SBS3	2	1	59	20	0	0	0	0
593	chr2:30680622-31255000	SBS3	2	2	2	0	0	0	0	0
594	chr2:31255001-42849878	SBS1	2	1	1	0	0	0	0	0
595	chr2:31255001-42849878	SBS13	2	1	8	1	0	0	0	0
596	chr2:31255001-42849878	SBS2	2	1	3	1	0	0	0	0
597	chr2:31255001-42849878	SBS3	2	1	24	15	0	0	0	0
598	chr2:42853222-61739569	SBS1	2	1	3	1	0	0	0	0
599	chr2:42853222-61739569	SBS13	2	1	6	5	0	0	0	0
600	chr2:42853222-61739569	SBS2	2	1	5	3	0	0	0	0
601	chr2:42853222-61739569	SBS3	2	1	25	11	0	0	0	0
602	chr2:61739662-79166000	SBS1	2	1	3	4	0	0	0	0
603	chr2:61739662-79166000	SBS13	2	1	10	4	0	0	0	0
604	chr2:61739662-79166000	SBS2	2	1	8	4	0	0	0	0
605	chr2:61739662-79166000	SBS3	2	1	31	21	0	0	0	0
606	chr2:79166001-82102822	SBS13	2	2	1	2	0	0	0	0
607	chr2:79166001-82102822	SBS3	2	2	7	5	0	0	0	0
608	chr2:82102865-93139350	SBS1	2	2	4	3	0	0	0	0
609	chr2:82102865-93139350	SBS13	2	2	3	4	0	0	0	0
610	chr2:82102865-93139350	SBS2	2	2	3	1	0	0	0	0
611	chr2:82102865-93139350	SBS3	2	2	23	14	0	0	0	0
612	chr2:93139351-108111904	SBS1	2	0	6	1	0	0	0	0
613	chr2:93139351-108111904	SBS13	2	0	6	2	0	0	0	0
614	chr2:93139351-108111904	SBS2	2	0	4	0	0	0	0	0
615	chr2:93139351-108111904	SBS3	2	0	36	3	0	0	0	0
616	chr3:1-35836000	SBS1	1	0	1	0	0	0	0	0
617	chr3:1-35836000	SBS13	1	0	7	0	0	0	0	0
618	chr3:1-35836000	SBS2	1	0	2	0	0	0	0	0
619	chr3:1-35836000	SBS3	1	0	39	0	0	0	0	0
620	chr3:104433480-111160000	SBS2	2	0	2	0	0	0	0	0
621	chr3:104433480-111160000	SBS3	2	0	9	2	0	0	0	0
622	chr3:111160001-112877410	SBS2	3	0	1	0	0	0	0	0
623	chr3:111160001-112877410	SBS3	3	0	2	1	0	0	0	0
624	chr3:112877458-134628710	SBS1	3	0	1	0	1	0	0	0
625	chr3:112877458-134628710	SBS13	3	0	9	2	2	0	0	0
626	chr3:112877458-134628710	SBS2	3	0	5	2	0	0	0	0
627	chr3:112877458-134628710	SBS3	3	0	39	13	8	0	0	0
628	chr3:134628711-134634334	SBS2	1	0	1	0	0	0	0	0
629	chr3:134628711-134634334	SBS3	1	0	1	0	0	0	0	0
630	chr3:134634335-139925212	SBS1	3	0	0	1	0	0	0	0
631	chr3:134634335-139925212	SBS13	3	0	3	0	0	0	0	0
632	chr3:134634335-139925212	SBS2	3	0	0	1	0	0	0	0
633	chr3:134634335-139925212	SBS3	3	0	7	5	2	0	0	0
634	chr3:139925321-143967000	SBS1	3	0	0	0	1	0	0	0
635	chr3:139925321-143967000	SBS3	3	0	4	2	3	0	0	0
636	chr3:144406001-147018000	SBS3	3	0	1	2	1	0	0	0
637	chr3:147018001-148777721	SBS1	3	0	0	0	1	0	0	0
638	chr3:147018001-148777721	SBS13	3	0	0	1	0	0	0	0
639	chr3:147018001-148777721	SBS3	3	0	4	0	2	0	0	0
640	chr3:149082003-157542594	SBS1	3	0	2	0	0	0	0	0
641	chr3:149082003-157542594	SBS13	3	0	5	0	1	0	0	0
642	chr3:149082003-157542594	SBS2	3	0	1	0	0	0	0	0
643	chr3:149082003-157542594	SBS3	3	0	18	3	4	0	0	0
644	chr3:157542615-157944033	SBS13	3	0	0	0	3	0	0	0
645	chr3:157542615-157944033	SBS2	3	0	0	0	3	0	0	0
646	chr3:157542615-157944033	SBS3	3	0	0	0	1	0	0	0
647	chr3:158055830-158148017	SBS3	4	0	0	1	0	0	0	0
648	chr3:158148018-169769585	SBS13	3	0	6	2	1	0	0	0
649	chr3:158148018-169769585	SBS2	3	0	1	0	2	0	0	0
650	chr3:158148018-169769585	SBS3	3	0	17	5	6	0	0	0
651	chr3:169769638-174886000	SBS13	3	0	4	0	0	0	0	0
652	chr3:169769638-174886000	SBS2	3	0	4	1	1	0	0	0
653	chr3:169769638-174886000	SBS3	3	0	8	1	2	0	0	0
654	chr3:174886001-182844213	SBS1	4	0	2	0	0	0	0	0
655	chr3:174886001-182844213	SBS13	4	0	4	4	1	1	0	0
656	chr3:174886001-182844213	SBS2	4	0	1	1	2	1	0	0
657	chr3:174886001-182844213	SBS3	4	0	12	3	3	4	0	0
658	chr3:182844277-186788357	SBS1	4	0	0	0	0	1	0	0
659	chr3:182844277-186788357	SBS13	4	0	2	0	0	0	0	0
660	chr3:182844277-186788357	SBS2	4	0	0	1	0	0	0	0
661	chr3:182844277-186788357	SBS3	4	0	6	4	0	0	0	0
662	chr3:186788531-188337915	SBS2	4	0	0	1	0	0	0	0
663	chr3:186788531-188337915	SBS3	4	0	5	0	1	0	0	0
664	chr3:188338096-193219000	SBS13	4	0	0	1	0	0	0	0
665	chr3:188338096-193219000	SBS2	4	0	2	2	0	0	0	0
666	chr3:188338096-193219000	SBS3	4	0	7	1	0	2	0	0
667	chr3:193219001-196484966	SBS1	4	0	1	0	0	0	0	0
668	chr3:193219001-196484966	SBS13	4	0	3	1	0	1	0	0
669	chr3:193219001-196484966	SBS2	4	0	1	1	0	0	0	0
670	chr3:193219001-196484966	SBS3	4	0	7	3	1	1	0	0
671	chr3:196485070-198295559	SBS13	4	0	0	1	0	0	0	0
672	chr3:196485070-198295559	SBS3	4	0	4	0	0	0	0	0
673	chr3:35836001-65898463	SBS1	2	0	2	1	0	0	0	0
674	chr3:35836001-65898463	SBS13	2	0	12	1	0	0	0	0
675	chr3:35836001-65898463	SBS2	2	0	5	1	0	0	0	0
676	chr3:35836001-65898463	SBS3	2	0	48	9	0	0	0	0
677	chr3:65900750-92214015	SBS1	2	0	6	1	0	0	0	0
678	chr3:65900750-92214015	SBS13	2	0	13	2	0	0	0	0
679	chr3:65900750-92214015	SBS2	2	0	6	3	0	0	0	0
680	chr3:65900750-92214015	SBS3	2	0	118	10	0	0	0	0
681	chr3:92214016-104433443	SBS1	2	0	3	1	0	0	0	0
682	chr3:92214016-104433443	SBS13	2	0	7	1	0	0	0	0
683	chr3:92214016-104433443	SBS2	2	0	1	2	0	0	0	0
684	chr3:92214016-104433443	SBS3	2	0	14	5	0	0	0	0
685	chr4:1-50726025	SBS1	1	0	8	0	0	0	0	0
686	chr4:1-50726025	SBS13	1	0	8	0	0	0	0	0
687	chr4:1-50726025	SBS2	1	0	4	0	0	0	0	0
688	chr4:1-50726025	SBS3	1	0	68	0	0	0	0	0
689	chr4:115229131-151798758	SBS1	2	0	4	0	0	0	0	0
690	chr4:115229131-151798758	SBS13	2	0	10	2	0	0	0	0
691	chr4:115229131-151798758	SBS2	2	0	8	3	0	0	0	0
692	chr4:115229131-151798758	SBS3	2	0	40	27	0	0	0	0
693	chr4:151798761-152249000	SBS3	2	0	1	0	0	0	0	0
694	chr4:152249001-160712414	SBS13	1	0	1	0	0	0	0	0
695	chr4:152249001-160712414	SBS2	1	0	2	0	0	0	0	0
696	chr4:152249001-160712414	SBS3	1	0	6	0	0	0	0	0
697	chr4:160712456-190214555	SBS1	1	0	4	0	0	0	0	0
698	chr4:160712456-190214555	SBS13	1	0	6	0	0	0	0	0
699	chr4:160712456-190214555	SBS2	1	0	6	0	0	0	0	0
700	chr4:160712456-190214555	SBS3	1	0	50	0	0	0	0	0
701	chr4:50726026-89986000	SBS1	1	0	5	0	0	0	0	0
702	chr4:50726026-89986000	SBS13	1	0	7	0	0	0	0	0
703	chr4:50726026-89986000	SBS2	1	0	7	0	0	0	0	0
704	chr4:50726026-89986000	SBS3	1	0	47	0	0	0	0	0
705	chr4:89986001-93654891	SBS13	2	0	1	0	0	0	0	0
706	chr4:89986001-93654891	SBS2	2	0	2	0	0	0	0	0
707	chr4:89986001-93654891	SBS3	2	0	9	2	0	0	0	0
708	chr4:93654992-115228717	SBS1	2	0	1	2	0	0	0	0
709	chr4:93654992-115228717	SBS13	2	0	6	2	0	0	0	0
710	chr4:93654992-115228717	SBS2	2	0	1	3	0	0	0	0
711	chr4:93654992-115228717	SBS3	2	0	29	10	0	0	0	0
712	chr5:1-8842000	SBS1	2	1	1	1	0	0	0	0
713	chr5:1-8842000	SBS13	2	1	6	2	0	0	0	0
714	chr5:1-8842000	SBS2	2	1	1	0	0	0	0	0
715	chr5:1-8842000	SBS3	2	1	22	11	0	0	0	0
716	chr5:111578001-128174689	SBS13	2	0	8	1	0	0	0	0
717	chr5:111578001-128174689	SBS2	2	0	5	0	0	0	0	0
718	chr5:111578001-128174689	SBS3	2	0	25	10	0	0	0	0
719	chr5:128175150-131741249	SBS1	2	0	0	1	0	0	0	0
720	chr5:128175150-131741249	SBS13	2	0	2	1	0	0	0	0
721	chr5:128175150-131741249	SBS3	2	0	5	4	0	0	0	0
722	chr5:131765909-135443590	SBS1	2	0	0	1	0	0	0	0
723	chr5:131765909-135443590	SBS13	2	0	2	0	0	0	0	0
724	chr5:131765909-135443590	SBS2	2	0	1	0	0	0	0	0
725	chr5:131765909-135443590	SBS3	2	0	7	1	0	0	0	0
726	chr5:135509807-146100394	SBS13	2	0	3	0	0	0	0	0
727	chr5:135509807-146100394	SBS3	2	0	15	5	0	0	0	0
728	chr5:146100440-151128839	SBS1	2	0	1	0	0	0	0	0
729	chr5:146100440-151128839	SBS13	2	0	3	1	0	0	0	0
730	chr5:146100440-151128839	SBS2	2	0	2	1	0	0	0	0
731	chr5:146100440-151128839	SBS3	2	0	10	1	0	0	0	0
732	chr5:151135489-166845746	SBS13	2	0	6	2	0	0	0	0
733	chr5:151135489-166845746	SBS2	2	0	0	1	0	0	0	0
734	chr5:151135489-166845746	SBS3	2	0	26	5	0	0	0	0
735	chr5:166846234-179730175	SBS1	2	0	1	1	0	0	0	0
736	chr5:166846234-179730175	SBS13	2	0	1	0	0	0	0	0
737	chr5:166846234-179730175	SBS2	2	0	3	2	0	0	0	0
738	chr5:166846234-179730175	SBS3	2	0	9	10	0	0	0	0
739	chr5:179730316-180587420	SBS3	2	0	1	0	0	0	0	0
740	chr5:180587454-180592371	SBS3	1	0	1	0	0	0	0	0
741	chr5:180600145-180608793	SBS13	2	0	2	0	0	0	0	0
742	chr5:180600145-180608793	SBS3	2	0	1	0	0	0	0	0
743	chr5:180645373-181027716	SBS3	2	0	4	0	0	0	0	0
744	chr5:181028066-181538259	SBS13	2	0	1	0	0	0	0	0
745	chr5:29927279-44643000	SBS1	1	1	3	0	0	0	0	0
746	chr5:29927279-44643000	SBS13	1	1	13	0	0	0	0	0
747	chr5:29927279-44643000	SBS2	1	1	2	0	0	0	0	0
748	chr5:29927279-44643000	SBS3	1	1	40	0	0	0	0	0
749	chr5:44643001-48272853	SBS13	2	1	1	0	0	0	0	0
750	chr5:44643001-48272853	SBS2	2	1	2	0	0	0	0	0
751	chr5:44643001-48272853	SBS3	2	1	5	2	0	0	0	0
752	chr5:48272854-111578000	SBS1	1	0	6	0	0	0	0	0
753	chr5:48272854-111578000	SBS13	1	0	16	0	0	0	0	0
754	chr5:48272854-111578000	SBS2	1	0	7	0	0	0	0	0
755	chr5:48272854-111578000	SBS3	1	0	61	0	0	0	0	0
756	chr5:8842001-29926572	SBS1	1	1	6	0	0	0	0	0
757	chr5:8842001-29926572	SBS13	1	1	4	0	0	0	0	0
758	chr5:8842001-29926572	SBS2	1	1	5	0	0	0	0	0
759	chr5:8842001-29926572	SBS3	1	1	79	0	0	0	0	0
760	chr6:102903532-107147686	SBS13	1	1	1	0	0	0	0	0
761	chr6:102903532-107147686	SBS2	1	1	1	0	0	0	0	0
762	chr6:102903532-107147686	SBS3	1	1	1	0	0	0	0	0
763	chr6:107170906-116149966	SBS1	1	1	1	0	0	0	0	0
764	chr6:107170906-116149966	SBS13	1	1	5	0	0	0	0	0
765	chr6:107170906-116149966	SBS2	1	1	1	0	0	0	0	0
766	chr6:107170906-116149966	SBS3	1	1	19	0	0	0	0	0
767	chr6:116149967-135247166	SBS1	2	1	0	2	0	0	0	0
768	chr6:116149967-135247166	SBS13	2	1	7	2	0	0	0	0
769	chr6:116149967-135247166	SBS2	2	1	3	3	0	0	0	0
770	chr6:116149967-135247166	SBS3	2	1	29	17	0	0	0	0
771	chr6:135247167-142110263	SBS1	2	1	1	0	0	0	0	0
772	chr6:135247167-142110263	SBS13	2	1	1	1	0	0	0	0
773	chr6:135247167-142110263	SBS2	2	1	2	2	0	0	0	0
774	chr6:135247167-142110263	SBS3	2	1	14	9	0	0	0	0
775	chr6:142110300-162806890	SBS1	2	1	5	1	0	0	0	0
776	chr6:142110300-162806890	SBS13	2	1	12	3	0	0	0	0
777	chr6:142110300-162806890	SBS2	2	1	4	3	0	0	0	0
778	chr6:142110300-162806890	SBS3	2	1	45	20	0	0	0	0
779	chr6:162806891-170805979	SBS1	3	1	2	1	1	0	0	0
780	chr6:162806891-170805979	SBS13	3	1	3	2	1	0	0	0
781	chr6:162806891-170805979	SBS2	3	1	2	4	0	0	0	0
782	chr6:162806891-170805979	SBS3	3	1	17	9	2	0	0	0
783	chr6:59191911-62300287	SBS13	2	1	1	0	0	0	0	0
784	chr6:59191911-62300287	SBS3	2	1	29	3	0	0	0	0
785	chr6:62302526-67639644	SBS1	2	1	1	0	0	0	0	0
786	chr6:62302526-67639644	SBS13	2	1	1	2	0	0	0	0
787	chr6:62302526-67639644	SBS2	2	1	1	1	0	0	0	0
788	chr6:62302526-67639644	SBS3	2	1	14	5	0	0	0	0
789	chr6:67641902-68768863	SBS13	2	1	1	0	0	0	0	0
790	chr6:67641902-68768863	SBS3	2	1	2	3	0	0	0	0
791	chr6:68768899-102903531	SBS1	2	1	4	1	0	0	0	0
792	chr6:68768899-102903531	SBS13	2	1	12	5	0	0	0	0
793	chr6:68768899-102903531	SBS2	2	1	2	1	0	0	0	0
794	chr6:68768899-102903531	SBS3	2	1	67	26	0	0	0	0
795	chr7:1-1410275	SBS1	4	1	1	0	0	0	0	0
796	chr7:1-1410275	SBS13	4	1	1	2	0	0	0	0
797	chr7:1-1410275	SBS2	4	1	1	0	0	0	0	0
798	chr7:1-1410275	SBS3	4	1	7	3	0	0	0	0
