	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4	N5	N6	N8	N10	N12	N7	N9
1483	chr17:69171001-69615000	SBS3	3	1	1	0	1	0	0	0	0	0	0	0	0
1484	chr17:69171001-69615000	SBS5	3	1	0	0	1	0	0	0	0	0	0	0	0
1485	chr17:69615001-72118000	SBS18	4	2	0	0	0	1	0	0	0	0	0	0	0
1486	chr17:69615001-72118000	SBS2	4	2	1	0	0	0	0	0	0	0	0	0	0
1487	chr17:69615001-72118000	SBS3	4	2	1	2	3	6	0	0	0	0	0	0	0
1488	chr17:69615001-72118000	SBS5	4	2	2	1	1	1	0	0	0	0	0	0	0
1489	chr17:7054001-7202000	SBS2	2	0	1	0	0	0	0	0	0	0	0	0	0
1490	chr17:7054001-7202000	SBS3	2	0	1	0	0	0	0	0	0	0	0	0	0
1491	chr17:7054001-7202000	SBS5	2	0	1	0	0	0	0	0	0	0	0	0	0
1492	chr17:72118001-73187000	SBS1	4	2	0	1	0	0	0	0	0	0	0	0	0
1493	chr17:72118001-73187000	SBS2	4	2	0	0	3	1	0	0	0	0	0	0	0
1494	chr17:72118001-73187000	SBS5	4	2	0	0	0	1	0	0	0	0	0	0	0
1495	chr17:7265001-7686000	SBS3	2	0	2	1	0	0	0	0	0	0	0	0	0
1496	chr17:73318001-74737500	SBS3	4	2	4	3	2	5	0	0	0	0	0	0	0
1497	chr17:73318001-74737500	SBS5	4	2	0	2	0	1	0	0	0	0	0	0	0
1498	chr17:74781001-77279000	SBS1	3	2	1	0	0	0	0	0	0	0	0	0	0
1499	chr17:74781001-77279000	SBS3	3	2	5	0	3	0	0	0	0	0	0	0	0
1500	chr17:74781001-77279000	SBS5	3	2	4	0	2	0	0	0	0	0	0	0	0
1501	chr17:77279001-77478000	SBS3	3	1	0	1	1	0	0	0	0	0	0	0	0
1502	chr17:77478001-78437000	SBS3	3	2	0	1	1	0	0	0	0	0	0	0	0
1503	chr17:78437001-78701000	SBS13	4	2	0	0	0	1	0	0	0	0	0	0	0
1504	chr17:78437001-78701000	SBS2	4	2	0	0	1	0	0	0	0	0	0	0	0
1505	chr17:78437001-78701000	SBS3	4	2	1	1	1	0	0	0	0	0	0	0	0
1506	chr17:78437001-78701000	SBS5	4	2	2	0	0	0	0	0	0	0	0	0	0
1507	chr17:78786001-79115000	SBS3	4	2	0	1	2	0	0	0	0	0	0	0	0
1508	chr17:79115001-79769000	SBS3	4	2	0	0	0	2	0	0	0	0	0	0	0
1509	chr17:7935001-10883000	SBS13	2	0	1	0	0	0	0	0	0	0	0	0	0
1510	chr17:7935001-10883000	SBS18	2	0	1	0	0	0	0	0	0	0	0	0	0
1511	chr17:7935001-10883000	SBS3	2	0	2	0	0	0	0	0	0	0	0	0	0
1512	chr17:7935001-10883000	SBS5	2	0	1	0	0	0	0	0	0	0	0	0	0
1513	chr17:79769001-79846000	SBS3	2	1	0	3	0	0	0	0	0	0	0	0	0
1514	chr17:79769001-79846000	SBS5	2	1	0	1	0	0	0	0	0	0	0	0	0
1515	chr17:79846001-81327194	SBS1	4	2	0	0	0	1	0	0	0	0	0	0	0
1516	chr17:79846001-81327194	SBS18	4	2	1	0	0	0	0	0	0	0	0	0	0
1517	chr17:79846001-81327194	SBS2	4	2	0	0	0	1	0	0	0	0	0	0	0
1518	chr17:79846001-81327194	SBS3	4	2	6	1	3	2	0	0	0	0	0	0	0
1519	chr17:79846001-81327194	SBS5	4	2	1	2	0	0	0	0	0	0	0	0	0
1520	chr17:81327195-81410709	SBS3	4	4	0	0	0	1	0	0	0	0	0	0	0
1521	chr17:81410710-81643333	SBS3	4	2	0	0	0	3	0	0	0	0	0	0	0
1522	chr17:81644302-83257441	SBS1	4	2	0	3	1	0	0	0	0	0	0	0	0
1523	chr17:81644302-83257441	SBS3	4	2	0	1	0	3	0	0	0	0	0	0	0
1524	chr17:81644302-83257441	SBS5	4	2	0	2	1	0	0	0	0	0	0	0	0
1525	chr17:974001-2017000	SBS3	2	0	6	0	0	0	0	0	0	0	0	0	0
1526	chr17:974001-2017000	SBS5	2	0	1	0	0	0	0	0	0	0	0	0	0
1527	chr18:1-849000	SBS1	2	1	4	0	0	0	0	0	0	0	0	0	0
1528	chr18:1-849000	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0
1529	chr18:1-849000	SBS3	2	1	5	0	0	0	0	0	0	0	0	0	0
1530	chr18:1-849000	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0
1531	chr18:11193001-11847000	SBS3	2	2	0	3	0	0	0	0	0	0	0	0	0
1532	chr18:11847001-12834000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
1533	chr18:11847001-12834000	SBS18	2	1	0	1	0	0	0	0	0	0	0	0	0
1534	chr18:11847001-12834000	SBS3	2	1	4	1	0	0	0	0	0	0	0	0	0
1535	chr18:11847001-12834000	SBS5	2	1	3	0	0	0	0	0	0	0	0	0	0
1536	chr18:12887001-13763000	SBS13	2	1	0	1	0	0	0	0	0	0	0	0	0
1537	chr18:12887001-13763000	SBS2	2	1	0	1	0	0	0	0	0	0	0	0	0
1538	chr18:12887001-13763000	SBS3	2	1	0	3	0	0	0	0	0	0	0	0	0
1539	chr18:12887001-13763000	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0
1540	chr18:13763001-18161052	SBS1	2	2	1	2	0	0	0	0	0	0	0	0	0
1541	chr18:13763001-18161052	SBS13	2	2	1	2	0	0	0	0	0	0	0	0	0
1542	chr18:13763001-18161052	SBS18	2	2	1	0	0	0	0	0	0	0	0	0	0
1543	chr18:13763001-18161052	SBS2	2	2	1	0	0	0	0	0	0	0	0	0	0
1544	chr18:13763001-18161052	SBS3	2	2	34	9	0	0	0	0	0	0	0	0	0
1545	chr18:13763001-18161052	SBS5	2	2	13	0	0	0	0	0	0	0	0	0	0
1546	chr18:18161053-21119500	SBS3	1	1	2	0	0	0	0	0	0	0	0	0	0
1547	chr18:18161053-21119500	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0
1548	chr18:21522001-21872000	SBS3	1	1	2	0	0	0	0	0	0	0	0	0	0
1549	chr18:21872001-22778000	SBS1	2	2	0	1	0	0	0	0	0	0	0	0	0
1550	chr18:21872001-22778000	SBS18	2	2	0	1	0	0	0	0	0	0	0	0	0
1551	chr18:21872001-22778000	SBS3	2	2	5	3	0	0	0	0	0	0	0	0	0
1552	chr18:21872001-22778000	SBS5	2	2	1	0	0	0	0	0	0	0	0	0	0
1553	chr18:22778001-23959000	SBS18	2	1	0	2	0	0	0	0	0	0	0	0	0
1554	chr18:22778001-23959000	SBS3	2	1	0	4	0	0	0	0	0	0	0	0	0
1555	chr18:24140001-26001000	SBS3	2	2	1	2	0	0	0	0	0	0	0	0	0
1556	chr18:26097001-26783000	SBS13	2	1	0	1	0	0	0	0	0	0	0	0	0
1557	chr18:26097001-26783000	SBS18	2	1	0	1	0	0	0	0	0	0	0	0	0
1558	chr18:26097001-26783000	SBS3	2	1	0	2	0	0	0	0	0	0	0	0	0
1559	chr18:26783001-31151000	SBS1	2	2	0	1	0	0	0	0	0	0	0	0	0
1560	chr18:26783001-31151000	SBS18	2	2	0	3	0	0	0	0	0	0	0	0	0
1561	chr18:26783001-31151000	SBS2	2	2	0	1	0	0	0	0	0	0	0	0	0
1562	chr18:26783001-31151000	SBS3	2	2	0	9	0	0	0	0	0	0	0	0	0
1563	chr18:26783001-31151000	SBS5	2	2	0	4	0	0	0	0	0	0	0	0	0
1564	chr18:31151001-31819000	SBS3	2	2	0	1	0	0	0	0	0	0	0	0	0
1565	chr18:32132001-34588000	SBS1	2	2	0	1	0	0	0	0	0	0	0	0	0
1566	chr18:32132001-34588000	SBS3	2	2	0	6	0	0	0	0	0	0	0	0	0
1567	chr18:32132001-34588000	SBS5	2	2	0	1	0	0	0	0	0	0	0	0	0
1568	chr18:34588001-34972000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
1569	chr18:34588001-34972000	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0
1570	chr18:34972001-35714000	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0
1571	chr18:36787001-36954000	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0
1572	chr18:36954001-41202000	SBS13	2	2	0	1	0	0	0	0	0	0	0	0	0
1573	chr18:36954001-41202000	SBS18	2	2	1	1	0	0	0	0	0	0	0	0	0
1574	chr18:36954001-41202000	SBS2	2	2	1	1	0	0	0	0	0	0	0	0	0
1575	chr18:36954001-41202000	SBS3	2	2	1	11	0	0	0	0	0	0	0	0	0
1576	chr18:36954001-41202000	SBS5	2	2	0	3	0	0	0	0	0	0	0	0	0
1577	chr18:3728001-4511000	SBS3	2	2	0	2	0	0	0	0	0	0	0	0	0
1578	chr18:41202001-41948000	SBS1	2	0	0	1	0	0	0	0	0	0	0	0	0
1579	chr18:41202001-41948000	SBS3	2	0	0	1	0	0	0	0	0	0	0	0	0
1580	chr18:42117001-42482000	SBS3	3	0	0	1	1	0	0	0	0	0	0	0	0
1581	chr18:42482001-43561000	SBS1	3	2	0	0	1	0	0	0	0	0	0	0	0
1582	chr18:42482001-43561000	SBS3	3	2	2	1	3	0	0	0	0	0	0	0	0
1583	chr18:43561001-44665000	SBS13	2	2	0	1	0	0	0	0	0	0	0	0	0
1584	chr18:43561001-44665000	SBS3	2	2	0	1	0	0	0	0	0	0	0	0	0
1585	chr18:43561001-44665000	SBS5	2	2	0	1	0	0	0	0	0	0	0	0	0
1586	chr18:44665001-44919000	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0
1587	chr18:44919001-46211000	SBS1	2	1	1	0	0	0	0	0	0	0	0	0	0
1588	chr18:44919001-46211000	SBS3	2	1	1	1	0	0	0	0	0	0	0	0	0
1589	chr18:4511001-5234000	SBS5	3	2	0	0	1	0	0	0	0	0	0	0	0
1590	chr18:46282001-47218000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
1591	chr18:46282001-47218000	SBS3	2	1	1	3	0	0	0	0	0	0	0	0	0
1592	chr18:47218001-47813000	SBS3	2	2	0	3	0	0	0	0	0	0	0	0	0
1593	chr18:47934001-48776500	SBS3	2	1	1	1	0	0	0	0	0	0	0	0	0
1594	chr18:47934001-48776500	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0
1595	chr18:48776501-49247689	SBS3	1	1	2	0	0	0	0	0	0	0	0	0	0
1596	chr18:49247690-49302698	SBS2	3	1	1	0	0	0	0	0	0	0	0	0	0
1597	chr18:49496001-50260000	SBS1	2	0	1	0	0	0	0	0	0	0	0	0	0
1598	chr18:49496001-50260000	SBS13	2	0	0	1	0	0	0	0	0	0	0	0	0
1599	chr18:49496001-50260000	SBS3	2	0	3	1	0	0	0	0	0	0	0	0	0
1600	chr18:50392001-50816000	SBS18	2	0	0	1	0	0	0	0	0	0	0	0	0
1601	chr18:50392001-50816000	SBS3	2	0	0	1	0	0	0	0	0	0	0	0	0
1602	chr18:50816001-51181000	SBS3	1	0	3	0	0	0	0	0	0	0	0	0	0
1603	chr18:51669001-52125165	SBS3	2	0	0	3	0	0	0	0	0	0	0	0	0
1604	chr18:52125166-53757908	SBS1	2	2	0	1	0	0	0	0	0	0	0	0	0
1605	chr18:52125166-53757908	SBS2	2	2	0	1	0	0	0	0	0	0	0	0	0
1606	chr18:52125166-53757908	SBS3	2	2	0	7	0	0	0	0	0	0	0	0	0
1607	chr18:5234001-5326000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
1608	chr18:5234001-5326000	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0
1609	chr18:53758051-54145000	SBS13	2	2	0	1	0	0	0	0	0	0	0	0	0
1610	chr18:53758051-54145000	SBS3	2	2	1	0	0	0	0	0	0	0	0	0	0
1611	chr18:53758051-54145000	SBS5	2	2	1	1	0	0	0	0	0	0	0	0	0
1612	chr18:54295001-54909743	SBS3	2	1	1	0	0	0	0	0	0	0	0	0	0
1613	chr18:54927483-54951000	SBS13	3	1	0	1	0	0	0	0	0	0	0	0	0
1614	chr18:54951001-56565000	SBS3	4	2	0	1	0	1	0	0	0	0	0	0	0
1615	chr18:54951001-56565000	SBS5	4	2	0	0	1	0	0	0	0	0	0	0	0
1616	chr18:5603001-7543000	SBS1	3	2	1	0	0	0	0	0	0	0	0	0	0
1617	chr18:5603001-7543000	SBS18	3	2	2	0	0	0	0	0	0	0	0	0	0
1618	chr18:5603001-7543000	SBS2	3	2	0	1	0	0	0	0	0	0	0	0	0
1619	chr18:5603001-7543000	SBS3	3	2	4	0	2	0	0	0	0	0	0	0	0
1620	chr18:5603001-7543000	SBS5	3	2	2	0	0	0	0	0	0	0	0	0	0
1621	chr18:56565001-57027000	SBS1	3	1	0	0	1	0	0	0	0	0	0	0	0
1622	chr18:56565001-57027000	SBS2	3	1	1	0	0	0	0	0	0	0	0	0	0
1623	chr18:56565001-57027000	SBS3	3	1	0	2	0	0	0	0	0	0	0	0	0
1624	chr18:56565001-57027000	SBS5	3	1	2	1	0	0	0	0	0	0	0	0	0
1625	chr18:57027001-57540000	SBS3	4	2	0	0	2	0	0	0	0	0	0	0	0
1626	chr18:57027001-57540000	SBS5	4	2	0	0	0	1	0	0	0	0	0	0	0
1627	chr18:57540001-58134500	SBS18	3	1	0	0	1	0	0	0	0	0	0	0	0
1628	chr18:57540001-58134500	SBS3	3	1	0	1	2	0	0	0	0	0	0	0	0
1629	chr18:58278001-59356000	SBS18	3	1	0	2	0	0	0	0	0	0	0	0	0
1630	chr18:58278001-59356000	SBS5	3	1	1	0	0	0	0	0	0	0	0	0	0
1631	chr18:59997001-61536000	SBS3	4	2	0	1	2	6	0	0	0	0	0	0	0
1632	chr18:61536001-62175000	SBS18	3	1	0	0	1	0	0	0	0	0	0	0	0
1633	chr18:61536001-62175000	SBS5	3	1	0	0	1	0	0	0	0	0	0	0	0
1634	chr18:62175001-62290000	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0
1635	chr18:62175001-62290000	SBS3	1	1	2	0	0	0	0	0	0	0	0	0	0
1636	chr18:62290001-63126000	SBS3	3	1	0	0	1	0	0	0	0	0	0	0	0
1637	chr18:63455001-64066356	SBS1	4	2	0	0	0	1	0	0	0	0	0	0	0
1638	chr18:63455001-64066356	SBS3	4	2	0	0	1	3	0	0	0	0	0	0	0
1639	chr18:64066713-64266657	SBS13	3	2	0	0	1	0	0	0	0	0	0	0	0
1640	chr18:64066713-64266657	SBS18	3	2	1	0	0	0	0	0	0	0	0	0	0
1641	chr18:64066713-64266657	SBS5	3	2	1	0	0	0	0	0	0	0	0	0	0
1642	chr18:64266658-65113615	SBS2	2	2	0	1	0	0	0	0	0	0	0	0	0
1643	chr18:64266658-65113615	SBS3	2	2	1	4	0	0	0	0	0	0	0	0	0
1644	chr18:64266658-65113615	SBS5	2	2	1	0	0	0	0	0	0	0	0	0	0
1645	chr18:65258688-66057337	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0
1646	chr18:66058706-67180000	SBS1	2	0	2	0	0	0	0	0	0	0	0	0	0
1647	chr18:66058706-67180000	SBS3	2	0	5	1	0	0	0	0	0	0	0	0	0
1648	chr18:67180001-67554000	SBS1	2	0	1	0	0	0	0	0	0	0	0	0	0
1649	chr18:67180001-67554000	SBS3	2	0	1	0	0	0	0	0	0	0	0	0	0
1650	chr18:67870432-68658000	SBS3	2	0	2	1	0	0	0	0	0	0	0	0	0
1651	chr18:68737001-69550000	SBS1	2	0	0	1	0	0	0	0	0	0	0	0	0
1652	chr18:70212001-70530000	SBS2	2	0	1	0	0	0	0	0	0	0	0	0	0
1653	chr18:70530001-70964507	SBS3	2	0	0	1	0	0	0	0	0	0	0	0	0
1654	chr18:70964646-74147000	SBS13	2	2	0	2	0	0	0	0	0	0	0	0	0
1655	chr18:70964646-74147000	SBS18	2	2	0	3	0	0	0	0	0	0	0	0	0
1656	chr18:70964646-74147000	SBS2	2	2	0	3	0	0	0	0	0	0	0	0	0
1657	chr18:70964646-74147000	SBS3	2	2	1	7	0	0	0	0	0	0	0	0	0
1658	chr18:70964646-74147000	SBS5	2	2	0	3	0	0	0	0	0	0	0	0	0
1659	chr18:74149001-74618000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
1660	chr18:74149001-74618000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0	0
1661	chr18:74149001-74618000	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0
1662	chr18:74618001-75073000	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0
1663	chr18:75073001-75195000	SBS1	2	2	0	1	0	0	0	0	0	0	0	0	0
1664	chr18:75273001-76802000	SBS1	2	2	0	1	0	0	0	0	0	0	0	0	0
1665	chr18:75273001-76802000	SBS13	2	2	0	2	0	0	0	0	0	0	0	0	0
1666	chr18:75273001-76802000	SBS3	2	2	1	2	0	0	0	0	0	0	0	0	0
1667	chr18:7543001-8607000	SBS3	2	2	1	3	0	0	0	0	0	0	0	0	0
1668	chr18:76802001-77267222	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0
1669	chr18:77777001-79053000	SBS3	3	1	0	3	0	0	0	0	0	0	0	0	0
1670	chr18:79053001-79408500	SBS3	1	0	2	0	0	0	0	0	0	0	0	0	0
1671	chr18:79408501-79932000	SBS2	2	0	1	0	0	0	0	0	0	0	0	0	0
1672	chr18:79408501-79932000	SBS3	2	0	4	0	0	0	0	0	0	0	0	0	0
1673	chr18:79408501-79932000	SBS5	2	0	1	0	0	0	0	0	0	0	0	0	0
1674	chr18:849001-2533000	SBS13	2	2	0	1	0	0	0	0	0	0	0	0	0
1675	chr18:849001-2533000	SBS3	2	2	2	1	0	0	0	0	0	0	0	0	0
1676	chr18:849001-2533000	SBS5	2	2	1	0	0	0	0	0	0	0	0	0	0
1677	chr18:9152001-9284000	SBS3	1	0	2	0	0	0	0	0	0	0	0	0	0
1678	chr18:9284001-11193000	SBS3	2	1	2	2	0	0	0	0	0	0	0	0	0
1679	chr18:9284001-11193000	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0
1680	chr19:1-1732287	SBS1	2	2	0	2	0	0	0	0	0	0	0	0	0
1681	chr19:1-1732287	SBS2	2	2	0	2	0	0	0	0	0	0	0	0	0
1682	chr19:1-1732287	SBS3	2	2	0	8	0	0	0	0	0	0	0	0	0
1683	chr19:11376001-12542000	SBS1	2	1	3	0	0	0	0	0	0	0	0	0	0
1684	chr19:11376001-12542000	SBS18	2	1	1	0	0	0	0	0	0	0	0	0	0
1685	chr19:11376001-12542000	SBS3	2	1	3	2	0	0	0	0	0	0	0	0	0
1686	chr19:11376001-12542000	SBS5	2	1	0	1	0	0	0	0	0	0	0	0	0
1687	chr19:12542001-13149000	SBS3	1	1	4	0	0	0	0	0	0	0	0	0	0
1688	chr19:12542001-13149000	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0
1689	chr19:13171001-13729000	SBS3	2	1	1	0	0	0	0	0	0	0	0	0	0
1690	chr19:13171001-13729000	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0
1691	chr19:13729001-14577000	SBS1	2	1	0	2	0	0	0	0	0	0	0	0	0
1692	chr19:13729001-14577000	SBS3	2	1	1	6	0	0	0	0	0	0	0	0	0
1693	chr19:14577001-15248000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
1694	chr19:14577001-15248000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0	0
1695	chr19:14577001-15248000	SBS3	2	1	3	1	0	0	0	0	0	0	0	0	0
1696	chr19:14577001-15248000	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0
1697	chr19:15483001-16060000	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0
1698	chr19:16666001-17062000	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0
1699	chr19:17062001-17996000	SBS1	2	1	2	0	0	0	0	0	0	0	0	0	0
1700	chr19:17062001-17996000	SBS3	2	1	2	2	0	0	0	0	0	0	0	0	0
1701	chr19:17062001-17996000	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0
1702	chr19:1743325-3761000	SBS18	2	2	0	1	0	0	0	0	0	0	0	0	0
1703	chr19:1743325-3761000	SBS3	2	2	2	3	0	0	0	0	0	0	0	0	0
1704	chr19:1743325-3761000	SBS5	2	2	0	3	0	0	0	0	0	0	0	0	0
1705	chr19:18595001-20256000	SBS1	2	1	1	1	0	0	0	0	0	0	0	0	0
1706	chr19:18595001-20256000	SBS3	2	1	1	0	0	0	0	0	0	0	0	0	0
1707	chr19:20256001-20866000	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0
1708	chr19:20256001-20866000	SBS3	2	1	3	1	0	0	0	0	0	0	0	0	0
1709	chr19:20256001-20866000	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0
1710	chr19:20916001-21885500	SBS1	2	1	2	0	0	0	0	0	0	0	0	0	0
1711	chr19:20916001-21885500	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0
1712	chr19:20916001-21885500	SBS2	2	1	1	0	0	0	0	0	0	0	0	0	0
1713	chr19:20916001-21885500	SBS3	2	1	14	0	0	0	0	0	0	0	0	0	0
1714	chr19:20916001-21885500	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0
1715	chr19:21885501-23229000	SBS13	3	2	0	1	0	0	0	0	0	0	0	0	0
1716	chr19:21885501-23229000	SBS3	3	2	1	1	2	0	0	0	0	0	0	0	0
1717	chr19:21885501-23229000	SBS5	3	2	1	0	0	0	0	0	0	0	0	0	0
1718	chr19:23229001-24027000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
1719	chr19:23229001-24027000	SBS18	2	1	0	1	0	0	0	0	0	0	0	0	0
1720	chr19:23229001-24027000	SBS3	2	1	5	1	0	0	0	0	0	0	0	0	0
1721	chr19:23229001-24027000	SBS5	2	1	1	1	0	0	0	0	0	0	0	0	0
1722	chr19:24027001-24108000	SBS3	2	0	1	0	0	0	0	0	0	0	0	0	0
1723	chr19:24027001-24108000	SBS5	2	0	1	0	0	0	0	0	0	0	0	0	0
1724	chr19:24108001-25844926	SBS2	3	1	1	0	0	0	0	0	0	0	0	0	0
1725	chr19:24108001-25844926	SBS3	3	1	6	0	0	0	0	0	0	0	0	0	0
1726	chr19:24108001-25844926	SBS5	3	1	1	0	0	0	0	0	0	0	0	0	0
1727	chr19:25844927-29583000	SBS1	3	2	0	0	1	0	0	0	0	0	0	0	0
1728	chr19:25844927-29583000	SBS18	3	2	0	1	0	0	0	0	0	0	0	0	0
1729	chr19:25844927-29583000	SBS3	3	2	3	4	3	0	0	0	0	0	0	0	0
1730	chr19:25844927-29583000	SBS5	3	2	0	2	0	0	0	0	0	0	0	0	0
1731	chr19:29583001-29940000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0	0
1732	chr19:29583001-29940000	SBS3	2	1	1	0	0	0	0	0	0	0	0	0	0
1733	chr19:30037001-34131000	SBS1	2	2	1	0	0	0	0	0	0	0	0	0	0
1734	chr19:30037001-34131000	SBS13	2	2	0	1	0	0	0	0	0	0	0	0	0
1735	chr19:30037001-34131000	SBS18	2	2	0	1	0	0	0	0	0	0	0	0	0
1736	chr19:30037001-34131000	SBS2	2	2	1	1	0	0	0	0	0	0	0	0	0
1737	chr19:30037001-34131000	SBS3	2	2	3	12	0	0	0	0	0	0	0	0	0
1738	chr19:30037001-34131000	SBS5	2	2	4	3	0	0	0	0	0	0	0	0	0
1739	chr19:34131001-34391000	SBS3	2	1	2	0	0	0	0	0	0	0	0	0	0
1740	chr19:34131001-34391000	SBS5	2	1	2	0	0	0	0	0	0	0	0	0	0
1741	chr19:34391001-36227000	SBS1	2	2	1	0	0	0	0	0	0	0	0	0	0
1742	chr19:34391001-36227000	SBS18	2	2	0	1	0	0	0	0	0	0	0	0	0
1743	chr19:34391001-36227000	SBS3	2	2	14	2	0	0	0	0	0	0	0	0	0
1744	chr19:34391001-36227000	SBS5	2	2	2	1	0	0	0	0	0	0	0	0	0
1745	chr19:36227001-37898000	SBS1	3	2	0	1	0	0	0	0	0	0	0	0	0
1746	chr19:36227001-37898000	SBS18	3	2	0	0	1	0	0	0	0	0	0	0	0
1747	chr19:36227001-37898000	SBS3	3	2	3	1	2	0	0	0	0	0	0	0	0
1748	chr19:36227001-37898000	SBS5	3	2	1	0	0	0	0	0	0	0	0	0	0
1749	chr19:3764001-3984000	SBS3	3	2	0	0	1	0	0	0	0	0	0	0	0
1750	chr19:38081001-41258000	SBS1	2	2	6	2	0	0	0	0	0	0	0	0	0
1751	chr19:38081001-41258000	SBS18	2	2	1	0	0	0	0	0	0	0	0	0	0
1752	chr19:38081001-41258000	SBS2	2	2	0	1	0	0	0	0	0	0	0	0	0
1753	chr19:38081001-41258000	SBS3	2	2	6	8	0	0	0	0	0	0	0	0	0
1754	chr19:38081001-41258000	SBS5	2	2	3	1	0	0	0	0	0	0	0	0	0
1755	chr19:3988001-5180000	SBS1	2	1	3	1	0	0	0	0	0	0	0	0	0
1756	chr19:3988001-5180000	SBS3	2	1	6	1	0	0	0	0	0	0	0	0	0
1757	chr19:41258001-41577000	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0
1758	chr19:41258001-41577000	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0
1759	chr19:41577001-42184000	SBS2	2	2	0	1	0	0	0	0	0	0	0	0	0
1760	chr19:41577001-42184000	SBS3	2	2	0	1	0	0	0	0	0	0	0	0	0
1761	chr19:42184001-42533000	SBS3	2	1	0	2	0	0	0	0	0	0	0	0	0
1762	chr19:42533001-43425000	SBS1	2	2	3	0	0	0	0	0	0	0	0	0	0
1763	chr19:42533001-43425000	SBS18	2	2	0	1	0	0	0	0	0	0	0	0	0
1764	chr19:42533001-43425000	SBS2	2	2	1	1	0	0	0	0	0	0	0	0	0
1765	chr19:42533001-43425000	SBS3	2	2	6	4	0	0	0	0	0	0	0	0	0
1766	chr19:42533001-43425000	SBS5	2	2	1	1	0	0	0	0	0	0	0	0	0
1767	chr19:43425001-43790000	SBS3	2	1	0	2	0	0	0	0	0	0	0	0	0
1768	chr19:43790001-44643000	SBS13	2	2	1	1	0	0	0	0	0	0	0	0	0
1769	chr19:43790001-44643000	SBS3	2	2	2	0	0	0	0	0	0	0	0	0	0
1770	chr19:44643001-45188000	SBS3	2	1	1	0	0	0	0	0	0	0	0	0	0
1771	chr19:45394001-45584000	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0
1772	chr19:45586001-46597000	SBS13	2	2	0	1	0	0	0	0	0	0	0	0	0
1773	chr19:45586001-46597000	SBS3	2	2	9	3	0	0	0	0	0	0	0	0	0
1774	chr19:45586001-46597000	SBS5	2	2	2	1	0	0	0	0	0	0	0	0	0
1775	chr19:46597001-47106000	SBS3	2	1	0	4	0	0	0	0	0	0	0	0	0
1776	chr19:47114001-52136000	SBS1	2	2	3	1	0	0	0	0	0	0	0	0	0
1777	chr19:47114001-52136000	SBS13	2	2	0	1	0	0	0	0	0	0	0	0	0
1778	chr19:47114001-52136000	SBS18	2	2	0	1	0	0	0	0	0	0	0	0	0
1779	chr19:47114001-52136000	SBS3	2	2	9	11	0	0	0	0	0	0	0	0	0
1780	chr19:47114001-52136000	SBS5	2	2	4	5	0	0	0	0	0	0	0	0	0
1781	chr19:5180001-5572000	SBS3	3	2	2	0	0	0	0	0	0	0	0	0	0
1782	chr19:52305001-54096000	SBS1	3	2	2	0	0	0	0	0	0	0	0	0	0
1783	chr19:52305001-54096000	SBS18	3	2	0	1	1	0	0	0	0	0	0	0	0
1784	chr19:52305001-54096000	SBS2	3	2	0	0	1	0	0	0	0	0	0	0	0
1785	chr19:52305001-54096000	SBS3	3	2	1	4	8	0	0	0	0	0	0	0	0
