	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4	N5
423	chr21:42640556-44409177	SBS100	2	0	1	0	0	0	0
424	chr21:42640556-44409177	SBS3	2	0	13	0	0	0	0
425	chr21:44409178-46394054	SBS3	3	0	4	0	3	0	0
426	chr22:1-14004552	SBS1	1	1	2	0	0	0	0
427	chr22:1-14004552	SBS3	1	1	24	0	0	0	0
428	chr22:14004553-29389114	SBS1	1	1	7	0	0	0	0
429	chr22:14004553-29389114	SBS100	1	1	1	0	0	0	0
430	chr22:14004553-29389114	SBS3	1	1	55	0	0	0	0
431	chr22:14004553-29389114	SBS5	1	1	1	0	0	0	0
432	chr22:29389149-32565000	SBS1	1	1	1	0	0	0	0
433	chr22:29389149-32565000	SBS3	1	1	12	0	0	0	0
434	chr22:32565001-35250000	SBS1	1	1	2	0	0	0	0
435	chr22:32565001-35250000	SBS3	1	1	12	0	0	0	0
436	chr22:35250001-36367780	SBS1	1	1	1	0	0	0	0
437	chr22:35250001-36367780	SBS3	1	1	4	0	0	0	0
438	chr22:36367781-50818468	SBS1	1	0	2	0	0	0	0
439	chr22:36367781-50818468	SBS3	1	0	18	0	0	0	0
440	chr2:1-12847110	SBS1	1	0	1	0	0	0	0
441	chr2:1-12847110	SBS100	1	0	2	0	0	0	0
442	chr2:1-12847110	SBS3	1	0	31	0	0	0	0
443	chr2:1-12847110	SBS5	1	0	2	0	0	0	0
444	chr2:111139756-113989000	SBS3	1	1	2	0	0	0	0
445	chr2:113989001-119197000	SBS1	1	1	1	0	0	0	0
446	chr2:113989001-119197000	SBS3	1	1	43	0	0	0	0
447	chr2:119197001-120408782	SBS3	1	1	3	0	0	0	0
448	chr2:120408825-130560824	SBS1	1	1	3	0	0	0	0
449	chr2:120408825-130560824	SBS3	1	1	48	0	0	0	0
450	chr2:120408825-130560824	SBS5	1	1	2	0	0	0	0
451	chr2:12847255-15573941	SBS3	1	0	6	0	0	0	0
452	chr2:130560825-133185707	SBS1	1	1	1	0	0	0	0
453	chr2:130560825-133185707	SBS100	1	1	2	0	0	0	0
454	chr2:130560825-133185707	SBS3	1	1	17	0	0	0	0
455	chr2:133186918-133613527	SBS3	1	1	1	0	0	0	0
456	chr2:133613528-133730607	SBS3	2	1	2	0	0	0	0
457	chr2:133730608-134061983	SBS3	1	1	2	0	0	0	0
458	chr2:134061999-136123398	SBS1	1	1	1	0	0	0	0
459	chr2:134061999-136123398	SBS3	1	1	7	0	0	0	0
460	chr2:136123510-137300834	SBS1	1	1	2	0	0	0	0
461	chr2:136123510-137300834	SBS3	1	1	6	0	0	0	0
462	chr2:137301132-139301694	SBS1	1	1	1	0	0	0	0
463	chr2:137301132-139301694	SBS100	1	1	1	0	0	0	0
464	chr2:137301132-139301694	SBS3	1	1	5	0	0	0	0
465	chr2:139301785-139357186	SBS1	1	0	1	0	0	0	0
466	chr2:139357187-142121000	SBS1	2	1	0	1	0	0	0
467	chr2:139357187-142121000	SBS3	2	1	10	10	0	0	0
468	chr2:139357187-142121000	SBS5	2	1	1	0	0	0	0
469	chr2:142121001-145615943	SBS100	2	1	1	0	0	0	0
470	chr2:142121001-145615943	SBS3	2	1	7	7	0	0	0
471	chr2:145615944-145861159	SBS3	3	1	1	0	0	0	0
472	chr2:145861160-146690446	SBS1	2	1	0	1	0	0	0
473	chr2:145861160-146690446	SBS3	2	1	5	1	0	0	0
474	chr2:146690447-152872947	SBS3	3	1	22	1	4	0	0
475	chr2:152872948-153773671	SBS1	2	1	1	0	0	0	0
476	chr2:152872948-153773671	SBS3	2	1	3	3	0	0	0
477	chr2:153773672-154281912	SBS3	1	1	7	0	0	0	0
478	chr2:154281913-154971596	SBS3	2	1	7	4	0	0	0
479	chr2:154971597-155544811	SBS3	1	1	3	0	0	0	0
480	chr2:155544812-156895152	SBS3	3	1	6	0	4	0	0
481	chr2:155544812-156895152	SBS5	3	1	1	0	0	0	0
482	chr2:15612001-19140979	SBS100	1	0	1	0	0	0	0
483	chr2:15612001-19140979	SBS3	1	0	5	0	0	0	0
484	chr2:157288063-158677719	SBS3	1	1	2	0	0	0	0
485	chr2:159151601-167908559	SBS1	1	1	1	0	0	0	0
486	chr2:159151601-167908559	SBS100	1	1	2	0	0	0	0
487	chr2:159151601-167908559	SBS3	1	1	38	0	0	0	0
488	chr2:159151601-167908559	SBS5	1	1	1	0	0	0	0
489	chr2:167908560-171075806	SBS3	1	0	7	0	0	0	0
490	chr2:171075807-172268639	SBS1	2	1	1	0	0	0	0
491	chr2:171075807-172268639	SBS3	2	1	1	0	0	0	0
492	chr2:172268640-173922935	SBS3	1	1	2	0	0	0	0
493	chr2:173922936-182303700	SBS3	1	0	15	0	0	0	0
494	chr2:182303701-182761044	SBS3	1	1	2	0	0	0	0
495	chr2:182935291-186478302	SBS1	1	1	1	0	0	0	0
496	chr2:182935291-186478302	SBS3	1	1	11	0	0	0	0
497	chr2:186636219-189864711	SBS1	1	1	1	0	0	0	0
498	chr2:186636219-189864711	SBS3	1	1	8	0	0	0	0
499	chr2:189864712-193005907	SBS1	1	1	1	0	0	0	0
500	chr2:189864712-193005907	SBS3	1	1	18	0	0	0	0
501	chr2:19141015-20381196	SBS3	1	0	1	0	0	0	0
502	chr2:193008970-195960789	SBS100	1	1	1	0	0	0	0
503	chr2:193008970-195960789	SBS3	1	1	16	0	0	0	0
504	chr2:196371925-197206129	SBS3	3	1	1	0	0	0	0
505	chr2:197206130-199020620	SBS1	2	1	0	1	0	0	0
506	chr2:197206130-199020620	SBS100	2	1	1	0	0	0	0
507	chr2:197206130-199020620	SBS3	2	1	8	4	0	0	0
508	chr2:199240292-199642285	SBS3	1	1	2	0	0	0	0
509	chr2:199642286-199944537	SBS3	1	0	2	0	0	0	0
510	chr2:199944538-201793431	SBS100	1	1	1	0	0	0	0
511	chr2:199944538-201793431	SBS3	1	1	1	0	0	0	0
512	chr2:201793470-203060977	SBS100	1	1	1	0	0	0	0
513	chr2:201793470-203060977	SBS3	1	1	3	0	0	0	0
514	chr2:203061020-204016000	SBS3	1	1	3	0	0	0	0
515	chr2:20381238-23276020	SBS3	1	0	8	0	0	0	0
516	chr2:204016001-206522761	SBS1	1	1	1	0	0	0	0
517	chr2:204016001-206522761	SBS3	1	1	10	0	0	0	0
518	chr2:206524563-214257729	SBS1	1	1	1	0	0	0	0
519	chr2:206524563-214257729	SBS3	1	1	34	0	0	0	0
520	chr2:214257775-214705599	SBS3	1	1	5	0	0	0	0
521	chr2:214705639-216674966	SBS100	1	1	1	0	0	0	0
522	chr2:214705639-216674966	SBS3	1	1	9	0	0	0	0
523	chr2:216682676-222040828	SBS1	1	1	1	0	0	0	0
524	chr2:216682676-222040828	SBS100	1	1	1	0	0	0	0
525	chr2:216682676-222040828	SBS3	1	1	18	0	0	0	0
526	chr2:222052162-226421955	SBS3	1	0	6	0	0	0	0
527	chr2:226422103-237629177	SBS1	1	0	3	0	0	0	0
528	chr2:226422103-237629177	SBS100	1	0	1	0	0	0	0
529	chr2:226422103-237629177	SBS3	1	0	16	0	0	0	0
530	chr2:23276053-24302231	SBS1	1	0	2	0	0	0	0
531	chr2:23276053-24302231	SBS3	1	0	4	0	0	0	0
532	chr2:237629255-242193529	SBS100	1	0	1	0	0	0	0
533	chr2:237629255-242193529	SBS3	1	0	9	0	0	0	0
534	chr2:237629255-242193529	SBS5	1	0	1	0	0	0	0
535	chr2:24302232-24871910	SBS3	2	0	1	0	0	0	0
536	chr2:24871911-31338738	SBS1	2	0	1	0	0	0	0
537	chr2:24871911-31338738	SBS100	2	0	1	0	0	0	0
538	chr2:24871911-31338738	SBS3	2	0	12	10	0	0	0
539	chr2:31338739-44182445	SBS1	2	0	1	1	0	0	0
540	chr2:31338739-44182445	SBS100	2	0	2	1	0	0	0
541	chr2:31338739-44182445	SBS3	2	0	25	12	0	0	0
542	chr2:44236271-47169375	SBS3	2	0	3	1	0	0	0
543	chr2:47172015-59216919	SBS1	2	0	0	1	0	0	0
544	chr2:47172015-59216919	SBS3	2	0	22	13	0	0	0
545	chr2:47172015-59216919	SBS5	2	0	1	0	0	0	0
546	chr2:59216920-63950066	SBS3	2	1	22	2	0	0	0
547	chr2:59216920-63950066	SBS5	2	1	1	0	0	0	0
548	chr2:63950067-70079988	SBS1	1	1	1	0	0	0	0
549	chr2:63950067-70079988	SBS100	1	1	1	0	0	0	0
550	chr2:63950067-70079988	SBS3	1	1	19	0	0	0	0
551	chr2:63950067-70079988	SBS5	1	1	1	0	0	0	0
552	chr2:70102995-75718000	SBS100	1	1	2	0	0	0	0
553	chr2:70102995-75718000	SBS3	1	1	20	0	0	0	0
554	chr2:75718001-84866000	SBS1	1	1	2	0	0	0	0
555	chr2:75718001-84866000	SBS100	1	1	1	0	0	0	0
556	chr2:75718001-84866000	SBS3	1	1	38	0	0	0	0
557	chr2:75718001-84866000	SBS5	1	1	1	0	0	0	0
558	chr2:84866001-93139350	SBS1	1	1	1	0	0	0	0
559	chr2:84866001-93139350	SBS100	1	1	3	0	0	0	0
560	chr2:84866001-93139350	SBS3	1	1	26	0	0	0	0
561	chr2:93139351-96094670	SBS1	1	1	1	0	0	0	0
562	chr2:93139351-96094670	SBS3	1	1	13	0	0	0	0
563	chr2:96100303-97989000	SBS100	1	1	1	0	0	0	0
564	chr2:96100303-97989000	SBS3	1	1	6	0	0	0	0
565	chr2:97989001-111119571	SBS1	1	1	4	0	0	0	0
566	chr2:97989001-111119571	SBS100	1	1	1	0	0	0	0
567	chr2:97989001-111119571	SBS3	1	1	52	0	0	0	0
568	chr3:1-4285000	SBS1	2	1	1	0	0	0	0
569	chr3:1-4285000	SBS3	2	1	20	5	0	0	0
570	chr3:10544243-11268000	SBS1	2	1	1	0	0	0	0
571	chr3:10544243-11268000	SBS3	2	1	3	0	0	0	0
572	chr3:11268001-11831245	SBS3	2	1	2	0	0	0	0
573	chr3:11833704-13975140	SBS3	2	1	3	4	0	0	0
574	chr3:123939665-131987374	SBS1	1	1	2	0	0	0	0
575	chr3:123939665-131987374	SBS100	1	1	4	0	0	0	0
576	chr3:123939665-131987374	SBS3	1	1	30	0	0	0	0
577	chr3:123939665-131987374	SBS5	1	1	2	0	0	0	0
578	chr3:131987414-140566000	SBS1	1	1	1	0	0	0	0
579	chr3:131987414-140566000	SBS3	1	1	31	0	0	0	0
580	chr3:13975322-17662840	SBS1	2	1	0	1	0	0	0
581	chr3:13975322-17662840	SBS100	2	1	1	0	0	0	0
582	chr3:13975322-17662840	SBS3	2	1	20	6	0	0	0
583	chr3:140566001-142552740	SBS1	1	1	2	0	0	0	0
584	chr3:140566001-142552740	SBS100	1	1	1	0	0	0	0
585	chr3:140566001-142552740	SBS3	1	1	5	0	0	0	0
586	chr3:142558046-148268526	SBS1	1	1	2	0	0	0	0
587	chr3:142558046-148268526	SBS100	1	1	1	0	0	0	0
588	chr3:142558046-148268526	SBS3	1	1	23	0	0	0	0
589	chr3:142558046-148268526	SBS5	1	1	2	0	0	0	0
590	chr3:148268567-148784207	SBS3	1	1	2	0	0	0	0
591	chr3:148784245-149539653	SBS100	1	1	1	0	0	0	0
592	chr3:149544254-172284091	SBS1	1	1	5	0	0	0	0
593	chr3:149544254-172284091	SBS100	1	1	2	0	0	0	0
594	chr3:149544254-172284091	SBS3	1	1	86	0	0	0	0
595	chr3:172287578-182820164	SBS1	1	1	2	0	0	0	0
596	chr3:172287578-182820164	SBS100	1	1	2	0	0	0	0
597	chr3:172287578-182820164	SBS3	1	1	38	0	0	0	0
598	chr3:17662841-72349531	SBS1	1	0	4	0	0	0	0
599	chr3:17662841-72349531	SBS100	1	0	4	0	0	0	0
600	chr3:17662841-72349531	SBS3	1	0	111	0	0	0	0
601	chr3:17662841-72349531	SBS5	1	0	2	0	0	0	0
602	chr3:182820165-182820438	SBS3	1	0	1	0	0	0	0
603	chr3:182820439-198295559	SBS1	1	1	4	0	0	0	0
604	chr3:182820439-198295559	SBS100	1	1	3	0	0	0	0
605	chr3:182820439-198295559	SBS3	1	1	69	0	0	0	0
606	chr3:182820439-198295559	SBS5	1	1	2	0	0	0	0
607	chr3:4285001-5221000	SBS3	2	1	4	1	0	0	0
608	chr3:5221001-9158458	SBS1	2	1	0	1	0	0	0
609	chr3:5221001-9158458	SBS3	2	1	13	10	0	0	0
610	chr3:72350464-92214015	SBS1	1	0	8	0	0	0	0
611	chr3:72350464-92214015	SBS100	1	0	3	0	0	0	0
612	chr3:72350464-92214015	SBS3	1	0	143	0	0	0	0
613	chr3:72350464-92214015	SBS5	1	0	3	0	0	0	0
614	chr3:9158503-10543360	SBS1	2	1	2	0	0	0	0
615	chr3:9158503-10543360	SBS100	2	1	1	0	0	0	0
616	chr3:9158503-10543360	SBS3	2	1	11	0	0	0	0
617	chr3:92214016-96705511	SBS100	1	1	3	0	0	0	0
618	chr3:92214016-96705511	SBS3	1	1	19	0	0	0	0
619	chr3:96705544-123939564	SBS1	1	1	5	0	0	0	0
620	chr3:96705544-123939564	SBS100	1	1	4	0	0	0	0
621	chr3:96705544-123939564	SBS3	1	1	122	0	0	0	0
622	chr3:96705544-123939564	SBS5	1	1	1	0	0	0	0
623	chr4:1-6772907	SBS1	1	0	1	0	0	0	0
624	chr4:1-6772907	SBS100	1	0	1	0	0	0	0
625	chr4:1-6772907	SBS3	1	0	21	0	0	0	0
626	chr4:128381378-190214555	SBS1	1	0	11	0	0	0	0
627	chr4:128381378-190214555	SBS100	1	0	3	0	0	0	0
628	chr4:128381378-190214555	SBS3	1	0	141	0	0	0	0
629	chr4:128381378-190214555	SBS5	1	0	4	0	0	0	0
630	chr4:20080303-35424240	SBS1	1	0	4	0	0	0	0
631	chr4:20080303-35424240	SBS100	1	0	3	0	0	0	0
632	chr4:20080303-35424240	SBS3	1	0	23	0	0	0	0
633	chr4:35424531-45106662	SBS1	1	0	2	0	0	0	0
634	chr4:35424531-45106662	SBS100	1	0	1	0	0	0	0
635	chr4:35424531-45106662	SBS3	1	0	27	0	0	0	0
636	chr4:35424531-45106662	SBS5	1	0	1	0	0	0	0
637	chr4:45106663-50726025	SBS1	1	0	4	0	0	0	0
638	chr4:45106663-50726025	SBS100	1	0	1	0	0	0	0
639	chr4:45106663-50726025	SBS3	1	0	17	0	0	0	0
640	chr4:50726026-52035002	SBS3	1	1	1	0	0	0	0
641	chr4:52035003-52037488	SBS1	4	1	0	0	1	0	0
642	chr4:52035003-52037488	SBS3	4	1	0	0	1	1	0
643	chr4:52037489-52039244	SBS100	3	1	0	1	0	0	0
644	chr4:52037489-52039244	SBS3	3	1	0	2	1	0	0
645	chr4:52138386-54521000	SBS3	3	1	13	0	3	0	0
646	chr4:54521001-55470202	SBS3	5	1	4	0	0	0	1
647	chr4:54521001-55470202	SBS5	5	1	0	1	0	0	0
648	chr4:55580284-56806537	SBS100	3	1	2	0	0	0	0
649	chr4:55580284-56806537	SBS3	3	1	4	0	2	0	0
650	chr4:56806538-59452000	SBS1	2	1	0	1	0	0	0
651	chr4:56806538-59452000	SBS3	2	1	7	2	0	0	0
652	chr4:59452001-61626769	SBS3	1	0	14	0	0	0	0
653	chr4:61626808-73646948	SBS1	1	0	3	0	0	0	0
654	chr4:61626808-73646948	SBS100	1	0	1	0	0	0	0
655	chr4:61626808-73646948	SBS3	1	0	54	0	0	0	0
656	chr4:61626808-73646948	SBS5	1	0	2	0	0	0	0
657	chr4:6772946-20080302	SBS1	1	0	5	0	0	0	0
658	chr4:6772946-20080302	SBS3	1	0	49	0	0	0	0
659	chr4:73651462-86331102	SBS1	1	1	2	0	0	0	0
660	chr4:73651462-86331102	SBS100	1	1	1	0	0	0	0
661	chr4:73651462-86331102	SBS3	1	1	40	0	0	0	0
662	chr4:73651462-86331102	SBS5	1	1	1	0	0	0	0
663	chr4:86331103-86569461	SBS3	1	0	1	0	0	0	0
664	chr4:86569462-128381187	SBS1	1	0	6	0	0	0	0
665	chr4:86569462-128381187	SBS100	1	0	5	0	0	0	0
666	chr4:86569462-128381187	SBS3	1	0	125	0	0	0	0
667	chr4:86569462-128381187	SBS5	1	0	1	0	0	0	0
668	chr5:1-6641124	SBS1	1	1	3	0	0	0	0
669	chr5:1-6641124	SBS100	1	1	1	0	0	0	0
670	chr5:1-6641124	SBS3	1	1	25	0	0	0	0
671	chr5:1-6641124	SBS5	1	1	1	0	0	0	0
672	chr5:10275001-10875000	SBS3	1	1	2	0	0	0	0
673	chr5:105556447-152532693	SBS1	1	0	5	0	0	0	0
674	chr5:105556447-152532693	SBS100	1	0	6	0	0	0	0
675	chr5:105556447-152532693	SBS3	1	0	77	0	0	0	0
676	chr5:105556447-152532693	SBS5	1	0	2	0	0	0	0
677	chr5:10875001-13083488	SBS1	1	1	2	0	0	0	0
678	chr5:10875001-13083488	SBS100	1	1	1	0	0	0	0
679	chr5:10875001-13083488	SBS3	1	1	10	0	0	0	0
680	chr5:13088860-20908587	SBS1	1	1	5	0	0	0	0
681	chr5:13088860-20908587	SBS3	1	1	41	0	0	0	0
682	chr5:152532735-154606375	SBS3	1	0	4	0	0	0	0
683	chr5:154613079-181538259	SBS1	1	0	15	0	0	0	0
684	chr5:154613079-181538259	SBS100	1	0	3	0	0	0	0
685	chr5:154613079-181538259	SBS3	1	0	63	0	0	0	0
686	chr5:20908626-43856450	SBS1	1	1	6	0	0	0	0
687	chr5:20908626-43856450	SBS100	1	1	3	0	0	0	0
688	chr5:20908626-43856450	SBS3	1	1	92	0	0	0	0
689	chr5:20908626-43856450	SBS5	1	1	1	0	0	0	0
690	chr5:43873005-48272853	SBS1	1	1	3	0	0	0	0
691	chr5:43873005-48272853	SBS3	1	1	16	0	0	0	0
692	chr5:43873005-48272853	SBS5	1	1	2	0	0	0	0
693	chr5:48272854-51020934	SBS3	1	1	5	0	0	0	0
694	chr5:51022564-53202276	SBS3	1	1	9	0	0	0	0
695	chr5:53202277-56040135	SBS3	1	0	5	0	0	0	0
696	chr5:56040175-75601181	SBS100	1	0	3	0	0	0	0
697	chr5:56040175-75601181	SBS3	1	0	25	0	0	0	0
698	chr5:56040175-75601181	SBS5	1	0	1	0	0	0	0
699	chr5:6714286-10275000	SBS100	1	1	1	0	0	0	0
700	chr5:6714286-10275000	SBS3	1	1	25	0	0	0	0
701	chr5:6714286-10275000	SBS5	1	1	1	0	0	0	0
702	chr5:75601214-88394159	SBS1	1	0	1	0	0	0	0
703	chr5:75601214-88394159	SBS100	1	0	1	0	0	0	0
704	chr5:75601214-88394159	SBS3	1	0	34	0	0	0	0
705	chr5:88394454-92337267	SBS1	1	0	1	0	0	0	0
706	chr5:88394454-92337267	SBS3	1	0	12	0	0	0	0
707	chr5:92337317-105556398	SBS1	1	0	2	0	0	0	0
708	chr5:92337317-105556398	SBS3	1	0	35	0	0	0	0
709	chr5:92337317-105556398	SBS5	1	0	1	0	0	0	0
710	chr6:109713845-116867349	SBS1	2	0	0	1	0	0	0
711	chr6:109713845-116867349	SBS3	2	0	16	7	0	0	0
712	chr6:116867392-118622862	SBS3	2	0	7	1	0	0	0
713	chr6:118622902-129340647	SBS1	2	0	1	1	0	0	0
714	chr6:118622902-129340647	SBS3	2	0	32	8	0	0	0
715	chr6:118622902-129340647	SBS5	2	0	2	1	0	0	0
716	chr6:129340680-132589073	SBS3	2	0	9	2	0	0	0
717	chr6:132590274-142214358	SBS1	2	0	2	0	0	0	0
718	chr6:132590274-142214358	SBS100	2	0	1	0	0	0	0
719	chr6:132590274-142214358	SBS3	2	0	19	6	0	0	0
720	chr6:132590274-142214358	SBS5	2	0	1	1	0	0	0
721	chr6:142220495-143394000	SBS1	1	0	1	0	0	0	0
722	chr6:142220495-143394000	SBS3	1	0	4	0	0	0	0
723	chr6:142220495-143394000	SBS5	1	0	1	0	0	0	0
724	chr6:143394001-148165250	SBS1	1	0	1	0	0	0	0
725	chr6:143394001-148165250	SBS3	1	0	23	0	0	0	0
726	chr6:143394001-148165250	SBS5	1	0	1	0	0	0	0
727	chr6:148165687-154813996	SBS3	1	0	19	0	0	0	0
728	chr6:154814052-155282038	SBS3	1	0	1	0	0	0	0
729	chr6:155282077-165979375	SBS100	1	0	3	0	0	0	0
730	chr6:155282077-165979375	SBS3	1	0	32	0	0	0	0
731	chr6:155282077-165979375	SBS5	1	0	1	0	0	0	0
732	chr6:165979376-166702348	SBS3	2	0	7	0	0	0	0
733	chr6:166894107-170805979	SBS1	1	0	4	0	0	0	0
734	chr6:166894107-170805979	SBS3	1	0	14	0	0	0	0
735	chr6:59191911-69126845	SBS1	1	0	1	0	0	0	0
736	chr6:59191911-69126845	SBS3	1	0	37	0	0	0	0
737	chr6:69130834-93113157	SBS1	1	0	4	0	0	0	0
738	chr6:69130834-93113157	SBS100	1	0	2	0	0	0	0
739	chr6:69130834-93113157	SBS3	1	0	105	0	0	0	0
740	chr6:93194707-97074974	SBS3	1	0	10	0	0	0	0
741	chr6:93194707-97074974	SBS5	1	0	1	0	0	0	0
742	chr6:97075041-109708708	SBS1	1	0	1	0	0	0	0
743	chr6:97075041-109708708	SBS100	1	0	1	0	0	0	0
744	chr6:97075041-109708708	SBS3	1	0	29	0	0	0	0
745	chr6:97075041-109708708	SBS5	1	0	1	0	0	0	0
746	chr7:1-27390099	SBS1	1	0	8	0	0	0	0
747	chr7:1-27390099	SBS100	1	0	3	0	0	0	0
748	chr7:1-27390099	SBS3	1	0	53	0	0	0	0
749	chr7:102223528-125757308	SBS1	1	1	9	0	0	0	0
750	chr7:102223528-125757308	SBS100	1	1	6	0	0	0	0
751	chr7:102223528-125757308	SBS3	1	1	119	0	0	0	0
752	chr7:102223528-125757308	SBS5	1	1	3	0	0	0	0
753	chr7:125757814-128698648	SBS1	1	1	1	0	0	0	0
754	chr7:125757814-128698648	SBS100	1	1	1	0	0	0	0
755	chr7:125757814-128698648	SBS3	1	1	15	0	0	0	0
756	chr7:128700162-136035000	SBS1	1	1	1	0	0	0	0
757	chr7:128700162-136035000	SBS100	1	1	2	0	0	0	0
758	chr7:128700162-136035000	SBS3	1	1	21	0	0	0	0
759	chr7:128700162-136035000	SBS5	1	1	1	0	0	0	0
760	chr7:136035001-137855000	SBS100	1	1	1	0	0	0	0
761	chr7:136035001-137855000	SBS3	1	1	11	0	0	0	0
762	chr7:137855001-141036000	SBS1	1	1	2	0	0	0	0
763	chr7:137855001-141036000	SBS3	1	1	12	0	0	0	0
764	chr7:141036001-148645296	SBS1	1	1	4	0	0	0	0
765	chr7:141036001-148645296	SBS100	1	1	7	0	0	0	0
766	chr7:141036001-148645296	SBS3	1	1	63	0	0	0	0
767	chr7:141036001-148645296	SBS5	1	1	1	0	0	0	0
768	chr7:148645333-151500965	SBS3	1	1	12	0	0	0	0
769	chr7:151519130-152401000	SBS3	1	1	5	0	0	0	0
770	chr7:152401001-156880333	SBS1	1	1	3	0	0	0	0
771	chr7:152401001-156880333	SBS3	1	1	27	0	0	0	0
772	chr7:156880334-157428500	SBS1	3	1	1	0	0	0	0
773	chr7:156880334-157428500	SBS3	3	1	1	0	1	0	0
774	chr7:157428501-158250066	SBS1	2	1	2	0	0	0	0
775	chr7:157428501-158250066	SBS3	2	1	8	2	0	0	0
776	chr7:158250624-159345973	SBS1	3	1	0	0	3	0	0
777	chr7:158250624-159345973	SBS3	3	1	4	3	2	0	0
778	chr7:27390100-32837151	SBS1	1	1	2	0	0	0	0
779	chr7:27390100-32837151	SBS100	1	1	1	0	0	0	0
780	chr7:27390100-32837151	SBS3	1	1	19	0	0	0	0
781	chr7:32837152-36766527	SBS3	1	0	16	0	0	0	0
782	chr7:32837152-36766527	SBS5	1	0	1	0	0	0	0
783	chr7:36766528-43457476	SBS1	1	1	1	0	0	0	0
784	chr7:36766528-43457476	SBS100	1	1	1	0	0	0	0
785	chr7:36766528-43457476	SBS3	1	1	37	0	0	0	0
786	chr7:43464867-48442035	SBS1	1	1	1	0	0	0	0
787	chr7:43464867-48442035	SBS100	1	1	2	0	0	0	0
788	chr7:43464867-48442035	SBS3	1	1	20	0	0	0	0
789	chr7:48442087-51133936	SBS1	1	1	1	0	0	0	0
790	chr7:48442087-51133936	SBS100	1	1	1	0	0	0	0
791	chr7:48442087-51133936	SBS3	1	1	17	0	0	0	0
792	chr7:51134865-54723000	SBS3	1	1	18	0	0	0	0
793	chr7:54723001-56467933	SBS1	1	1	1	0	0	0	0
794	chr7:54723001-56467933	SBS3	1	1	12	0	0	0	0
795	chr7:54723001-56467933	SBS5	1	1	2	0	0	0	0
796	chr7:56477209-59498943	SBS1	1	1	1	0	0	0	0
797	chr7:56477209-59498943	SBS100	1	1	2	0	0	0	0
798	chr7:56477209-59498943	SBS3	1	1	15	0	0	0	0
799	chr7:59498944-63895500	SBS1	1	1	5	0	0	0	0
800	chr7:59498944-63895500	SBS100	1	1	1	0	0	0	0
801	chr7:59498944-63895500	SBS3	1	1	38	0	0	0	0
802	chr7:59498944-63895500	SBS5	1	1	1	0	0	0	0
803	chr7:63895501-69614629	SBS3	1	1	28	0	0	0	0
804	chr7:70459606-70845000	SBS100	1	1	1	0	0	0	0
805	chr7:70845001-72661000	SBS1	1	1	1	0	0	0	0
806	chr7:70845001-72661000	SBS3	1	1	13	0	0	0	0
807	chr7:72661001-78138000	SBS1	1	1	2	0	0	0	0
808	chr7:72661001-78138000	SBS3	1	1	24	0	0	0	0
809	chr7:72661001-78138000	SBS5	1	1	2	0	0	0	0
810	chr7:78138001-79173000	SBS3	1	1	6	0	0	0	0
811	chr7:79173001-82034656	SBS3	1	1	15	0	0	0	0
812	chr7:82062483-102222931	SBS1	1	1	4	0	0	0	0
813	chr7:82062483-102222931	SBS100	1	1	1	0	0	0	0
814	chr7:82062483-102222931	SBS3	1	1	83	0	0	0	0
815	chr8:1-11579436	SBS1	1	0	4	0	0	0	0
816	chr8:1-11579436	SBS3	1	0	25	0	0	0	0
817	chr8:1-11579436	SBS5	1	0	1	0	0	0	0
818	chr8:100935874-102152669	SBS3	3	0	1	0	0	0	0
819	chr8:102680606-103115843	SBS3	2	1	2	0	0	0	0
820	chr8:103160327-106562500	SBS1	2	1	1	0	0	0	0
821	chr8:103160327-106562500	SBS100	2	1	0	1	0	0	0
822	chr8:103160327-106562500	SBS3	2	1	15	4	0	0	0
823	chr8:103160327-106562500	SBS5	2	1	1	1	0	0	0
824	chr8:106562501-109949430	SBS100	2	1	0	1	0	0	0
825	chr8:106562501-109949430	SBS3	2	1	5	5	0	0	0
826	chr8:109949787-114380000	SBS1	2	1	1	1	0	0	0
827	chr8:109949787-114380000	SBS3	2	1	14	9	0	0	0
828	chr8:109949787-114380000	SBS5	2	1	1	0	0	0	0
829	chr8:114380001-117709109	SBS1	2	1	1	0	0	0	0
830	chr8:114380001-117709109	SBS100	2	1	1	0	0	0	0
831	chr8:114380001-117709109	SBS3	2	1	11	4	0	0	0
832	chr8:11579493-44955504	SBS1	1	0	4	0	0	0	0
833	chr8:11579493-44955504	SBS100	1	0	4	0	0	0	0
834	chr8:11579493-44955504	SBS3	1	0	66	0	0	0	0
835	chr8:11579493-44955504	SBS5	1	0	1	0	0	0	0
836	chr8:117742169-123370987	SBS3	2	1	12	8	0	0	0
837	chr8:117742169-123370987	SBS5	2	1	0	1	0	0	0
838	chr8:123371625-124074849	SBS3	2	1	1	1	0	0	0
839	chr8:124074888-126639754	SBS1	2	1	1	0	0	0	0
840	chr8:124074888-126639754	SBS3	2	1	4	1	0	0	0
841	chr8:126648374-127466836	SBS1	2	1	2	1	0	0	0
842	chr8:126648374-127466836	SBS3	2	1	2	1	0	0	0
843	chr8:127466837-134618261	SBS1	2	2	0	3	0	0	0
844	chr8:127466837-134618261	SBS100	2	2	1	0	0	0	0
845	chr8:127466837-134618261	SBS3	2	2	17	11	0	0	0
846	chr8:127466837-134618261	SBS5	2	2	0	1	0	0	0
