	segment_id	sig_max	major_cn	minor_cn	N4	N2	N3	N1	N5	N6	N8	N7	N13	N10	N11
309	chr18:18161053-27233643	SBS18	2	2	0	1	0	0	0	0	0	0	0	0	0
310	chr18:18161053-27233643	SBS3	2	2	0	8	0	0	0	0	0	0	0	0	0
311	chr18:18161053-27233643	SBS5	2	2	0	1	0	0	0	0	0	0	0	0	0
312	chr18:27233644-41349757	SBS100	2	2	0	2	0	0	0	0	0	0	0	0	0
313	chr18:27233644-41349757	SBS18	2	2	0	3	0	0	0	0	0	0	0	0	0
314	chr18:27233644-41349757	SBS3	2	2	0	33	0	0	0	0	0	0	0	0	0
315	chr18:27233644-41349757	SBS5	2	2	0	1	0	0	0	0	0	0	0	0	0
316	chr18:4116001-18161052	SBS1	2	2	0	1	0	0	0	0	0	0	0	0	0
317	chr18:4116001-18161052	SBS100	2	2	0	1	0	0	0	0	0	0	0	0	0
318	chr18:4116001-18161052	SBS18	2	2	0	1	0	0	0	0	0	0	0	0	0
319	chr18:4116001-18161052	SBS3	2	2	0	30	0	0	0	0	0	0	0	0	0
320	chr18:4116001-18161052	SBS5	2	2	0	1	0	0	0	0	0	0	0	0	0
321	chr18:41652001-50879325	SBS3	2	0	0	5	0	3	0	0	0	0	0	0	0
322	chr18:51316001-80373285	SBS1	1	0	0	0	0	2	0	0	0	0	0	0	0
323	chr18:51316001-80373285	SBS100	1	0	0	0	0	3	0	0	0	0	0	0	0
324	chr18:51316001-80373285	SBS18	1	0	0	0	0	3	0	0	0	0	0	0	0
325	chr18:51316001-80373285	SBS3	1	0	0	0	0	17	0	0	0	0	0	0	0
326	chr18:51316001-80373285	SBS5	1	0	0	0	0	1	0	0	0	0	0	0	0
327	chr19:1-2352727	SBS1	2	0	0	0	0	1	0	0	0	0	0	0	0
328	chr19:1-2352727	SBS3	2	0	0	1	0	2	0	0	0	0	0	0	0
329	chr19:16514001-25844926	SBS1	3	1	0	1	0	1	0	0	0	0	0	0	0
330	chr19:16514001-25844926	SBS100	3	1	0	1	0	0	0	0	0	0	0	0	0
331	chr19:16514001-25844926	SBS18	3	1	0	1	3	0	0	0	0	0	0	0	0
332	chr19:16514001-25844926	SBS3	3	1	0	16	16	0	0	0	0	0	0	0	0
333	chr19:2352728-3592869	SBS1	2	1	0	2	0	0	0	0	0	0	0	0	0
334	chr19:2352728-3592869	SBS100	2	1	0	2	0	0	0	0	0	0	0	0	0
335	chr19:2352728-3592869	SBS3	2	1	0	1	0	1	0	0	0	0	0	0	0
336	chr19:2352728-3592869	SBS5	2	1	0	0	0	1	0	0	0	0	0	0	0
337	chr19:25844927-58617616	SBS1	2	1	0	15	0	3	0	0	0	0	0	0	0
338	chr19:25844927-58617616	SBS100	2	1	0	6	0	0	0	0	0	0	0	0	0
339	chr19:25844927-58617616	SBS18	2	1	0	4	0	2	0	0	0	0	0	0	0
340	chr19:25844927-58617616	SBS3	2	1	0	83	0	37	0	0	0	0	0	0	0
341	chr19:25844927-58617616	SBS5	2	1	0	5	0	0	0	0	0	0	0	0	0
342	chr19:3618716-16514000	SBS1	2	1	0	0	0	2	0	0	0	0	0	0	0
343	chr19:3618716-16514000	SBS100	2	1	0	0	0	1	0	0	0	0	0	0	0
344	chr19:3618716-16514000	SBS3	2	1	0	15	0	3	0	0	0	0	0	0	0
345	chr19:3618716-16514000	SBS5	2	1	0	1	0	0	0	0	0	0	0	0	0
346	chr1:1-8198000	SBS1	3	1	0	0	2	0	0	0	0	0	0	0	0
347	chr1:1-8198000	SBS18	3	1	0	2	0	0	0	0	0	0	0	0	0
348	chr1:1-8198000	SBS3	3	1	0	4	16	0	0	0	0	0	0	0	0
349	chr1:1-8198000	SBS5	3	1	0	0	1	0	0	0	0	0	0	0	0
350	chr1:116559001-118026000	SBS18	2	1	0	1	0	0	0	0	0	0	0	0	0
351	chr1:116559001-118026000	SBS3	2	1	0	8	0	1	0	0	0	0	0	0	0
352	chr1:118026001-118879000	SBS18	1	1	0	0	0	1	0	0	0	0	0	0	0
353	chr1:118026001-118879000	SBS3	1	1	0	0	0	1	0	0	0	0	0	0	0
354	chr1:119149001-123605522	SBS3	2	2	0	3	0	0	0	0	0	0	0	0	0
355	chr1:123605523-143741500	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
356	chr1:123605523-143741500	SBS18	2	1	0	1	0	0	0	0	0	0	0	0	0
357	chr1:123605523-143741500	SBS3	2	1	0	9	0	4	0	0	0	0	0	0	0
358	chr1:123605523-143741500	SBS5	2	1	0	1	0	0	0	0	0	0	0	0	0
359	chr1:143741501-146473000	SBS1	3	3	0	1	0	0	0	0	0	0	0	0	0
360	chr1:143741501-146473000	SBS3	3	3	0	0	5	0	0	0	0	0	0	0	0
361	chr1:146473001-151854420	SBS1	5	2	1	0	1	0	0	0	0	0	0	0	0
362	chr1:146473001-151854420	SBS18	5	2	0	0	0	0	2	0	0	0	0	0	0
363	chr1:146473001-151854420	SBS3	5	2	4	0	3	0	5	0	0	0	0	0	0
364	chr1:146473001-151854420	SBS5	5	2	0	0	1	0	0	0	0	0	0	0	0
365	chr1:151854421-151890092	SBS3	7	3	0	0	0	0	0	1	0	0	0	0	0
366	chr1:151890093-156652390	SBS1	4	2	0	0	1	0	0	0	0	0	0	0	0
367	chr1:151890093-156652390	SBS100	4	2	0	0	1	0	0	0	0	0	0	0	0
368	chr1:151890093-156652390	SBS3	4	2	13	0	10	0	0	0	0	0	0	0	0
369	chr1:151890093-156652390	SBS5	4	2	1	0	0	0	0	0	0	0	0	0	0
370	chr1:156652427-166220208	SBS1	3	2	0	1	3	0	0	0	0	0	0	0	0
371	chr1:156652427-166220208	SBS100	3	2	0	1	3	0	0	0	0	0	0	0	0
372	chr1:156652427-166220208	SBS18	3	2	0	1	1	0	0	0	0	0	0	0	0
373	chr1:156652427-166220208	SBS3	3	2	0	5	19	0	0	0	0	0	0	0	0
374	chr1:156652427-166220208	SBS5	3	2	0	0	1	0	0	0	0	0	0	0	0
375	chr1:166220209-173491851	SBS100	3	3	0	0	1	0	0	0	0	0	0	0	0
376	chr1:166220209-173491851	SBS18	3	3	0	1	1	0	0	0	0	0	0	0	0
377	chr1:166220209-173491851	SBS3	3	3	0	6	25	0	0	0	0	0	0	0	0
378	chr1:166220209-173491851	SBS5	3	3	0	0	1	0	0	0	0	0	0	0	0
379	chr1:173497078-179124421	SBS100	3	3	0	0	2	0	0	0	0	0	0	0	0
380	chr1:173497078-179124421	SBS3	3	3	0	0	13	0	0	0	0	0	0	0	0
381	chr1:173497078-179124421	SBS5	3	3	0	0	2	0	0	0	0	0	0	0	0
382	chr1:179124422-200483000	SBS1	2	2	0	3	0	0	0	0	0	0	0	0	0
383	chr1:179124422-200483000	SBS100	2	2	0	1	0	0	0	0	0	0	0	0	0
384	chr1:179124422-200483000	SBS18	2	2	0	3	0	0	0	0	0	0	0	0	0
385	chr1:179124422-200483000	SBS3	2	2	0	42	0	0	0	0	0	0	0	0	0
386	chr1:179124422-200483000	SBS5	2	2	0	2	0	0	0	0	0	0	0	0	0
387	chr1:200483001-203460809	SBS1	3	3	0	0	1	0	0	0	0	0	0	0	0
388	chr1:200483001-203460809	SBS18	3	3	0	0	2	0	0	0	0	0	0	0	0
389	chr1:200483001-203460809	SBS3	3	3	0	0	6	0	0	0	0	0	0	0	0
390	chr1:203462059-211423000	SBS1	3	3	0	0	2	0	0	0	0	0	0	0	0
391	chr1:203462059-211423000	SBS18	3	3	0	0	1	0	0	0	0	0	0	0	0
392	chr1:203462059-211423000	SBS3	3	3	0	2	16	0	0	0	0	0	0	0	0
393	chr1:203462059-211423000	SBS5	3	3	0	0	1	0	0	0	0	0	0	0	0
394	chr1:211423001-212365000	SBS100	5	2	0	0	1	0	0	0	0	0	0	0	0
395	chr1:211423001-212365000	SBS3	5	2	0	0	0	0	1	0	0	0	0	0	0
396	chr1:212365001-222053584	SBS18	4	2	1	0	3	0	0	0	0	0	0	0	0
397	chr1:212365001-222053584	SBS3	4	2	24	1	7	0	0	0	0	0	0	0	0
398	chr1:212365001-222053584	SBS5	4	2	1	0	0	0	0	0	0	0	0	0	0
399	chr1:222053585-228907929	SBS1	5	3	0	0	2	0	0	0	0	0	0	0	0
400	chr1:222053585-228907929	SBS100	5	3	0	0	0	0	1	0	0	0	0	0	0
401	chr1:222053585-228907929	SBS18	5	3	1	0	1	0	2	0	0	0	0	0	0
402	chr1:222053585-228907929	SBS3	5	3	9	0	1	0	18	0	0	0	0	0	0
403	chr1:222053585-228907929	SBS5	5	3	0	0	0	0	1	0	0	0	0	0	0
404	chr1:228909485-235125000	SBS1	5	3	1	0	0	0	1	0	0	0	0	0	0
405	chr1:228909485-235125000	SBS100	5	3	1	0	0	0	0	0	0	0	0	0	0
406	chr1:228909485-235125000	SBS18	5	3	1	0	0	0	0	0	0	0	0	0	0
407	chr1:228909485-235125000	SBS3	5	3	2	0	2	0	12	0	0	0	0	0	0
408	chr1:235125001-235295000	SBS3	4	2	1	0	0	0	0	0	0	0	0	0	0
409	chr1:235295001-243134298	SBS1	4	4	2	0	0	0	0	0	0	0	0	0	0
410	chr1:235295001-243134298	SBS100	4	4	1	0	0	0	0	0	0	0	0	0	0
411	chr1:235295001-243134298	SBS18	4	4	3	0	1	0	0	0	0	0	0	0	0
412	chr1:235295001-243134298	SBS3	4	4	23	0	11	0	0	0	0	0	0	0	0
413	chr1:243134299-243744006	SBS3	4	4	1	0	0	0	0	0	0	0	0	0	0
414	chr1:243744809-246216000	SBS1	4	3	0	1	0	0	0	0	0	0	0	0	0
415	chr1:243744809-246216000	SBS3	4	3	8	0	1	0	0	0	0	0	0	0	0
416	chr1:243744809-246216000	SBS5	4	3	1	0	0	0	0	0	0	0	0	0	0
417	chr1:246216001-246817000	SBS3	6	3	0	0	5	0	0	0	0	0	0	0	0
418	chr1:246817001-248956422	SBS1	4	3	2	0	0	0	0	0	0	0	0	0	0
419	chr1:246817001-248956422	SBS100	4	3	1	0	0	0	0	0	0	0	0	0	0
420	chr1:246817001-248956422	SBS18	4	3	0	0	1	0	0	0	0	0	0	0	0
421	chr1:246817001-248956422	SBS3	4	3	8	0	9	0	0	0	0	0	0	0	0
422	chr1:25445477-26264442	SBS3	3	1	0	0	2	0	0	0	0	0	0	0	0
423	chr1:26264484-26570711	SBS3	3	1	0	1	1	0	0	0	0	0	0	0	0
424	chr1:26570712-28229000	SBS18	3	0	0	0	1	0	0	0	0	0	0	0	0
425	chr1:26570712-28229000	SBS3	3	0	0	1	1	0	0	0	0	0	0	0	0
426	chr1:28674373-30523000	SBS3	2	1	0	2	0	0	0	0	0	0	0	0	0
427	chr1:28674373-30523000	SBS5	2	1	0	1	0	0	0	0	0	0	0	0	0
428	chr1:30523001-33889000	SBS1	1	1	0	0	0	1	0	0	0	0	0	0	0
429	chr1:30523001-33889000	SBS18	1	1	0	0	0	1	0	0	0	0	0	0	0
430	chr1:30523001-33889000	SBS3	1	1	0	0	0	4	0	0	0	0	0	0	0
431	chr1:33889001-36929330	SBS3	2	1	0	8	0	0	0	0	0	0	0	0	0
432	chr1:36931525-51004000	SBS1	2	1	0	4	0	0	0	0	0	0	0	0	0
433	chr1:36931525-51004000	SBS100	2	1	0	4	0	0	0	0	0	0	0	0	0
434	chr1:36931525-51004000	SBS18	2	1	0	4	0	0	0	0	0	0	0	0	0
435	chr1:36931525-51004000	SBS3	2	1	0	20	0	0	0	0	0	0	0	0	0
436	chr1:36931525-51004000	SBS5	2	1	0	2	0	0	0	0	0	0	0	0	0
437	chr1:51004001-66335000	SBS1	1	1	0	0	0	1	0	0	0	0	0	0	0
438	chr1:51004001-66335000	SBS100	1	1	0	0	0	1	0	0	0	0	0	0	0
439	chr1:51004001-66335000	SBS18	1	1	0	0	0	2	0	0	0	0	0	0	0
440	chr1:51004001-66335000	SBS3	1	1	0	0	0	12	0	0	0	0	0	0	0
441	chr1:51004001-66335000	SBS5	1	1	0	0	0	2	0	0	0	0	0	0	0
442	chr1:66815001-116559000	SBS1	1	1	0	0	0	6	0	0	0	0	0	0	0
443	chr1:66815001-116559000	SBS100	1	1	0	0	0	2	0	0	0	0	0	0	0
444	chr1:66815001-116559000	SBS18	1	1	0	0	0	2	0	0	0	0	0	0	0
445	chr1:66815001-116559000	SBS3	1	1	0	0	0	61	0	0	0	0	0	0	0
446	chr1:66815001-116559000	SBS5	1	1	0	0	0	2	0	0	0	0	0	0	0
447	chr1:8198001-9638000	SBS100	4	1	1	0	0	0	0	0	0	0	0	0	0
448	chr1:8198001-9638000	SBS3	4	1	0	0	1	0	0	0	0	0	0	0	0
449	chr1:9638001-25443170	SBS1	3	1	0	3	7	1	0	0	0	0	0	0	0
450	chr1:9638001-25443170	SBS100	3	1	0	0	2	0	0	0	0	0	0	0	0
451	chr1:9638001-25443170	SBS18	3	1	0	1	2	0	0	0	0	0	0	0	0
452	chr1:9638001-25443170	SBS3	3	1	0	38	45	2	0	0	0	0	0	0	0
453	chr1:9638001-25443170	SBS5	3	1	0	2	9	0	0	0	0	0	0	0	0
454	chr20:1-3038120	SBS3	2	1	0	6	0	0	0	0	0	0	0	0	0
455	chr20:21350677-25666494	SBS3	2	1	0	7	0	1	0	0	0	0	0	0	0
456	chr20:25670647-28237289	SBS18	2	1	0	1	0	0	0	0	0	0	0	0	0
457	chr20:25670647-28237289	SBS3	2	1	0	6	0	3	0	0	0	0	0	0	0
458	chr20:28237290-53198004	SBS1	2	2	0	10	0	1	0	0	0	0	0	0	0
459	chr20:28237290-53198004	SBS100	2	2	0	4	0	0	0	0	0	0	0	0	0
460	chr20:28237290-53198004	SBS18	2	2	0	10	0	3	0	0	0	0	0	0	0
461	chr20:28237290-53198004	SBS3	2	2	0	113	0	14	0	0	0	0	0	0	0
462	chr20:28237290-53198004	SBS5	2	2	0	9	0	4	0	0	0	0	0	0	0
463	chr20:3088640-4404497	SBS3	2	1	0	2	0	0	0	0	0	0	0	0	0
464	chr20:4413198-21336723	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
465	chr20:4413198-21336723	SBS100	2	1	0	2	0	0	0	0	0	0	0	0	0
466	chr20:4413198-21336723	SBS18	2	1	0	1	0	0	0	0	0	0	0	0	0
467	chr20:4413198-21336723	SBS3	2	1	0	33	0	0	0	0	0	0	0	0	0
468	chr20:53201001-64444167	SBS1	2	0	0	1	0	2	0	0	0	0	0	0	0
469	chr20:53201001-64444167	SBS100	2	0	0	1	0	0	0	0	0	0	0	0	0
470	chr20:53201001-64444167	SBS18	2	0	0	1	0	0	0	0	0	0	0	0	0
471	chr20:53201001-64444167	SBS3	2	0	0	6	0	6	0	0	0	0	0	0	0
472	chr21:1-11890183	SBS1	2	0	0	0	0	3	0	0	0	0	0	0	0
473	chr21:1-11890183	SBS100	2	0	0	0	0	1	0	0	0	0	0	0	0
474	chr21:1-11890183	SBS18	2	0	0	0	0	1	0	0	0	0	0	0	0
475	chr21:1-11890183	SBS3	2	0	0	0	0	20	0	0	0	0	0	0	0
476	chr21:1-11890183	SBS5	2	0	0	0	0	3	0	0	0	0	0	0	0
477	chr21:11890184-15595223	SBS3	2	0	0	4	0	2	0	0	0	0	0	0	0
478	chr21:11890184-15595223	SBS5	2	0	0	0	0	1	0	0	0	0	0	0	0
479	chr21:15603324-36772959	SBS1	2	0	0	0	0	2	0	0	0	0	0	0	0
480	chr21:15603324-36772959	SBS100	2	0	0	0	0	2	0	0	0	0	0	0	0
481	chr21:15603324-36772959	SBS18	2	0	0	2	0	2	0	0	0	0	0	0	0
482	chr21:15603324-36772959	SBS3	2	0	0	24	0	15	0	0	0	0	0	0	0
483	chr21:15603324-36772959	SBS5	2	0	0	0	0	1	0	0	0	0	0	0	0
484	chr21:36772960-37498667	SBS5	3	2	0	0	1	0	0	0	0	0	0	0	0
485	chr21:37507356-41371959	SBS100	3	2	0	0	1	0	0	0	0	0	0	0	0
486	chr21:37507356-41371959	SBS18	3	2	0	0	2	0	0	0	0	0	0	0	0
487	chr21:37507356-41371959	SBS3	3	2	0	0	9	0	0	0	0	0	0	0	0
488	chr21:41376321-46709983	SBS18	3	1	0	0	1	0	0	0	0	0	0	0	0
489	chr21:41376321-46709983	SBS3	3	1	0	2	6	0	0	0	0	0	0	0	0
490	chr21:41376321-46709983	SBS5	3	1	0	0	1	0	0	0	0	0	0	0	0
491	chr22:14004553-24189219	SBS1	2	0	0	1	0	1	0	0	0	0	0	0	0
492	chr22:14004553-24189219	SBS3	2	0	0	7	0	13	0	0	0	0	0	0	0
493	chr22:14004553-24189219	SBS5	2	0	0	1	0	1	0	0	0	0	0	0	0
494	chr22:24189510-27511419	SBS18	2	0	0	1	0	0	0	0	0	0	0	0	0
495	chr22:24189510-27511419	SBS3	2	0	0	2	0	0	0	0	0	0	0	0	0
496	chr22:24189510-27511419	SBS5	2	0	0	1	0	0	0	0	0	0	0	0	0
497	chr22:27513286-43100631	SBS1	2	0	0	2	0	2	0	0	0	0	0	0	0
498	chr22:27513286-43100631	SBS3	2	0	0	8	0	11	0	0	0	0	0	0	0
499	chr22:27513286-43100631	SBS5	2	0	0	0	0	1	0	0	0	0	0	0	0
500	chr22:43100632-50818468	SBS1	2	0	0	1	0	0	0	0	0	0	0	0	0
501	chr22:43100632-50818468	SBS100	2	0	0	1	0	1	0	0	0	0	0	0	0
502	chr22:43100632-50818468	SBS3	2	0	0	9	0	3	0	0	0	0	0	0	0
503	chr2:1-8741000	SBS1	2	2	0	2	0	0	0	0	0	0	0	0	0
504	chr2:1-8741000	SBS3	2	2	0	13	0	0	0	0	0	0	0	0	0
505	chr2:114605001-117797000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
506	chr2:114605001-117797000	SBS3	2	1	0	4	0	0	0	0	0	0	0	0	0
507	chr2:117797001-136793802	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
508	chr2:117797001-136793802	SBS100	2	1	0	0	0	1	0	0	0	0	0	0	0
509	chr2:117797001-136793802	SBS18	2	1	0	1	0	2	0	0	0	0	0	0	0
510	chr2:117797001-136793802	SBS3	2	1	0	31	0	5	0	0	0	0	0	0	0
511	chr2:117797001-136793802	SBS5	2	1	0	1	0	3	0	0	0	0	0	0	0
512	chr2:136793836-168992119	SBS1	2	1	0	5	0	0	0	0	0	0	0	0	0
513	chr2:136793836-168992119	SBS100	2	1	0	2	0	0	0	0	0	0	0	0	0
514	chr2:136793836-168992119	SBS18	2	1	0	2	0	0	0	0	0	0	0	0	0
515	chr2:136793836-168992119	SBS3	2	1	0	46	0	4	0	0	0	0	0	0	0
516	chr2:136793836-168992119	SBS5	2	1	0	4	0	0	0	0	0	0	0	0	0
517	chr2:168992199-173707832	SBS3	2	1	0	7	0	1	0	0	0	0	0	0	0
518	chr2:173707882-194625757	SBS1	2	1	0	2	0	0	0	0	0	0	0	0	0
519	chr2:173707882-194625757	SBS18	2	1	0	3	0	0	0	0	0	0	0	0	0
520	chr2:173707882-194625757	SBS3	2	1	0	34	0	4	0	0	0	0	0	0	0
521	chr2:173707882-194625757	SBS5	2	1	0	1	0	0	0	0	0	0	0	0	0
522	chr2:194625790-223855323	SBS1	2	1	0	4	0	0	0	0	0	0	0	0	0
523	chr2:194625790-223855323	SBS100	2	1	0	5	0	0	0	0	0	0	0	0	0
524	chr2:194625790-223855323	SBS18	2	1	0	1	0	0	0	0	0	0	0	0	0
525	chr2:194625790-223855323	SBS3	2	1	0	23	0	7	0	0	0	0	0	0	0
526	chr2:194625790-223855323	SBS5	2	1	0	2	0	0	0	0	0	0	0	0	0
527	chr2:223856101-235023581	SBS18	2	1	0	1	0	0	0	0	0	0	0	0	0
528	chr2:223856101-235023581	SBS3	2	1	0	20	0	2	0	0	0	0	0	0	0
529	chr2:235037714-242193529	SBS1	2	1	0	3	0	0	0	0	0	0	0	0	0
530	chr2:235037714-242193529	SBS100	2	1	0	1	0	0	0	0	0	0	0	0	0
531	chr2:235037714-242193529	SBS3	2	1	0	13	0	1	0	0	0	0	0	0	0
532	chr2:235037714-242193529	SBS5	2	1	0	1	0	0	0	0	0	0	0	0	0
533	chr2:41466522-43027000	SBS3	2	2	0	1	0	0	0	0	0	0	0	0	0
534	chr2:41466522-43027000	SBS5	2	2	0	1	0	0	0	0	0	0	0	0	0
535	chr2:43223001-62113403	SBS1	2	2	0	2	0	0	0	0	0	0	0	0	0
536	chr2:43223001-62113403	SBS18	2	2	0	2	0	0	0	0	0	0	0	0	0
537	chr2:43223001-62113403	SBS3	2	2	0	22	0	0	0	0	0	0	0	0	0
538	chr2:43223001-62113403	SBS5	2	2	0	2	0	0	0	0	0	0	0	0	0
539	chr2:62113436-62331414	SBS3	2	2	0	1	0	0	0	0	0	0	0	0	0
540	chr2:62331653-68095412	SBS1	2	2	0	1	0	0	0	0	0	0	0	0	0
541	chr2:62331653-68095412	SBS3	2	2	0	7	0	0	0	0	0	0	0	0	0
542	chr2:68097365-68642000	SBS3	2	2	0	1	0	0	0	0	0	0	0	0	0
543	chr2:68642001-72244861	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
544	chr2:68642001-72244861	SBS100	2	1	0	1	0	0	0	0	0	0	0	0	0
545	chr2:68642001-72244861	SBS3	2	1	0	10	0	1	0	0	0	0	0	0	0
546	chr2:72244862-72463034	SBS3	1	0	0	0	0	1	0	0	0	0	0	0	0
547	chr2:72463035-75787000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0
548	chr2:72463035-75787000	SBS3	2	1	0	4	0	0	0	0	0	0	0	0	0
549	chr2:75787001-84256000	SBS18	2	1	0	1	0	0	0	0	0	0	0	0	0
550	chr2:75787001-84256000	SBS3	2	1	0	11	0	0	0	0	0	0	0	0	0
551	chr2:75787001-84256000	SBS5	2	1	0	1	0	0	0	0	0	0	0	0	0
552	chr2:84256001-93139350	SBS1	2	1	0	1	0	4	0	0	0	0	0	0	0
553	chr2:84256001-93139350	SBS100	2	1	0	1	0	0	0	0	0	0	0	0	0
554	chr2:84256001-93139350	SBS18	2	1	0	1	0	3	0	0	0	0	0	0	0
555	chr2:84256001-93139350	SBS3	2	1	0	15	0	10	0	0	0	0	0	0	0
556	chr2:84256001-93139350	SBS5	2	1	0	3	0	0	0	0	0	0	0	0	0
557	chr2:8741001-9395000	SBS3	3	3	0	0	2	0	0	0	0	0	0	0	0
558	chr2:93139351-113745995	SBS1	2	1	0	5	0	1	0	0	0	0	0	0	0
559	chr2:93139351-113745995	SBS18	2	1	0	1	0	0	0	0	0	0	0	0	0
560	chr2:93139351-113745995	SBS3	2	1	0	37	0	6	0	0	0	0	0	0	0
561	chr2:93139351-113745995	SBS5	2	1	0	2	0	0	0	0	0	0	0	0	0
562	chr2:9395001-41466517	SBS1	2	2	0	3	0	0	0	0	0	0	0	0	0
563	chr2:9395001-41466517	SBS100	2	2	0	2	0	0	0	0	0	0	0	0	0
564	chr2:9395001-41466517	SBS18	2	2	0	4	0	0	0	0	0	0	0	0	0
565	chr2:9395001-41466517	SBS3	2	2	0	57	0	0	0	0	0	0	0	0	0
566	chr2:9395001-41466517	SBS5	2	2	0	7	0	0	0	0	0	0	0	0	0
567	chr3:109712864-111495000	SBS18	3	0	0	0	1	0	0	0	0	0	0	0	0
568	chr3:109712864-111495000	SBS3	3	0	0	1	4	1	0	0	0	0	0	0	0
569	chr3:111495001-115787636	SBS3	3	0	0	6	6	2	0	0	0	0	0	0	0
570	chr3:111495001-115787636	SBS5	3	0	0	0	1	0	0	0	0	0	0	0	0
571	chr3:115787637-119654603	SBS1	3	1	0	1	0	0	0	0	0	0	0	0	0
572	chr3:115787637-119654603	SBS18	3	1	0	1	0	0	0	0	0	0	0	0	0
573	chr3:115787637-119654603	SBS3	3	1	0	2	9	0	0	0	0	0	0	0	0
574	chr3:119664851-136171654	SBS1	3	2	0	0	5	0	0	0	0	0	0	0	0
575	chr3:119664851-136171654	SBS100	3	2	0	0	2	0	0	0	0	0	0	0	0
576	chr3:119664851-136171654	SBS18	3	2	0	0	2	0	0	0	0	0	0	0	0
577	chr3:119664851-136171654	SBS3	3	2	0	11	39	0	0	0	0	0	0	0	0
578	chr3:119664851-136171654	SBS5	3	2	0	0	2	0	0	0	0	0	0	0	0
579	chr3:136186202-137137000	SBS3	3	1	0	0	1	0	0	0	0	0	0	0	0
580	chr3:137137001-147188279	SBS1	2	2	0	1	0	0	0	0	0	0	0	0	0
581	chr3:137137001-147188279	SBS100	2	2	0	3	0	0	0	0	0	0	0	0	0
582	chr3:137137001-147188279	SBS3	2	2	0	8	0	0	0	0	0	0	0	0	0
583	chr3:137137001-147188279	SBS5	2	2	0	1	0	0	0	0	0	0	0	0	0
584	chr3:147188280-147198681	SBS18	4	0	1	0	0	0	0	0	0	0	0	0	0
585	chr3:147198682-148916000	SBS100	2	1	0	1	0	0	0	0	0	0	0	0	0
586	chr3:147198682-148916000	SBS3	2	1	0	6	0	0	0	0	0	0	0	0	0
587	chr3:148916001-157646000	SBS1	2	2	0	2	0	0	0	0	0	0	0	0	0
588	chr3:148916001-157646000	SBS100	2	2	0	1	0	0	0	0	0	0	0	0	0
589	chr3:148916001-157646000	SBS3	2	2	0	14	0	0	0	0	0	0	0	0	0
590	chr3:148916001-157646000	SBS5	2	2	0	2	0	0	0	0	0	0	0	0	0
591	chr3:1515307-1675000	SBS3	3	0	0	1	0	0	0	0	0	0	0	0	0
592	chr3:157646001-159885000	SBS3	2	1	0	3	0	0	0	0	0	0	0	0	0
593	chr3:160032001-165548000	SBS18	2	1	0	1	0	0	0	0	0	0	0	0	0
594	chr3:160032001-165548000	SBS3	2	1	0	6	0	0	0	0	0	0	0	0	0
595	chr3:165548001-176093000	SBS1	3	1	0	0	4	0	0	0	0	0	0	0	0
596	chr3:165548001-176093000	SBS18	3	1	0	0	1	0	0	0	0	0	0	0	0
597	chr3:165548001-176093000	SBS3	3	1	0	5	17	0	0	0	0	0	0	0	0
598	chr3:1675001-29174000	SBS1	2	2	0	3	0	0	0	0	0	0	0	0	0
599	chr3:1675001-29174000	SBS100	2	2	0	1	0	0	0	0	0	0	0	0	0
600	chr3:1675001-29174000	SBS18	2	2	0	2	0	0	0	0	0	0	0	0	0
601	chr3:1675001-29174000	SBS3	2	2	0	38	0	0	0	0	0	0	0	0	0
602	chr3:1675001-29174000	SBS5	2	2	0	4	0	0	0	0	0	0	0	0	0
603	chr3:176093001-176845000	SBS100	4	1	0	1	0	0	0	0	0	0	0	0	0
604	chr3:176093001-176845000	SBS3	4	1	2	0	1	0	0	0	0	0	0	0	0
605	chr3:177111777-184183312	SBS1	3	2	0	0	1	0	0	0	0	0	0	0	0
606	chr3:177111777-184183312	SBS18	3	2	0	0	2	0	0	0	0	0	0	0	0
607	chr3:177111777-184183312	SBS3	3	2	0	3	19	0	0	0	0	0	0	0	0
608	chr3:184193070-198295559	SBS100	3	2	0	0	2	0	0	0	0	0	0	0	0
609	chr3:184193070-198295559	SBS18	3	2	0	0	3	0	0	0	0	0	0	0	0
610	chr3:184193070-198295559	SBS3	3	2	0	7	27	4	0	0	0	0	0	0	0
611	chr3:184193070-198295559	SBS5	3	2	0	0	1	0	0	0	0	0	0	0	0
612	chr3:29174001-37680857	SBS3	2	1	0	15	0	2	0	0	0	0	0	0	0
613	chr3:29174001-37680857	SBS5	2	1	0	2	0	0	0	0	0	0	0	0	0
614	chr3:37817484-52921000	SBS1	2	1	0	0	0	1	0	0	0	0	0	0	0
615	chr3:37817484-52921000	SBS100	2	1	0	1	0	0	0	0	0	0	0	0	0
616	chr3:37817484-52921000	SBS3	2	1	0	22	0	2	0	0	0	0	0	0	0
617	chr3:37817484-52921000	SBS5	2	1	0	1	0	1	0	0	0	0	0	0	0
618	chr3:52921001-58984479	SBS18	2	1	0	1	0	0	0	0	0	0	0	0	0
