	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4	N6	N5	N8	N9	N7
339	chr12:28461001-29658838	SBS5	1	1	1	0	0	0	0	0	0	0	0
340	chr12:29664877-30591500	SBS3	1	1	7	0	0	0	0	0	0	0	0
341	chr12:29664877-30591500	SBS5	1	1	1	0	0	0	0	0	0	0	0
342	chr12:30591501-33564000	SBS100	1	1	1	0	0	0	0	0	0	0	0
343	chr12:30591501-33564000	SBS18	1	1	1	0	0	0	0	0	0	0	0
344	chr12:30591501-33564000	SBS3	1	1	12	0	0	0	0	0	0	0	0
345	chr12:30591501-33564000	SBS5	1	1	1	0	0	0	0	0	0	0	0
346	chr12:33564001-35977329	SBS1	1	1	1	0	0	0	0	0	0	0	0
347	chr12:33564001-35977329	SBS100	1	1	1	0	0	0	0	0	0	0	0
348	chr12:33564001-35977329	SBS3	1	1	4	0	0	0	0	0	0	0	0
349	chr12:35977330-42080000	SBS1	1	1	2	0	0	0	0	0	0	0	0
350	chr12:35977330-42080000	SBS100	1	1	2	0	0	0	0	0	0	0	0
351	chr12:35977330-42080000	SBS18	1	1	3	0	0	0	0	0	0	0	0
352	chr12:35977330-42080000	SBS3	1	1	8	0	0	0	0	0	0	0	0
353	chr12:3888001-5965000	SBS3	1	1	2	0	0	0	0	0	0	0	0
354	chr12:42080001-42448000	SBS1	1	1	1	0	0	0	0	0	0	0	0
355	chr12:42080001-42448000	SBS3	1	1	1	0	0	0	0	0	0	0	0
356	chr12:42448001-45122000	SBS18	1	1	1	0	0	0	0	0	0	0	0
357	chr12:42448001-45122000	SBS3	1	1	4	0	0	0	0	0	0	0	0
358	chr12:45122001-46495000	SBS3	1	1	2	0	0	0	0	0	0	0	0
359	chr12:45122001-46495000	SBS5	1	1	1	0	0	0	0	0	0	0	0
360	chr12:46495001-47020000	SBS3	1	1	3	0	0	0	0	0	0	0	0
361	chr12:47404001-47635000	SBS3	1	1	1	0	0	0	0	0	0	0	0
362	chr12:47635001-48202000	SBS3	1	1	3	0	0	0	0	0	0	0	0
363	chr12:48202001-48648000	SBS18	1	1	1	0	0	0	0	0	0	0	0
364	chr12:48202001-48648000	SBS3	1	1	2	0	0	0	0	0	0	0	0
365	chr12:48648001-50502000	SBS1	1	1	1	0	0	0	0	0	0	0	0
366	chr12:48648001-50502000	SBS3	1	1	3	0	0	0	0	0	0	0	0
367	chr12:48648001-50502000	SBS5	1	1	1	0	0	0	0	0	0	0	0
368	chr12:50669001-51442000	SBS3	1	1	1	0	0	0	0	0	0	0	0
369	chr12:51921001-52252000	SBS3	2	1	1	0	0	0	0	0	0	0	0
370	chr12:52252001-52865000	SBS3	1	1	1	0	0	0	0	0	0	0	0
371	chr12:53071743-54446000	SBS1	2	1	1	0	0	0	0	0	0	0	0
372	chr12:53071743-54446000	SBS100	2	1	1	0	0	0	0	0	0	0	0
373	chr12:53071743-54446000	SBS3	2	1	7	2	0	0	0	0	0	0	0
374	chr12:54446001-55704000	SBS3	2	1	5	1	0	0	0	0	0	0	0
375	chr12:55704001-64548000	SBS1	2	1	3	1	0	0	0	0	0	0	0
376	chr12:55704001-64548000	SBS18	2	1	1	1	0	0	0	0	0	0	0
377	chr12:55704001-64548000	SBS3	2	1	15	4	0	0	0	0	0	0	0
378	chr12:55704001-64548000	SBS5	2	1	2	1	0	0	0	0	0	0	0
379	chr12:5965001-7198000	SBS3	1	1	2	0	0	0	0	0	0	0	0
380	chr12:64548001-64699000	SBS3	3	1	1	0	1	0	0	0	0	0	0
381	chr12:64699001-64928000	SBS5	2	1	1	0	0	0	0	0	0	0	0
382	chr12:64928001-65162000	SBS3	2	1	1	0	0	0	0	0	0	0	0
383	chr12:65240001-68553500	SBS3	2	1	3	2	0	0	0	0	0	0	0
384	chr12:65240001-68553500	SBS5	2	1	1	0	0	0	0	0	0	0	0
385	chr12:68553501-69096175	SBS3	2	1	0	1	0	0	0	0	0	0	0
386	chr12:69096256-69408000	SBS3	2	1	1	0	0	0	0	0	0	0	0
387	chr12:69587001-70370000	SBS100	2	1	1	0	0	0	0	0	0	0	0
388	chr12:69587001-70370000	SBS3	2	1	1	0	0	0	0	0	0	0	0
389	chr12:70370001-71579000	SBS18	2	1	2	0	0	0	0	0	0	0	0
390	chr12:70370001-71579000	SBS3	2	1	0	1	0	0	0	0	0	0	0
391	chr12:71579001-71975000	SBS18	2	1	1	0	0	0	0	0	0	0	0
392	chr12:71975001-73908000	SBS100	2	1	1	1	0	0	0	0	0	0	0
393	chr12:71975001-73908000	SBS3	2	1	2	2	0	0	0	0	0	0	0
394	chr12:71975001-73908000	SBS5	2	1	0	1	0	0	0	0	0	0	0
395	chr12:7198001-9633000	SBS3	1	1	3	0	0	0	0	0	0	0	0
396	chr12:7198001-9633000	SBS5	1	1	1	0	0	0	0	0	0	0	0
397	chr12:73908001-77073000	SBS1	2	1	1	0	0	0	0	0	0	0	0
398	chr12:73908001-77073000	SBS18	2	1	1	0	0	0	0	0	0	0	0
399	chr12:73908001-77073000	SBS3	2	1	2	2	0	0	0	0	0	0	0
400	chr12:77073001-77874000	SBS5	2	1	1	0	0	0	0	0	0	0	0
401	chr12:77874001-79634000	SBS1	2	1	1	0	0	0	0	0	0	0	0
402	chr12:77874001-79634000	SBS3	2	1	1	1	0	0	0	0	0	0	0
403	chr12:77874001-79634000	SBS5	2	1	1	0	0	0	0	0	0	0	0
404	chr12:79950001-88030000	SBS18	2	1	3	2	0	0	0	0	0	0	0
405	chr12:79950001-88030000	SBS3	2	1	13	3	0	0	0	0	0	0	0
406	chr12:79950001-88030000	SBS5	2	1	2	0	0	0	0	0	0	0	0
407	chr12:828001-1624000	SBS3	1	1	1	0	0	0	0	0	0	0	0
408	chr12:88030001-89795000	SBS1	2	1	1	0	0	0	0	0	0	0	0
409	chr12:88030001-89795000	SBS100	2	1	1	0	0	0	0	0	0	0	0
410	chr12:88030001-89795000	SBS3	2	1	4	1	0	0	0	0	0	0	0
411	chr12:89795001-90933000	SBS18	2	1	1	0	0	0	0	0	0	0	0
412	chr12:89795001-90933000	SBS3	2	1	1	1	0	0	0	0	0	0	0
413	chr12:90933001-95700000	SBS100	2	1	1	0	0	0	0	0	0	0	0
414	chr12:90933001-95700000	SBS18	2	1	1	0	0	0	0	0	0	0	0
415	chr12:90933001-95700000	SBS3	2	1	7	2	0	0	0	0	0	0	0
416	chr12:90933001-95700000	SBS5	2	1	1	0	0	0	0	0	0	0	0
417	chr12:96430001-97451000	SBS3	2	1	1	0	0	0	0	0	0	0	0
418	chr12:97451001-97579000	SBS3	3	1	0	0	1	0	0	0	0	0	0
419	chr12:97841371-100351000	SBS3	2	1	1	0	0	0	0	0	0	0	0
420	chr13:100855001-102552000	SBS3	2	0	6	0	0	0	0	0	0	0	0
421	chr13:100855001-102552000	SBS5	2	0	1	0	0	0	0	0	0	0	0
422	chr13:102922001-105171391	SBS1	2	0	2	0	0	0	0	0	0	0	0
423	chr13:102922001-105171391	SBS18	2	0	1	0	0	0	0	0	0	0	0
424	chr13:102922001-105171391	SBS3	2	0	5	1	0	0	0	0	0	0	0
425	chr13:102922001-105171391	SBS5	2	0	1	0	0	0	0	0	0	0	0
426	chr13:105171579-109571000	SBS3	2	0	8	1	0	0	0	0	0	0	0
427	chr13:105171579-109571000	SBS5	2	0	1	0	0	0	0	0	0	0	0
428	chr13:109806001-112885000	SBS1	2	0	1	0	0	0	0	0	0	0	0
429	chr13:109806001-112885000	SBS18	2	0	1	0	0	0	0	0	0	0	0
430	chr13:109806001-112885000	SBS3	2	0	8	0	0	0	0	0	0	0	0
431	chr13:109806001-112885000	SBS5	2	0	2	0	0	0	0	0	0	0	0
432	chr13:113334001-114364328	SBS1	2	0	1	0	0	0	0	0	0	0	0
433	chr13:113334001-114364328	SBS3	2	0	1	0	0	0	0	0	0	0	0
434	chr13:17025624-25699627	SBS1	1	0	7	0	0	0	0	0	0	0	0
435	chr13:17025624-25699627	SBS100	1	0	2	0	0	0	0	0	0	0	0
436	chr13:17025624-25699627	SBS3	1	0	22	0	0	0	0	0	0	0	0
437	chr13:25700384-29168473	SBS3	1	0	4	0	0	0	0	0	0	0	0
438	chr13:29168614-33708699	SBS3	1	0	7	0	0	0	0	0	0	0	0
439	chr13:33708748-40959000	SBS1	1	0	1	0	0	0	0	0	0	0	0
440	chr13:33708748-40959000	SBS3	1	0	7	0	0	0	0	0	0	0	0
441	chr13:33708748-40959000	SBS5	1	0	1	0	0	0	0	0	0	0	0
442	chr13:41065001-56378728	SBS100	1	0	1	0	0	0	0	0	0	0	0
443	chr13:41065001-56378728	SBS18	1	0	1	0	0	0	0	0	0	0	0
444	chr13:41065001-56378728	SBS3	1	0	19	0	0	0	0	0	0	0	0
445	chr13:59777001-75878000	SBS100	2	0	3	0	0	0	0	0	0	0	0
446	chr13:59777001-75878000	SBS18	2	0	1	0	0	0	0	0	0	0	0
447	chr13:59777001-75878000	SBS3	2	0	36	2	0	0	0	0	0	0	0
448	chr13:59777001-75878000	SBS5	2	0	3	0	0	0	0	0	0	0	0
449	chr13:75878001-76972000	SBS1	2	0	1	0	0	0	0	0	0	0	0
450	chr13:75878001-76972000	SBS3	2	0	6	0	0	0	0	0	0	0	0
451	chr13:76972001-77357000	SBS3	2	0	1	0	0	0	0	0	0	0	0
452	chr13:77570001-78682000	SBS1	2	0	1	0	0	0	0	0	0	0	0
453	chr13:77570001-78682000	SBS3	2	0	1	0	0	0	0	0	0	0	0
454	chr13:78682001-78965000	SBS3	2	0	1	0	0	0	0	0	0	0	0
455	chr13:79556001-80808000	SBS3	2	0	2	0	0	0	0	0	0	0	0
456	chr13:80808001-91422000	SBS1	2	0	0	1	0	0	0	0	0	0	0
457	chr13:80808001-91422000	SBS100	2	0	3	0	0	0	0	0	0	0	0
458	chr13:80808001-91422000	SBS18	2	0	1	0	0	0	0	0	0	0	0
459	chr13:80808001-91422000	SBS3	2	0	21	2	0	0	0	0	0	0	0
460	chr13:80808001-91422000	SBS5	2	0	1	0	0	0	0	0	0	0	0
461	chr13:91422001-94071000	SBS1	2	0	1	0	0	0	0	0	0	0	0
462	chr13:91422001-94071000	SBS100	2	0	1	0	0	0	0	0	0	0	0
463	chr13:91422001-94071000	SBS18	2	0	1	0	0	0	0	0	0	0	0
464	chr13:91422001-94071000	SBS3	2	0	3	1	0	0	0	0	0	0	0
465	chr13:91422001-94071000	SBS5	2	0	1	0	0	0	0	0	0	0	0
466	chr13:94071001-94450000	SBS1	2	0	1	0	0	0	0	0	0	0	0
467	chr13:94678001-95109000	SBS3	2	0	8	0	0	0	0	0	0	0	0
468	chr13:95801001-100855000	SBS1	2	0	1	0	0	0	0	0	0	0	0
469	chr13:95801001-100855000	SBS18	2	0	2	0	0	0	0	0	0	0	0
470	chr13:95801001-100855000	SBS3	2	0	7	0	0	0	0	0	0	0	0
471	chr13:95801001-100855000	SBS5	2	0	1	0	0	0	0	0	0	0	0
472	chr14:1-17086761	SBS3	1	1	1	0	0	0	0	0	0	0	0
473	chr14:100444001-101727000	SBS3	1	1	3	0	0	0	0	0	0	0	0
474	chr14:101727001-103927000	SBS1	1	1	1	0	0	0	0	0	0	0	0
475	chr14:101727001-103927000	SBS3	1	1	4	0	0	0	0	0	0	0	0
476	chr14:103927001-107043718	SBS1	1	1	3	0	0	0	0	0	0	0	0
477	chr14:103927001-107043718	SBS100	1	1	1	0	0	0	0	0	0	0	0
478	chr14:103927001-107043718	SBS18	1	1	1	0	0	0	0	0	0	0	0
479	chr14:103927001-107043718	SBS3	1	1	18	0	0	0	0	0	0	0	0
480	chr14:103927001-107043718	SBS5	1	1	4	0	0	0	0	0	0	0	0
481	chr14:17086762-20291000	SBS3	1	1	2	0	0	0	0	0	0	0	0
482	chr14:20700008-21730500	SBS3	1	1	2	0	0	0	0	0	0	0	0
483	chr14:21730501-22551000	SBS18	1	1	1	0	0	0	0	0	0	0	0
484	chr14:21730501-22551000	SBS3	1	1	1	0	0	0	0	0	0	0	0
485	chr14:22602001-22817000	SBS3	1	1	1	0	0	0	0	0	0	0	0
486	chr14:23466001-24461000	SBS100	1	1	1	0	0	0	0	0	0	0	0
487	chr14:23466001-24461000	SBS3	1	1	2	0	0	0	0	0	0	0	0
488	chr14:24461001-24718682	SBS3	1	1	2	0	0	0	0	0	0	0	0
489	chr14:24720767-25364000	SBS3	1	1	1	0	0	0	0	0	0	0	0
490	chr14:26993001-30494000	SBS3	1	1	7	0	0	0	0	0	0	0	0
491	chr14:30494001-32517000	SBS1	1	1	1	0	0	0	0	0	0	0	0
492	chr14:30494001-32517000	SBS3	1	1	5	0	0	0	0	0	0	0	0
493	chr14:32517001-33669000	SBS3	1	1	2	0	0	0	0	0	0	0	0
494	chr14:33669001-35488209	SBS18	1	1	1	0	0	0	0	0	0	0	0
495	chr14:33669001-35488209	SBS3	1	1	5	0	0	0	0	0	0	0	0
496	chr14:35488887-37142000	SBS18	1	1	1	0	0	0	0	0	0	0	0
497	chr14:35488887-37142000	SBS3	1	1	6	0	0	0	0	0	0	0	0
498	chr14:37908001-43409000	SBS100	1	1	2	0	0	0	0	0	0	0	0
499	chr14:37908001-43409000	SBS18	1	1	2	0	0	0	0	0	0	0	0
500	chr14:37908001-43409000	SBS3	1	1	11	0	0	0	0	0	0	0	0
501	chr14:37908001-43409000	SBS5	1	1	1	0	0	0	0	0	0	0	0
502	chr14:43806001-48639000	SBS100	1	1	1	0	0	0	0	0	0	0	0
503	chr14:43806001-48639000	SBS3	1	1	10	0	0	0	0	0	0	0	0
504	chr14:43806001-48639000	SBS5	1	1	1	0	0	0	0	0	0	0	0
505	chr14:48639253-49454000	SBS3	1	1	2	0	0	0	0	0	0	0	0
506	chr14:49454001-52974930	SBS3	1	1	8	0	0	0	0	0	0	0	0
507	chr14:52974969-53361000	SBS18	1	1	1	0	0	0	0	0	0	0	0
508	chr14:53361001-54325000	SBS1	1	1	1	0	0	0	0	0	0	0	0
509	chr14:53361001-54325000	SBS18	1	1	2	0	0	0	0	0	0	0	0
510	chr14:53361001-54325000	SBS3	1	1	3	0	0	0	0	0	0	0	0
511	chr14:54325001-55819000	SBS3	1	1	2	0	0	0	0	0	0	0	0
512	chr14:55819001-58232000	SBS100	1	1	1	0	0	0	0	0	0	0	0
513	chr14:55819001-58232000	SBS18	1	1	1	0	0	0	0	0	0	0	0
514	chr14:55819001-58232000	SBS3	1	1	1	0	0	0	0	0	0	0	0
515	chr14:58311001-59178000	SBS3	1	1	3	0	0	0	0	0	0	0	0
516	chr14:59322001-59512000	SBS3	1	1	1	0	0	0	0	0	0	0	0
517	chr14:60356001-60559000	SBS3	1	1	1	0	0	0	0	0	0	0	0
518	chr14:60559001-61768000	SBS1	1	1	1	0	0	0	0	0	0	0	0
519	chr14:60559001-61768000	SBS18	1	1	1	0	0	0	0	0	0	0	0
520	chr14:60559001-61768000	SBS3	1	1	3	0	0	0	0	0	0	0	0
521	chr14:61896001-63350000	SBS1	1	1	1	0	0	0	0	0	0	0	0
522	chr14:61896001-63350000	SBS3	1	1	4	0	0	0	0	0	0	0	0
523	chr14:63350001-66481000	SBS100	1	1	2	0	0	0	0	0	0	0	0
524	chr14:63350001-66481000	SBS18	1	1	1	0	0	0	0	0	0	0	0
525	chr14:63350001-66481000	SBS3	1	1	5	0	0	0	0	0	0	0	0
526	chr14:66519001-67426000	SBS100	1	1	1	0	0	0	0	0	0	0	0
527	chr14:66519001-67426000	SBS3	1	1	2	0	0	0	0	0	0	0	0
528	chr14:67813001-69728000	SBS1	1	1	1	0	0	0	0	0	0	0	0
529	chr14:67813001-69728000	SBS3	1	1	2	0	0	0	0	0	0	0	0
530	chr14:69728001-73740000	SBS3	1	1	4	0	0	0	0	0	0	0	0
531	chr14:75579001-76901000	SBS3	1	1	3	0	0	0	0	0	0	0	0
532	chr14:77129001-77697484	SBS1	1	1	1	0	0	0	0	0	0	0	0
533	chr14:77129001-77697484	SBS3	1	1	1	0	0	0	0	0	0	0	0
534	chr14:77763001-78024000	SBS3	1	1	2	0	0	0	0	0	0	0	0
535	chr14:78024001-80203000	SBS100	1	1	1	0	0	0	0	0	0	0	0
536	chr14:78024001-80203000	SBS18	1	1	2	0	0	0	0	0	0	0	0
537	chr14:78024001-80203000	SBS3	1	1	5	0	0	0	0	0	0	0	0
538	chr14:80203001-81140000	SBS3	1	1	2	0	0	0	0	0	0	0	0
539	chr14:81577001-91003000	SBS1	1	1	1	0	0	0	0	0	0	0	0
540	chr14:81577001-91003000	SBS100	1	1	1	0	0	0	0	0	0	0	0
541	chr14:81577001-91003000	SBS18	1	1	1	0	0	0	0	0	0	0	0
542	chr14:81577001-91003000	SBS3	1	1	20	0	0	0	0	0	0	0	0
543	chr14:81577001-91003000	SBS5	1	1	1	0	0	0	0	0	0	0	0
544	chr14:92155001-94315000	SBS3	1	1	5	0	0	0	0	0	0	0	0
545	chr14:92155001-94315000	SBS5	1	1	1	0	0	0	0	0	0	0	0
546	chr14:94691001-95085000	SBS3	1	1	1	0	0	0	0	0	0	0	0
547	chr14:95344001-96906000	SBS1	1	1	1	0	0	0	0	0	0	0	0
548	chr14:95344001-96906000	SBS3	1	1	1	0	0	0	0	0	0	0	0
549	chr14:96906001-99388000	SBS1	1	1	1	0	0	0	0	0	0	0	0
550	chr14:96906001-99388000	SBS18	1	1	1	0	0	0	0	0	0	0	0
551	chr14:96906001-99388000	SBS3	1	1	4	0	0	0	0	0	0	0	0
552	chr14:99388001-99631000	SBS3	1	1	1	0	0	0	0	0	0	0	0
553	chr14:99631001-99956000	SBS3	1	1	1	0	0	0	0	0	0	0	0
554	chr14:99956001-100159500	SBS3	2	1	1	1	0	0	0	0	0	0	0
555	chr15:1-18362626	SBS3	1	1	1	0	0	0	0	0	0	0	0
556	chr15:18362627-23053000	SBS18	1	1	1	0	0	0	0	0	0	0	0
557	chr15:18362627-23053000	SBS3	1	1	5	0	0	0	0	0	0	0	0
558	chr15:23053001-29668000	SBS1	1	1	3	0	0	0	0	0	0	0	0
559	chr15:23053001-29668000	SBS100	1	1	1	0	0	0	0	0	0	0	0
560	chr15:23053001-29668000	SBS18	1	1	2	0	0	0	0	0	0	0	0
561	chr15:23053001-29668000	SBS3	1	1	15	0	0	0	0	0	0	0	0
562	chr15:23053001-29668000	SBS5	1	1	1	0	0	0	0	0	0	0	0
563	chr15:29668001-29833000	SBS100	1	1	1	0	0	0	0	0	0	0	0
564	chr15:29668001-29833000	SBS3	1	1	1	0	0	0	0	0	0	0	0
565	chr15:29833001-31766205	SBS3	1	1	5	0	0	0	0	0	0	0	0
566	chr15:31766250-32634000	SBS100	1	1	1	0	0	0	0	0	0	0	0
567	chr15:31766250-32634000	SBS3	1	1	1	0	0	0	0	0	0	0	0
568	chr15:32634001-32713000	SBS3	1	1	1	0	0	0	0	0	0	0	0
569	chr15:32634001-32713000	SBS5	1	1	1	0	0	0	0	0	0	0	0
570	chr15:32713001-34379000	SBS100	1	1	1	0	0	0	0	0	0	0	0
571	chr15:32713001-34379000	SBS3	1	1	4	0	0	0	0	0	0	0	0
572	chr15:34379001-34844000	SBS3	1	1	1	0	0	0	0	0	0	0	0
573	chr15:34992001-38148300	SBS1	1	1	1	0	0	0	0	0	0	0	0
574	chr15:34992001-38148300	SBS3	1	1	4	0	0	0	0	0	0	0	0
575	chr15:34992001-38148300	SBS5	1	1	1	0	0	0	0	0	0	0	0
576	chr15:38148330-39570000	SBS18	1	1	1	0	0	0	0	0	0	0	0
577	chr15:41032001-45162000	SBS3	1	1	8	0	0	0	0	0	0	0	0
578	chr15:45717001-48283000	SBS100	1	1	1	0	0	0	0	0	0	0	0
579	chr15:45717001-48283000	SBS3	1	1	5	0	0	0	0	0	0	0	0
580	chr15:48283001-50160315	SBS3	1	1	5	0	0	0	0	0	0	0	0
581	chr15:50244470-52832000	SBS1	1	1	1	0	0	0	0	0	0	0	0
582	chr15:52832001-55165000	SBS18	1	1	1	0	0	0	0	0	0	0	0
583	chr15:52832001-55165000	SBS3	1	1	10	0	0	0	0	0	0	0	0
584	chr15:55165001-59803000	SBS100	1	1	2	0	0	0	0	0	0	0	0
585	chr15:55165001-59803000	SBS18	1	1	1	0	0	0	0	0	0	0	0
586	chr15:55165001-59803000	SBS3	1	1	6	0	0	0	0	0	0	0	0
587	chr15:59803001-60323000	SBS18	1	1	2	0	0	0	0	0	0	0	0
588	chr15:59803001-60323000	SBS3	1	1	1	0	0	0	0	0	0	0	0
589	chr15:60500001-62235503	SBS1	1	1	1	0	0	0	0	0	0	0	0
590	chr15:60500001-62235503	SBS18	1	1	1	0	0	0	0	0	0	0	0
591	chr15:62235504-71129444	SBS1	1	0	2	0	0	0	0	0	0	0	0
592	chr15:62235504-71129444	SBS18	1	0	3	0	0	0	0	0	0	0	0
593	chr15:62235504-71129444	SBS3	1	0	17	0	0	0	0	0	0	0	0
594	chr15:62235504-71129444	SBS5	1	0	3	0	0	0	0	0	0	0	0
595	chr15:71129448-90986845	SBS1	1	0	5	0	0	0	0	0	0	0	0
596	chr15:71129448-90986845	SBS100	1	0	5	0	0	0	0	0	0	0	0
597	chr15:71129448-90986845	SBS18	1	0	2	0	0	0	0	0	0	0	0
598	chr15:71129448-90986845	SBS3	1	0	29	0	0	0	0	0	0	0	0
599	chr15:71129448-90986845	SBS5	1	0	4	0	0	0	0	0	0	0	0
600	chr15:90987052-92591000	SBS3	1	0	1	0	0	0	0	0	0	0	0
601	chr15:93032001-98645000	SBS1	1	0	2	0	0	0	0	0	0	0	0
602	chr15:93032001-98645000	SBS100	1	0	3	0	0	0	0	0	0	0	0
603	chr15:93032001-98645000	SBS3	1	0	8	0	0	0	0	0	0	0	0
604	chr15:98905001-101991189	SBS100	1	0	1	0	0	0	0	0	0	0	0
605	chr15:98905001-101991189	SBS18	1	0	2	0	0	0	0	0	0	0	0
606	chr15:98905001-101991189	SBS3	1	0	7	0	0	0	0	0	0	0	0
607	chr16:1-5103500	SBS1	1	1	2	0	0	0	0	0	0	0	0
608	chr16:1-5103500	SBS100	1	1	1	0	0	0	0	0	0	0	0
609	chr16:1-5103500	SBS3	1	1	18	0	0	0	0	0	0	0	0
610	chr16:1-5103500	SBS5	1	1	1	0	0	0	0	0	0	0	0
611	chr16:10657001-12373000	SBS100	1	1	1	0	0	0	0	0	0	0	0
612	chr16:10657001-12373000	SBS3	1	1	3	0	0	0	0	0	0	0	0
613	chr16:10657001-12373000	SBS5	1	1	1	0	0	0	0	0	0	0	0
614	chr16:12373001-13902000	SBS100	1	1	1	0	0	0	0	0	0	0	0
615	chr16:12373001-13902000	SBS3	1	1	3	0	0	0	0	0	0	0	0
616	chr16:12373001-13902000	SBS5	1	1	1	0	0	0	0	0	0	0	0
617	chr16:13902001-17491000	SBS1	1	1	1	0	0	0	0	0	0	0	0
618	chr16:13902001-17491000	SBS3	1	1	7	0	0	0	0	0	0	0	0
619	chr16:13902001-17491000	SBS5	1	1	1	0	0	0	0	0	0	0	0
620	chr16:17491001-18428000	SBS3	1	1	2	0	0	0	0	0	0	0	0
621	chr16:18428001-23701000	SBS100	1	1	2	0	0	0	0	0	0	0	0
622	chr16:18428001-23701000	SBS18	1	1	1	0	0	0	0	0	0	0	0
623	chr16:18428001-23701000	SBS3	1	1	5	0	0	0	0	0	0	0	0
624	chr16:18428001-23701000	SBS5	1	1	2	0	0	0	0	0	0	0	0
625	chr16:23701001-24500000	SBS1	1	1	2	0	0	0	0	0	0	0	0
626	chr16:23701001-24500000	SBS3	1	1	2	0	0	0	0	0	0	0	0
627	chr16:24500001-25286000	SBS3	1	1	2	0	0	0	0	0	0	0	0
628	chr16:25286001-27073000	SBS18	1	1	3	0	0	0	0	0	0	0	0
629	chr16:25286001-27073000	SBS3	1	1	3	0	0	0	0	0	0	0	0
630	chr16:25286001-27073000	SBS5	1	1	1	0	0	0	0	0	0	0	0
631	chr16:27073001-31516000	SBS18	1	1	1	0	0	0	0	0	0	0	0
632	chr16:27073001-31516000	SBS3	1	1	9	0	0	0	0	0	0	0	0
633	chr16:27073001-31516000	SBS5	1	1	2	0	0	0	0	0	0	0	0
634	chr16:31516001-34072000	SBS3	1	1	4	0	0	0	0	0	0	0	0
635	chr16:34072001-37295919	SBS1	1	1	2	0	0	0	0	0	0	0	0
636	chr16:34072001-37295919	SBS18	1	1	1	0	0	0	0	0	0	0	0
637	chr16:34072001-37295919	SBS3	1	1	7	0	0	0	0	0	0	0	0
638	chr16:5103501-8308176	SBS1	1	1	1	0	0	0	0	0	0	0	0
639	chr16:5103501-8308176	SBS18	1	1	1	0	0	0	0	0	0	0	0
640	chr16:5103501-8308176	SBS3	1	1	9	0	0	0	0	0	0	0	0
641	chr16:8308494-8516000	SBS3	1	1	2	0	0	0	0	0	0	0	0
642	chr16:9162001-10503000	SBS1	1	1	1	0	0	0	0	0	0	0	0
643	chr16:9162001-10503000	SBS3	1	1	1	0	0	0	0	0	0	0	0
644	chr17:1-3009000	SBS1	1	1	2	0	0	0	0	0	0	0	0
645	chr17:1-3009000	SBS100	1	1	2	0	0	0	0	0	0	0	0
646	chr17:1-3009000	SBS18	1	1	1	0	0	0	0	0	0	0	0
647	chr17:1-3009000	SBS3	1	1	14	0	0	0	0	0	0	0	0
648	chr17:11974001-12142500	SBS18	1	1	1	0	0	0	0	0	0	0	0
649	chr17:11974001-12142500	SBS3	1	1	1	0	0	0	0	0	0	0	0
650	chr17:12142501-13931000	SBS3	1	1	7	0	0	0	0	0	0	0	0
651	chr17:12142501-13931000	SBS5	1	1	1	0	0	0	0	0	0	0	0
652	chr17:13931001-14245000	SBS18	1	1	1	0	0	0	0	0	0	0	0
653	chr17:13931001-14245000	SBS3	1	1	4	0	0	0	0	0	0	0	0
654	chr17:14245001-15216000	SBS1	1	1	1	0	0	0	0	0	0	0	0
655	chr17:14245001-15216000	SBS3	1	1	2	0	0	0	0	0	0	0	0
656	chr17:15216001-17676000	SBS18	1	1	3	0	0	0	0	0	0	0	0
657	chr17:15216001-17676000	SBS3	1	1	9	0	0	0	0	0	0	0	0
658	chr17:17676001-18046000	SBS3	2	1	1	0	0	0	0	0	0	0	0
659	chr17:18046001-21960368	SBS1	1	1	2	0	0	0	0	0	0	0	0
660	chr17:18046001-21960368	SBS100	1	1	2	0	0	0	0	0	0	0	0
661	chr17:18046001-21960368	SBS18	1	1	2	0	0	0	0	0	0	0	0
662	chr17:18046001-21960368	SBS3	1	1	13	0	0	0	0	0	0	0	0
663	chr17:21960369-24849829	SBS1	1	1	1	0	0	0	0	0	0	0	0
664	chr17:21960369-24849829	SBS18	1	1	1	0	0	0	0	0	0	0	0
665	chr17:21960369-24849829	SBS3	1	1	8	0	0	0	0	0	0	0	0
666	chr17:24849830-27220000	SBS3	1	1	3	0	0	0	0	0	0	0	0
667	chr17:28030001-32571266	SBS1	1	1	2	0	0	0	0	0	0	0	0
668	chr17:28030001-32571266	SBS3	1	1	6	0	0	0	0	0	0	0	0
669	chr17:3009001-3620000	SBS3	1	1	1	0	0	0	0	0	0	0	0
670	chr17:32953001-34960000	SBS3	1	1	5	0	0	0	0	0	0	0	0
671	chr17:34960001-35145000	SBS3	1	1	1	0	0	0	0	0	0	0	0
672	chr17:35564001-40301000	SBS100	1	1	1	0	0	0	0	0	0	0	0
673	chr17:35564001-40301000	SBS3	1	1	10	0	0	0	0	0	0	0	0
674	chr17:3620001-5191000	SBS100	1	1	1	0	0	0	0	0	0	0	0
675	chr17:3620001-5191000	SBS3	1	1	4	0	0	0	0	0	0	0	0
676	chr17:40699001-41519000	SBS100	1	1	1	0	0	0	0	0	0	0	0
677	chr17:40699001-41519000	SBS3	1	1	1	0	0	0	0	0	0	0	0
678	chr17:41519001-41552000	SBS3	2	1	0	1	0	0	0	0	0	0	0
