,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,t5,t6,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t5_norm,t6_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,t5_norm_cumsum,t6_norm_cumsum,major,minor,breakpoints,seg_length
104,chr4:140255001-152300000,chr4,140255001,152300000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.2_solutions_downsized.sobj,1.00008575,1.54143051,1.305751994,0.0,0.0,,False,True,False,0.25994697639298014,0.40065584415575306,0.33939717945126685,0.0,0.0,,0.25994697639298014,0.6606028205487332,1.0,1.0,1.0,,5,0,"[0.25994697639298014, 0.6606028205487332, 1.0, 1.0, 1.0]",12044999
105,chr4:153355001-170271000,chr4,153355001,170271000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.1_solutions_downsized.sobj,0.0,0.50009932,0.33358788,1.2500705,0.0,,False,True,False,0.0,0.23999878680712253,0.16008957279438008,0.5999116403984974,0.0,,0.0,0.23999878680712253,0.4000883596015026,1.0,1.0,,5,0,"[0.0, 0.23999878680712253, 0.4000883596015026, 1.0, 1.0]",16915999
106,chr4:173437001-183093000,chr4,173437001,183093000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.1_solutions_downsized.sobj,0,1,1,0,,,False,True,False,0.0,0.5,0.5,0.0,,,0.0,0.5,1.0,1.0,,,4,0,"[0.0, 0.5, 1.0, 1.0]",9655999
107,chr4:186055986-190214555,chr4,186055986,190214555,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.4_solutions_downsized.sobj,0.0,1.0,0.35,0.3,0.15,,True,True,False,0.0,0.5555555555555556,0.19444444444444442,0.16666666666666666,0.08333333333333333,,0.0,0.5555555555555556,0.75,0.9166666666666666,1.0,,5,0,"[0.0, 0.5555555555555556, 0.75, 0.9166666666666666, 1.0]",4158569
108,chr5:1-6589000,chr5,1,6589000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,3,1/3,,,,,False,True,False,0.8999999999999999,0.09999999999999999,,,,,0.8999999999999999,0.9999999999999999,,,,,2,1,"[0.8999999999999999, 0.9999999999999999]",6588999
109,chr5:17238001-26611348,chr5,17238001,26611348,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,0,2,,,,,False,True,False,0.0,1.0,,,,,0.0,1.0,,,,,2,1,"[0.0, 1.0]",9373347
110,chr5:48272854-170013321,chr5,48272854,170013321,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,13,31/3,,,,,False,True,False,0.557142857142857,0.44285714285714284,,,,,0.557142857142857,0.9999999999999999,,,,,2,1,"[0.557142857142857, 0.9999999999999999]",121740467
111,chr6:59191911-75606712,chr6,59191911,75606712,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_3.2_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,4,3,[],16414801
112,chr6:90588001-104053000,chr6,90588001,104053000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_3.8_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,4,3,[],13464999
113,chr6:104508001-118103000,chr6,104508001,118103000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_3.8_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,4,3,[],13594999
114,chr6:148127001-152515000,chr6,148127001,152515000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_4.13_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,4,4,[],4387999
115,chr6:148127001-152515000,chr6,148127001,152515000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_4.3_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,4,4,[],4387999
116,chr6:154143001-160114500,chr6,154143001,160114500,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_3.9_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,4,3,[],5971499
117,chr6:163588001-167727000,chr6,163588001,167727000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_3.8_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,4,3,[],4138999
118,chr6:167727001-170805979,chr6,167727001,170805979,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_3.11_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,3,[],3078978
119,chr7:1-2605000,chr7,1,2605000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,1.25,0.5,0.25,,,,True,True,False,0.625,0.25,0.125,,,,0.625,0.875,1.0,,,,2,2,"[0.625, 0.875, 1.0]",2604999
120,chr7:17953001-33251000,chr7,17953001,33251000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,2.0,1.7,0.6,0.3,,,True,True,False,0.4347826086956522,0.3695652173913044,0.13043478260869565,0.06521739130434782,,,0.4347826086956522,0.8043478260869565,0.9347826086956522,1.0,,,3,2,"[0.4347826086956522, 0.8043478260869565, 0.9347826086956522, 1.0]",15297999
121,chr7:59498944-64238000,chr7,59498944,64238000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,1.0,0.35,0.3,0.15,,,True,True,False,0.5555555555555556,0.19444444444444442,0.16666666666666666,0.08333333333333333,,,0.5555555555555556,0.75,0.9166666666666666,1.0,,,3,2,"[0.5555555555555556, 0.75, 0.9166666666666666, 1.0]",4739056
122,chr7:64238001-69516000,chr7,64238001,69516000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.3_solutions_downsized.sobj,0.0,2.0,0.0,0.0,0.16666666666666666,,False,True,False,0.0,0.9230769230769231,0.0,0.0,0.07692307692307693,,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,,4,2,"[0.0, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 1.0]",5277999
123,chr7:64238001-69516000,chr7,64238001,69516000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.5_solutions_downsized.sobj,0.0,1.9166666666666665,0.08333333333333333,0.08333333333333333,0.08333333333333333,,True,True,False,0.0,0.8846153846153846,0.038461538461538464,0.038461538461538464,0.038461538461538464,,0.0,0.8846153846153846,0.923076923076923,0.9615384615384615,0.9999999999999999,,4,2,"[0.0, 0.8846153846153846, 0.923076923076923, 0.9615384615384615, 0.9999999999999999]",5277999
124,chr7:141535001-143920000,chr7,141535001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.10_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,2,[],2384999
125,chr7:141535001-143920000,chr7,141535001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.11_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,2,[],2384999
126,chr7:141535001-143920000,chr7,141535001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.12_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,2,[],2384999
127,chr7:141535001-143920000,chr7,141535001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.1_solutions_downsized.sobj,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,False,True,False,0.6363636363636364,0.0,0.0,0.0,0.0,0.36363636363636365,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,1.0,5,2,"[0.6363636363636364, 0.6363636363636364, 0.6363636363636364, 0.6363636363636364, 0.6363636363636364, 1.0]",2384999
128,chr7:141535001-143920000,chr7,141535001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.2_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,2,[],2384999
129,chr7:141535001-143920000,chr7,141535001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.3_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,2,[],2384999
130,chr7:141535001-143920000,chr7,141535001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.4_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,2,[],2384999
131,chr7:141535001-143920000,chr7,141535001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.5_solutions_downsized.sobj,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,False,True,False,0.6363636363636364,0.0,0.0,0.0,0.0,0.36363636363636365,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,1.0,5,2,"[0.6363636363636364, 0.6363636363636364, 0.6363636363636364, 0.6363636363636364, 0.6363636363636364, 1.0]",2384999
132,chr7:141535001-143920000,chr7,141535001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.6_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,2,[],2384999
133,chr7:141535001-143920000,chr7,141535001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.7_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,2,[],2384999
134,chr7:141535001-143920000,chr7,141535001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.8_solutions_downsized.sobj,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,False,True,False,0.6363636363636364,0.0,0.0,0.0,0.0,0.36363636363636365,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,1.0,5,2,"[0.6363636363636364, 0.6363636363636364, 0.6363636363636364, 0.6363636363636364, 0.6363636363636364, 1.0]",2384999
135,chr7:141535001-143920000,chr7,141535001,143920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.9_solutions_downsized.sobj,0.7142857142857142,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,True,True,False,0.4545454545454546,0.18181818181818185,0.0,0.0,0.18181818181818185,0.18181818181818185,0.4545454545454546,0.6363636363636365,0.6363636363636365,0.6363636363636365,0.8181818181818183,1.0000000000000002,5,2,"[0.4545454545454546, 0.6363636363636365, 0.6363636363636365, 0.6363636363636365, 0.8181818181818183, 1.0000000000000002]",2384999
136,chr7:151520001-157263000,chr7,151520001,157263000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_2.1_solutions_downsized.sobj,1.20924172,1.06129468,0.94539301,0.5233025100000002,0.0,0.0,False,True,False,0.3233930780094539,0.28382692026227674,0.25283080328432794,0.13994919844394144,0.0,0.0,0.3233930780094539,0.6072199982717306,0.8600508015560585,1.0,1.0,1.0,5,2,"[0.3233930780094539, 0.6072199982717306, 0.8600508015560585, 1.0, 1.0, 1.0]",5742999
137,chr8:21019001-25520000,chr8,21019001,25520000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,0.0,1.45,0.1,0.05,,,True,True,False,0.0,0.9062499999999999,0.0625,0.03125,,,0.0,0.9062499999999999,0.9687499999999999,0.9999999999999999,,,3,2,"[0.0, 0.9062499999999999, 0.9687499999999999, 0.9999999999999999]",4500999
138,chr8:73521001-79343048,chr8,73521001,79343048,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_3.2_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,4,3,[],5822047
139,chr8:73521001-79343048,chr8,73521001,79343048,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_3.3_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,4,3,[],5822047
140,chr8:73521001-79343048,chr8,73521001,79343048,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_3.9_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,4,3,[],5822047
141,chr8:107798001-115322000,chr8,107798001,115322000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,2.212012536,0.5253374640000004,0.0,0.0,,,False,True,False,0.8080853876924763,0.19191461230752382,0.0,0.0,,,0.8080853876924763,1.0,1.0,1.0,,,3,2,"[0.8080853876924763, 1.0, 1.0, 1.0]",7523999
142,chr9:1985001-84403000,chr9,1985001,84403000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,1,8,10/3,,,,False,True,False,0.08108108108108107,0.6486486486486486,0.2702702702702703,,,,0.08108108108108107,0.7297297297297296,0.9999999999999999,,,,3,0,"[0.08108108108108107, 0.7297297297297296, 0.9999999999999999]",82417999
143,chr9:85533001-93709000,chr9,85533001,93709000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,0,2,2/3,,,,False,True,False,0.0,0.75,0.25,,,,0.0,0.75,1.0,,,,3,0,"[0.0, 0.75, 1.0]",8175999
144,chr9:94023001-100599000,chr9,94023001,100599000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,1,0,5/3,,,,False,True,False,0.37499999999999994,0.0,0.625,,,,0.37499999999999994,0.37499999999999994,1.0,,,,3,0,"[0.37499999999999994, 0.37499999999999994, 1.0]",6575999
145,chr9:104728501-114920000,chr9,104728501,114920000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,1,1,5/3,,,,False,True,False,0.2727272727272727,0.2727272727272727,0.45454545454545453,,,,0.2727272727272727,0.5454545454545454,1.0,,,,3,0,"[0.2727272727272727, 0.5454545454545454, 1.0]",10191499
146,chr9:120302001-125973000,chr9,120302001,125973000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,0,2,2/3,,,,False,True,False,0.0,0.75,0.25,,,,0.0,0.75,1.0,,,,3,0,"[0.0, 0.75, 1.0]",5670999
147,chr9:126244001-134507500,chr9,126244001,134507500,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,0,1,5/3,,,,False,True,False,0.0,0.37499999999999994,0.625,,,,0.0,0.37499999999999994,1.0,,,,3,0,"[0.0, 0.37499999999999994, 1.0]",8263499
148,chr10:3041001-6415000,chr10,3041001,6415000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_3.17_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,3,[],3373999
149,chr10:3041001-6415000,chr10,3041001,6415000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_3.51_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,3,[],3373999
150,chr10:3041001-6415000,chr10,3041001,6415000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_3.63_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,3,[],3373999
151,chr10:3041001-6415000,chr10,3041001,6415000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_3.73_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,3,[],3373999
152,chr10:19308001-25101000,chr10,19308001,25101000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_3.3_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,3,[],5792999
153,chr10:26713001-40640101,chr10,26713001,40640101,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_3.51_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,3,[],13927100
154,chr10:26713001-40640101,chr10,26713001,40640101,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_3.80_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,3,[],13927100
155,chr10:41881944-47350966,chr10,41881944,47350966,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_3.1_solutions_downsized.sobj,0.25,0.5,0.75,0.0,0.5,,True,True,False,0.125,0.25,0.375,0.0,0.25,,0.125,0.375,0.75,0.75,1.0,,3,3,"[0.125, 0.375, 0.75, 0.75, 1.0]",5469022
156,chr10:41881944-47350966,chr10,41881944,47350966,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_3.2_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,3,3,[],5469022
157,chr10:69310001-75435000,chr10,69310001,75435000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,0.0,1.6665204459999998,0.0,0.0,,,False,True,False,0.0,1.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,,3,2,"[0.0, 1.0, 1.0, 1.0]",6124999
158,chr10:76496001-80530000,chr10,76496001,80530000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,0,2,1/4,,,,False,True,False,0.0,0.8888888888888888,0.1111111111111111,,,,0.0,0.8888888888888888,1.0,,,,3,1,"[0.0, 0.8888888888888888, 1.0]",4033999
159,chr10:120796001-127384000,chr10,120796001,127384000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,0,2,1/4,,,,False,True,False,0.0,0.8888888888888888,0.1111111111111111,,,,0.0,0.8888888888888888,1.0,,,,3,1,"[0.0, 0.8888888888888888, 1.0]",6587999
160,chr11:7947001-20626000,chr11,7947001,20626000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,2.75,0.5,0.25,,,,True,True,False,0.7857142857142857,0.14285714285714285,0.07142857142857142,,,,0.7857142857142857,0.9285714285714286,1.0,,,,2,2,"[0.7857142857142857, 0.9285714285714286, 1.0]",12678999
161,chr11:52751711-59536000,chr11,52751711,59536000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.5_solutions_downsized.sobj,0.89890832,0.22637457166666686,0.6306098783333333,0.0,0.0,,False,True,False,0.5119380496110819,0.1289227767972795,0.35913917359163866,0.0,0.0,,0.5119380496110819,0.6408608264083614,1.0,1.0,1.0,,4,2,"[0.5119380496110819, 0.6408608264083614, 1.0, 1.0, 1.0]",6784289
162,chr11:60818001-79485000,chr11,60818001,79485000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.3_solutions_downsized.sobj,1.0,2.0,3.5,0.0,0.0,,False,True,False,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.0,0.0,,0.15384615384615385,0.46153846153846156,1.0,1.0,1.0,,4,2,"[0.15384615384615385, 0.46153846153846156, 1.0, 1.0, 1.0]",18666999
163,chr11:84690001-96399000,chr11,84690001,96399000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.5_solutions_downsized.sobj,1.67912978,1.8797067066666666,0.0,0.0,0.0,,False,True,False,0.4718198732341123,0.5281801267658878,0.0,0.0,0.0,,0.4718198732341123,1.0,1.0,1.0,1.0,,4,2,"[0.4718198732341123, 1.0, 1.0, 1.0, 1.0]",11708999
164,chr11:102494123-130926000,chr11,102494123,130926000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.3_solutions_downsized.sobj,1.10005733,0.99998033,4.449997094999999,1.7763568394002505e-15,0.0,,True,True,False,0.1679467928258344,0.1526679425993366,0.6793852645748287,2.711980784596998e-16,0.0,,0.1679467928258344,0.32061473542517105,0.9999999999999998,1.0,1.0,,4,2,"[0.1679467928258344, 0.32061473542517105, 0.9999999999999998, 1.0, 1.0]",28431877
165,chr12:1-3345000,chr12,1,3345000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.10_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,0,[],3344999
166,chr12:1-3345000,chr12,1,3345000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.1_solutions_downsized.sobj,0,0,0,0,1,1/3,False,True,False,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.75,1.0,6,0,"[0.0, 0.0, 0.0, 0.0, 0.75, 1.0]",3344999
167,chr12:1-3345000,chr12,1,3345000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.2_solutions_downsized.sobj,0.0,0.0,0.0,0.24999999999999994,0.5000000000000002,0.5833333333333333,True,True,False,0.0,0.0,0.0,0.18749999999999994,0.3750000000000001,0.4374999999999999,0.0,0.0,0.0,0.18749999999999994,0.5625,0.9999999999999999,6,0,"[0.0, 0.0, 0.0, 0.18749999999999994, 0.5625, 0.9999999999999999]",3344999
168,chr12:1-3345000,chr12,1,3345000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.3_solutions_downsized.sobj,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,False,True,False,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.75,1.0,6,0,"[0.0, 0.0, 0.0, 0.0, 0.75, 1.0]",3344999
169,chr12:1-3345000,chr12,1,3345000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.4_solutions_downsized.sobj,0.0,0.0,0.0,0.24999999999999994,0.5000000000000002,0.5833333333333333,True,True,False,0.0,0.0,0.0,0.18749999999999994,0.3750000000000001,0.4374999999999999,0.0,0.0,0.0,0.18749999999999994,0.5625,0.9999999999999999,6,0,"[0.0, 0.0, 0.0, 0.18749999999999994, 0.5625, 0.9999999999999999]",3344999
170,chr12:1-3345000,chr12,1,3345000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.5_solutions_downsized.sobj,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,False,True,False,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.75,1.0,6,0,"[0.0, 0.0, 0.0, 0.0, 0.75, 1.0]",3344999
171,chr12:1-3345000,chr12,1,3345000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.6_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,0,[],3344999
172,chr12:1-3345000,chr12,1,3345000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.7_solutions_downsized.sobj,0.0,0.0,0.0,0.24999999999999994,0.5000000000000002,0.5833333333333333,True,True,False,0.0,0.0,0.0,0.18749999999999994,0.3750000000000001,0.4374999999999999,0.0,0.0,0.0,0.18749999999999994,0.5625,0.9999999999999999,6,0,"[0.0, 0.0, 0.0, 0.18749999999999994, 0.5625, 0.9999999999999999]",3344999
173,chr12:1-3345000,chr12,1,3345000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.8_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,0,[],3344999
174,chr12:1-3345000,chr12,1,3345000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.9_solutions_downsized.sobj,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,False,True,False,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.75,1.0,6,0,"[0.0, 0.0, 0.0, 0.0, 0.75, 1.0]",3344999
175,chr12:7018501-11531000,chr12,7018501,11531000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.10_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,0,[],4512499
176,chr12:7018501-11531000,chr12,7018501,11531000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.2_solutions_downsized.sobj,0.0,0.0,0.0,0.75,0.5,0.25,True,True,False,0.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.5,0.8333333333333333,0.9999999999999999,6,0,"[0.0, 0.0, 0.0, 0.5, 0.8333333333333333, 0.9999999999999999]",4512499
177,chr12:7018501-11531000,chr12,7018501,11531000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.4_solutions_downsized.sobj,0.0,0.0,0.0,0.75,0.5,0.25,True,True,False,0.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.5,0.8333333333333333,0.9999999999999999,6,0,"[0.0, 0.0, 0.0, 0.5, 0.8333333333333333, 0.9999999999999999]",4512499
178,chr12:7018501-11531000,chr12,7018501,11531000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.6_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,0,[],4512499
179,chr12:7018501-11531000,chr12,7018501,11531000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.7_solutions_downsized.sobj,0.0,0.0,0.0,0.75,0.5,0.25,True,True,False,0.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.5,0.8333333333333333,0.9999999999999999,6,0,"[0.0, 0.0, 0.0, 0.5, 0.8333333333333333, 0.9999999999999999]",4512499
180,chr12:7018501-11531000,chr12,7018501,11531000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.8_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,0,[],4512499
181,chr12:15009001-22684000,chr12,15009001,22684000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.7_solutions_downsized.sobj,0.0,0.88600385,1.40922958,0.0,0.0,0.0,False,True,False,0.0,0.38601905950803445,0.6139809404919656,0.0,0.0,0.0,0.0,0.38601905950803445,1.0,1.0,1.0,1.0,6,0,"[0.0, 0.38601905950803445, 1.0, 1.0, 1.0, 1.0]",7674999
182,chr12:30618001-32947000,chr12,30618001,32947000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.10_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,6,0,[],2328999
183,chr12:30618001-32947000,chr12,30618001,32947000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.4_solutions_downsized.sobj,0.0,0.0,1.0,0.41666666666666663,0.16666666666666666,0.08333333333333333,True,True,False,0.0,0.0,0.6000000000000001,0.25,0.1,0.05,0.0,0.0,0.6000000000000001,0.8500000000000001,0.9500000000000001,1.0,6,0,"[0.0, 0.0, 0.6000000000000001, 0.8500000000000001, 0.9500000000000001, 1.0]",2328999
184,chr12:30618001-32947000,chr12,30618001,32947000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.7_solutions_downsized.sobj,0.0,0.0,1.0,0.41666666666666663,0.16666666666666666,0.08333333333333333,True,True,False,0.0,0.0,0.6000000000000001,0.25,0.1,0.05,0.0,0.0,0.6000000000000001,0.8500000000000001,0.9500000000000001,1.0,6,0,"[0.0, 0.0, 0.6000000000000001, 0.8500000000000001, 0.9500000000000001, 1.0]",2328999
185,chr12:37992001-52670000,chr12,37992001,52670000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.1_solutions_downsized.sobj,0,0,2,1/4,,,False,True,False,0.0,0.0,0.8888888888888888,0.1111111111111111,,,0.0,0.0,0.8888888888888888,1.0,,,4,0,"[0.0, 0.0, 0.8888888888888888, 1.0]",14677999
